,Lira,Masindi
0,5.2776013385717055,5.749321675046353
1,5.492372641406479,5.7556450336796825
2,5.547932192264347,5.76003831041583
3,5.558939057898939,5.75827196051943
4,5.654238814326608,5.745138005155248
5,5.6504351626364935,5.746732172140972
6,5.5446179850062025,5.742253776773199
7,5.540194655513445,5.742379355806811
8,5.533937237081611,6.0443917344748135
9,5.412003251676704,6.0388009473109765
10,5.460957370352296,6.03042545473073
11,5.445999762404194,6.012178564337852
12,5.526585482262797,5.9908120879316105
13,5.4469286440846965,5.957754267850688
14,5.437939317926372,5.9505543844603475
15,5.447627340142226,5.959831323878339
16,5.497376696581344,5.953697640081862
17,5.643384932889939,6.048198643118658
18,5.596310607651941,6.134535205606046
19,5.635845373847415,6.127784079959406
20,5.6341624748955565,6.124489577113207
21,5.751701517861699,6.121292687066978
22,5.788716895128923,6.1151308672858455
23,5.894476170595299,6.354883688438217
24,6.043431360169944,6.3454359953062385
25,5.783409002071478,6.354372984576003
26,5.797460866115625,6.226266351540886
27,5.71903860700354,6.124503715111705
28,5.631893952120291,6.122483898456167
29,5.720622281086634,6.322586646191995
30,5.623736305825427,6.3185081821123745
31,5.423792202869158,6.317699905974179
32,5.41895718941226,6.310436724590128
33,5.417449185415537,6.3089287205934035
34,5.411983050855047,6.159197452685268
35,5.342936347741292,6.09294639019578
36,5.283441623247333,6.096754435110813
37,5.283993023640264,6.096423615231827
38,5.28116832756406,6.0930990441139725
39,5.2848882477775625,5.694091677996334
40,5.068819317163852,5.680526165783623
41,4.993391829878138,5.842409381144868
42,5.074331423478746,5.839799265618317
43,5.146848729373835,5.839995909933781
44,5.209331031250209,5.900059830945873
45,5.132759470328324,5.896287447650069
46,5.021412250463662,5.57770024830641
47,5.123795709372973,5.575304755982544
48,5.116156585835759,5.566226000180676
49,5.084912781034857,5.563709162228571
50,4.939726449196274,5.5458622527665895
51,4.5130286881160515,5.524629599794531
52,4.510848991572132,5.6625158431961315
53,4.544330850840772,5.5559317625192515
54,4.661980257420478,5.558402786077907
55,4.751633834527906,5.5407693909168145
56,4.522474967701403,5.533225900578179
57,4.514828111541494,5.832803228683907
58,4.516574038681002,5.839586949853373
59,4.526708868959703,5.84284145138766
60,4.642117422781683,5.848587107306206
61,4.852756438872189,5.8569590430692235
62,4.853675768371139,5.349524937947573
63,4.730655345160345,5.356716232503921
64,4.942049894503591,5.347515002611756
65,5.100216309973188,5.3544504483574284
66,5.109427877309861,5.361320841910057
67,5.241055463758015,5.560130248617659
68,5.227376269354647,5.547922489204874
69,5.161732413459811,5.544055993006281
70,5.212721725191387,5.533492954450284
71,5.271703635316351,5.528341086086172
72,5.696991831216638,5.519785375089453
73,5.691784644209972,5.688915201782019
74,5.764146119530081,5.6922920157620975
75,5.54303462835077,5.705720210627866
76,5.497004148961136,5.658828887316167
77,5.088139634355128,5.445595523276932
78,5.087187761210118,5.446463486848908
79,5.086236793266025,5.441869527626314
80,5.211616324404532,5.436593056800403
81,5.326761933209239,5.434975517849471
82,5.32883091714035,5.436627487596057
83,5.459853718435117,5.480981264860992
84,5.330582130612325,5.48762048209678
85,5.430360427204537,5.613902240403721
86,5.329223491365282,5.615892905502677
87,5.212410332453946,5.435553883768156
88,5.212105905238999,5.435249456553208
