,Kampala,Kisumu
0,6.424434666971581,6.51536099454738
1,6.548953959601279,6.512443571830001
2,6.500184393944528,6.507532552479478
3,6.618917840292188,6.49763756178946
4,6.6108579266410885,6.501129798384963
5,6.552406136343881,6.508077896011896
6,6.565444617365182,6.510998268439593
7,6.614492537642149,6.503620562411661
8,6.281417529383605,6.422703271116757
9,6.477066337580395,6.418005018978617
10,6.436759632406356,6.414844670494473
11,6.39447873343113,6.41139489999603
12,6.448236165626591,6.411774645994671
13,6.540622266593799,6.408525672100433
14,6.556107830249778,6.409113110531074
15,6.60864234057717,6.480495016088001
16,6.577396609166684,6.402905062039947
17,6.398114045424532,6.319690382106504
18,6.274648420418857,6.312825964012967
19,6.300161239991715,6.308189135005908
20,6.461141600786897,6.303566032361484
21,6.506716735358224,6.374768335556976
22,6.504280558759954,6.43879911705772
23,6.540788747110095,6.487982225801136
24,6.5395087924460205,6.48015945940407
25,6.638017812616078,6.50791564290139
26,6.6202616339528095,6.655991040994017
27,6.693659996484432,6.645696744609984
28,6.743012470263224,6.633226580452754
29,6.788462071485471,6.627526505122292
30,6.795052188323606,6.626635227449874
31,6.457610625961792,6.631517038328846
32,6.29567321599587,6.453942983455264
33,6.254304622917901,6.455382450293878
34,6.348590414901033,6.522820826592362
35,6.431339459747963,6.386784296043806
36,6.42795934562421,6.378622409720845
37,6.425462546345036,6.393163144388633
38,6.4602948054482185,6.464994811842604
39,6.494082567364871,6.466461404450031
40,6.483104503385116,6.498346839073698
41,6.234672755335146,6.470107635747989
42,6.187225085769094,6.467868412881293
43,6.097422616313912,6.396204065750183
44,6.173064825751855,6.393539707877411
45,6.273969872959751,6.385507092158509
46,6.263249528729196,6.378976199013695
47,6.247874489253032,6.375095254855892
48,6.03517053161397,6.3099011402560885
49,6.08959064733516,6.302188703028191
50,6.089719210280764,6.296067910537139
51,6.078305560351269,6.2140649930188205
52,6.2691793717656585,6.357026691930195
53,6.065927672431015,6.358630095732033
54,6.059447919528419,6.323337376677442
55,5.937244533949354,6.28675336961144
56,5.746454978558903,6.200881361873394
57,5.779434433015206,6.207863938226344
58,5.830679903144867,6.125196161701164
59,5.831546365570914,6.128196459640903
60,5.869226387091382,6.167351977894375
61,5.852730596523678,6.2050319364392434
62,6.023432237141434,6.200813335195003
63,6.015229998797965,6.203969359116571
64,6.020651435457276,6.207115453879592
65,5.874903383847323,6.204671176286215
66,5.85480216770964,6.20053440048882
67,5.714904871582719,6.188812032580339
68,5.825810236461387,6.187249806692381
69,5.8667251963633555,6.187202434724281
70,6.040662183171701,6.340340187736551
71,6.046576699783267,6.1898144964969735
72,6.081429216198022,6.197432801761317
73,6.2170324166826445,6.1897514374836895
74,6.157397194040704,6.183785628282967
75,6.18924878044419,6.172368105899941
76,6.271091897581063,6.1692779449380435
77,6.369587856970138,6.313983213879818
78,6.422032375552536,6.453287279525301
79,6.418737860900371,6.385002354538578
80,6.3256648576115895,6.313441609830385
81,6.409434590611459,6.436527977286944
82,6.432292617934824,6.459509063569616
