,Tororo,Masindi
0,6.296387032703314,6.465225239159982
1,6.320586014466734,6.455271570344619
2,6.344213214797799,6.458589092132568
3,6.363161473397284,6.492322866350689
4,6.481904996602015,6.679165800083002
5,6.429551051454128,6.679861549024396
6,6.1874863909384645,6.696148575961132
7,6.2517202319590135,6.689633670863659
8,6.357125011186533,6.497408484717015
9,6.342784438973655,6.482272895773473
10,6.3932870748988515,6.506644149537146
11,6.388736192476026,6.523361731526907
12,6.47410698873742,6.523105074728996
13,6.512793301594033,6.593452490785948
14,6.547504969030527,6.588568383098891
15,6.541587156469973,6.501129119006803
16,6.441994004612874,6.47904873424721
17,6.374409866289913,6.279218116108922
18,6.294226504471901,6.300161239991715
19,6.289492503883714,6.420259995524769
20,6.394385161243428,6.429318290751434
21,6.540097754301309,6.422438596006496
22,6.577578956256621,6.502437728059688
23,6.6115778845739985,6.576508348170308
24,6.638905517956219,6.569405482771316
25,6.641214923006386,6.5664279873774465
26,6.825240168977693,6.597569785439308
27,6.834685450311611,6.590755438475138
28,6.843377829081585,6.586698709388025
29,6.848876293235224,6.578006596294953
30,6.55213886379743,6.5860404154731125
31,6.319800331943955,6.591907192610265
32,6.32383068556651,6.451292870809253
33,6.367735363778243,6.41053682201548
34,6.368444483235205,6.527440987522891
35,6.363348068111329,6.525614734516767
36,6.402890709992056,6.592977142183737
37,6.39953937633255,6.586298810232551
38,6.51408323407154,6.5810939443545005
39,6.510595339523157,6.259280911242251
40,6.421128797400659,6.247240634735078
41,6.29596660706919,6.100754440444159
42,6.203880881695268,6.096423615231827
43,6.222371379818112,6.0930990441139725
44,6.296693428683594,6.201628316886867
45,6.286661969353938,6.191351789549613
46,6.293222309231491,6.534912024138188
47,6.338144228160699,6.534237601941882
48,6.493716170514268,6.530562443900234
49,6.524300611548169,6.487981003885049
50,6.520355067806187,6.519704661279193
51,6.644707197559189,6.511175804934666
52,6.542805529109412,6.510090070492864
53,6.30130810535935,5.804871219045459
54,6.00530430091895,5.787024309583478
55,6.022433748000113,6.012823423100325
56,6.06290222022528,6.010643726556405
57,5.986883014610757,5.866086690823091
58,6.050321702162092,6.050321702162092
59,6.0338106882295675,6.0338106882295675
60,6.0801275808179795,6.022390027562991
61,6.1204853011356875,6.014703821464067
62,6.126011951115102,6.020651435457276
63,6.024536245390805,6.023490766989252
64,5.911409693228261,6.27462060814678
65,5.921652255211821,6.094844876120637
66,5.924889082851135,6.042672118507518
67,6.0478205114340655,6.049863413063866
68,6.146022698829527,6.194812862998959
69,6.246782991763333,6.373813365371398
70,6.253849702009266,6.382810133007966
71,6.359961571765939,6.456353417441004
72,6.372508573657649,6.368100043372883
73,6.364233547174291,6.364233547174291
74,6.530603093066148,6.469124069085033
75,6.496239502871641,6.530685529327375
76,6.385439196322043,6.5634534959184165
77,6.468615407132018,6.511285099155636
