,Ngozi,Gitega
0,6.102116937636919,6.354958130390406
1,6.028834720029062,6.296193319508928
2,5.92122619419895,6.295466642500111
3,5.930182834374392,6.219167838606589
4,5.997301919080965,6.196920769565578
5,6.080085279967258,6.215285657680169
6,6.005313902082904,6.2685493066527105
7,5.933500328882644,6.2448465439168865
8,5.928901748804555,6.276004167750348
9,5.832381726287005,6.3471103380017535
10,5.826894749932891,6.3467325664113945
11,5.993810719415189,6.248512111137111
12,5.913976592287441,6.121536739732892
13,5.749577396731779,6.06122374962229
14,5.835119156857294,6.118685997163968
15,5.908513281514768,6.054106785775607
16,5.906778490054323,6.113426558333937
17,5.91138181063483,6.1197329473597675
18,5.914724628175666,6.182765350647962
19,6.0463516042297485,6.171191488735813
20,6.1562859289462635,6.158721983744145
21,6.143269121689526,6.198589299717723
22,6.239638643431095,6.187018391014063
23,6.275433053710585,6.227036512848734
24,6.26880949077588,6.216734233622041
25,6.233048551417794,6.126676587924211
26,6.291324244122646,6.195862938430169
27,6.190009375416296,6.188342708363827
28,6.080106540280961,6.1380872803223605
29,6.083595854626639,6.074327947695857
30,6.278549747862325,6.078764511948255
31,6.277044715576592,6.076078355817974
32,6.265595796077003,6.058842929982743
33,6.281201403477482,6.081335537032618
34,6.075748554299915,6.017923362638963
35,6.077610732578964,6.020229898809272
36,5.89961513316127,6.080425544975555
37,6.018392984072269,5.958457693318694
38,5.95475143657423,6.065958368034437
39,6.059859588631684,6.1135762051051
40,6.149972230191106,6.149972230191106
41,6.143099350156119,6.1396451152880305
42,6.229229698805654,6.136273384348659
43,6.228869104423331,6.228869104423331
44,6.229294545621591,6.22772098117416
45,6.319924866041962,6.143087519847287
46,6.237235662910681,6.141727443695866
47,6.243342928811339,6.2425502216751
48,6.24830284061415,6.153468737943311
49,6.254981189231674,6.156977511799556
50,5.93648210791234,6.253744180498596
51,5.93868912606712,6.164449338272502
52,5.871986130189663,6.258163098513289
53,5.872393469021647,6.2053630750916575
54,5.801812236955429,6.206445744184067
55,5.865792788148753,5.931205053334922
56,5.719727094610259,5.927702424451297
57,5.643382971643061,6.049819425140857
58,5.5646538286159455,6.054662047298414
59,5.567933976927659,6.1574827568231765
60,5.739145179503344,6.169390316609996
61,5.883119626063513,6.069332238350434
62,5.8892268125399205,5.954787007852328
63,5.676875716929893,5.833106697070522
64,5.767163274813551,5.839733967648386
65,5.768670592030551,5.839103867079471
66,5.917726034587793,5.772910311696586
67,5.908180115972894,5.837505158302958
68,5.968201480598184,5.836556287841273
69,5.9068882957854605,5.839065699446699
70,5.9068882957854605,5.836556287841273
71,6.024504345490049,5.831975429995446
72,6.018907569523006,5.954645635304637
73,5.898069736281122,5.961872692839739
74,5.901934983382253,5.966915103113885
75,5.894725429555528,5.958820590011928
76,6.111845806410822,6.060303042145466
77,6.105520464663054,6.051032279378985
78,6.092602194811349,6.037793958316353
79,6.090356517873804,6.0355482813788095
80,6.090018822849641,6.035317687136583
81,6.15223723321203,6.048383876844774
82,6.081504425209332,6.058606461116078
83,5.994140488272787,5.936856106050736
84,5.993078061798194,5.972782970220485
85,5.98489248111995,6.040981947770994
86,6.188880762315532,6.235479620541233
87,6.229324184132877,6.229324184132877
88,6.224975055420751,6.389982580147292
89,6.222292891482121,6.388707875976541
90,6.296980019745178,6.380914471230329
91,6.372406304816314,6.373115776289848
92,6.363647938984261,6.42100389929766
93,6.357064639876909,6.499975802181657
94,6.389081600412562,6.494305120385539
95,6.340049102102762,6.48248210237558
96,6.333582167648364,6.475394628031583
97,6.278795714167296,6.468348321045469
98,6.2274859072798545,6.4664468739510985
