,Masindi,Lira
0,6.177429259904277,5.832325814498507
1,6.130905644493703,5.839752551549044
2,6.194913668721518,5.873044467095622
3,6.193412836773711,5.9186424995408276
4,6.179648720459842,6.052443348791168
5,6.182094873305326,6.120334358693267
6,6.177661241496442,6.099991985033262
7,6.178142286718774,6.050464569345713
8,6.226156343329002,5.861624644147091
9,6.221308394987518,5.895743004633436
10,6.213213755990568,6.027620403803121
11,6.194689712562842,6.043536116767811
12,6.173519819667611,6.0394367028911615
13,6.140075824644642,6.245436340302469
14,6.133074570711704,6.286515678381184
15,6.142251262294685,6.350628180886328
16,6.134632646193144,6.379927451160935
17,6.264355423921132,6.423005711453711
18,6.379166142370841,6.337526191252908
19,6.372391869941915,6.284467475365949
20,6.393507427294286,6.326504178166685
21,6.449836239932684,6.403282379341532
22,6.442286155887745,6.441571359574251
23,6.438389706434408,6.511475288150438
24,6.612455971419808,6.543291845062377
25,6.62002426828871,6.551180550355619
26,6.365989714413329,6.488903597652056
27,6.4527123174634795,6.4923421122342475
28,6.6327158742379675,6.064976322601498
29,6.6342506833302615,6.0042340426459795
30,6.62896068518407,5.999496259519676
31,6.627369672143493,5.865483781999095
32,6.620159360657688,6.08201182847926
33,6.618651356660965,6.0794849756934335
34,6.58143835029827,6.018118854425363
35,6.570147672170397,6.006939533632155
36,6.574369305791731,5.50906796558977
37,6.574019539333248,5.689458131748428
38,6.569954148308811,5.909176205953044
39,6.202077452308745,6.039056534663201
40,6.193168320476011,5.935872857592468
41,6.293222309231491,5.97497381156673
42,6.293192840298432,6.03517053161397
43,6.290808838020404,6.0610754770271384
44,6.327872237746034,6.083188164709767
45,6.323362040091088,6.0788112493633095
46,6.357025125107407,5.966358238098193
47,6.354629632783541,6.009249335412577
48,6.500475312463859,6.000359003158413
49,6.49934027686332,5.970295975445936
50,6.36684280483642,5.636013349760887
51,6.347147431183248,5.730847500225399
52,6.340348788783034,5.647201608223089
53,5.866086690823091,5.455050537665471
54,6.050321702162092,5.359217423231947
55,6.0338106882295675,5.342731760733681
56,6.264743092411093,5.330285056581489
57,6.259917808488924,5.521269940409946
58,6.266593901736292,5.529888746837217
59,6.2689769936693915,5.530633836766078
60,6.27462060814678,5.538205447338319
61,6.1471133046663935,5.604937151016327
62,6.096739339777794,5.550195633409724
63,6.049863413063866,5.55590159534988
64,6.094729404441977,5.638278741600945
65,6.099299003294265,5.64008961917941
66,6.107682547035447,5.647990256047452
67,6.105453272996156,5.72463396209482
68,6.285230565550589,5.713946972747484
69,6.280563749181227,5.669612526996045
70,6.292598102802026,5.70054703911345
71,6.308006842048808,5.770226819210122
72,6.339744998025177,5.895328803332569
73,6.345481858979227,5.925757597454391
74,6.344497805944682,5.869106555166567
75,6.359873281253265,5.8529673097373704
76,6.360684890580913,5.854203198901352
77,6.3623061357761745,5.446748273117672
78,6.032433588346935,5.3392864077869895
79,6.033179779515269,5.39516466965004
80,6.0322279063702595,5.446463486848908
81,6.029250595280933,5.623278259162909
82,5.843278421313797,5.530903736271644
83,6.021947850459032,5.615463893561765
84,6.021978097700296,5.616512989592131
85,6.019977765593679,5.614512657485514
86,6.025751556553039,5.437964891650919
87,6.020383092631721,5.613902240403721
88,6.022370671925227,5.696169394591656
89,5.903282199176756,5.431910892489655
90,5.902977771961809,5.481438839022584
