,Masindi,Kampala
0,6.465225239159982,6.424434666971581
1,6.455271570344619,6.548953959601279
2,6.458589092132568,6.500184393944528
3,6.494510253296489,6.494874353063846
4,6.679165800083002,6.618917840292188
5,6.682867262137889,6.6108579266410885
6,6.6772433500105635,6.4525903644475
7,6.702156046269875,6.552406136343881
8,6.701163274258705,6.565444617365182
9,6.692598276373965,6.614492537642149
10,6.689336626453335,6.281417529383605
11,6.497768002966438,6.477066337580395
12,6.482272895773473,6.436759632406356
13,6.506644149537146,6.39447873343113
14,6.523013723867226,6.448236165626591
15,6.523105074728996,6.540622266593799
16,6.592809197100206,6.556107830249778
17,6.588568383098891,6.60864234057717
18,6.501129119006803,6.577396609166684
19,6.47904873424721,6.398114045424532
20,6.279218116108922,6.274648420418857
21,6.260940526838434,6.300161239991715
22,6.420259995524769,6.461141600786897
23,6.429318290751434,6.506716735358224
24,6.422438596006496,6.504280558759954
25,6.502437728059688,6.540788747110095
26,6.576508348170308,6.5395087924460205
27,6.569405482771316,6.638017812616078
28,6.5664279873774465,6.6202616339528095
29,6.59449947292605,6.693659996484432
30,6.590755438475138,6.743012470263224
31,6.586698709388025,6.788462071485471
32,6.5783167218983065,6.795052188323606
33,6.5860404154731125,6.457610625961792
34,6.591907192610265,6.29567321599587
35,6.4118164431456215,6.254304622917901
36,6.41053682201548,6.348590414901033
37,6.527440987522891,6.431339459747963
38,6.525614734516767,6.42795934562421
39,6.592977142183737,6.425462546345036
40,6.586298810232551,6.4602948054482185
41,6.5810939443545005,6.494082567364871
42,6.259280911242251,6.483104503385116
43,6.247240634735078,6.234672755335146
44,6.099256312823137,6.187225085769094
45,6.096423615231827,6.097422616313912
46,6.0930990441139725,6.173064825751855
47,6.201628316886867,6.273969872959751
48,6.193168320476011,6.263249528729196
49,6.534267070874941,6.247874489253032
50,6.091974649613189,6.03517053161397
51,6.240293047883502,6.08959064733516
52,6.285141029044338,6.089719210280764
53,6.323362040091088,6.078305560351269
54,6.314864314283129,6.2691793717656585
55,6.312468821959264,6.065927672431015
56,6.3868037865875475,6.059447919528419
57,5.938402611669982,5.937244533949354
58,5.629724020853323,5.746454978558903
59,5.898120403270181,5.779434433015206
60,5.892324066256074,5.830679903144867
61,5.866086690823091,5.831546365570914
62,5.869226387091382,5.869226387091382
63,5.857681101683534,5.852730596523678
64,5.901735302163914,6.023432237141434
65,5.896394331465438,6.015229998797965
66,5.902868399800893,6.020651435457276
67,5.905969203422213,5.874903383847323
68,6.029452908409985,5.85480216770964
69,6.039693056045557,5.714904871582719
70,6.042672118507518,5.825810236461387
71,6.049863413063866,5.8667251963633555
72,6.0437438497091085,6.040662183171701
73,6.290943887549103,6.046576699783267
74,6.2984456606870545,6.081429216198022
75,6.379122069505014,6.2170324166826445
76,6.285230565550589,6.157397194040704
77,6.280563749181227,6.18924878044419
78,6.4334900468383385,6.271091897581063
79,6.4627106498286615,6.369587856970138
80,6.55582244461739,6.422032375552536
81,6.559342516862992,6.418737860900371
82,6.559849888415118,6.3256648576115895
83,6.445902339892784,6.409434590611459
84,6.418806060294423,6.432292617934824
85,6.3623061357761745,6.476498503301829
86,6.360449731425417,6.360449731425417
87,6.361521890053232,6.51024344817173
88,6.362026681404687,6.510547067972552
89,6.43741658281623,6.471228222605499
90,6.353616121186233,6.465689050781964
91,6.349066028814024,6.351998582235302
92,6.351457298830538,6.348529039051449
93,6.349456966723921,6.125947851523352
94,6.353528086206698,6.1329286031372625
95,6.348846549642127,6.248141634158375
96,6.35071278246319,6.351441379945331
97,6.388264206515881,6.530523181157765
98,6.389361321226222,6.598400266358889
