,Bujumbura,Gitega
0,6.4099424650643755,6.296193319508928
1,6.435996596255957,6.295466642500111
2,6.348172399006937,6.219167838606589
3,6.382063202701174,6.196920769565578
4,6.384470066621803,6.215285657680169
5,6.383578783891911,6.2685493066527105
6,6.392427514520984,6.2448465439168865
7,6.391122613207465,6.276004167750348
8,6.3799540125709004,6.3471103380017535
9,6.381324011181014,6.3467325664113945
10,6.294328440669742,6.248512111137111
11,6.291162180916988,6.121536739732892
12,6.293289131414813,6.06122374962229
13,6.261580633978465,6.118685997163968
14,6.286532413014185,6.054106785775607
15,6.234242066633157,6.113426558333937
16,6.236944848155689,6.1197329473597675
17,6.2433045935956155,6.182765350647962
18,6.226839979942042,6.171191488735813
19,6.266997953362095,6.158721983744145
20,6.303719798123241,6.198589299717723
21,6.382681564745592,6.187018391014063
22,6.2799813352747575,6.227036512848734
23,6.36171654536242,6.216734233622041
24,6.328433922018801,6.126676587924211
25,6.378461541908261,6.195862938430169
26,6.451861115047146,6.188342708363827
27,6.363847492527741,6.1380872803223605
28,6.436018226750321,6.074327947695857
29,6.402640360883782,6.078764511948255
30,6.3833170161163695,6.076078355817974
31,6.401238716504002,6.058842929982743
32,6.392607679864729,6.081335537032618
33,6.364492385832153,6.017923362638963
34,6.445190089887184,6.020229898809272
35,6.368698180250854,6.080425544975555
36,6.401886615130556,5.958457693318694
37,6.359505559938616,6.065958368034437
38,6.348017285349268,6.1135762051051
39,6.333729537411165,6.149972230191106
40,6.401476898379788,6.1396451152880305
41,6.35803667319391,6.136273384348659
42,6.315421780838095,6.228869104423331
43,6.315125981471372,6.22772098117416
44,6.344935101405027,6.143087519847287
45,6.321867974543461,6.141727443695866
46,6.330552384438835,6.2425502216751
47,6.33491731345092,6.153468737943311
48,6.251811614470395,6.156977511799556
49,6.253744180498596,6.253744180498596
50,6.162705658667675,6.164449338272502
51,6.235654109619366,6.258163098513289
52,6.0781370986349925,6.2053630750916575
53,6.156989801028658,6.206445744184067
54,6.103285116076679,5.931205053334922
55,6.14997223171691,5.927702424451297
56,6.104601771333063,6.049819425140857
57,5.998759269717267,6.054662047298414
58,6.001569962002519,6.1574827568231765
59,6.008515448312788,6.169390316609996
60,6.013429460769287,6.069332238350434
61,6.013221048288945,5.954787007852328
62,6.025353893664446,5.833106697070522
63,6.015785911428745,5.839733967648386
64,5.961076267891132,5.839103867079471
65,6.062622841698749,5.772910311696586
66,6.034035061099077,5.837505158302958
67,6.025971552662597,5.836556287841273
68,6.030120936209408,5.839065699446699
69,6.0311555974501845,5.836556287841273
70,6.022429655949189,5.831975429995446
71,5.97869050955864,5.954645635304637
72,5.961872692839739,5.961872692839739
73,5.958045865373105,5.966915103113885
74,5.946550497420114,5.958820590011928
75,6.114685372918901,6.060303042145466
76,6.105520464663054,6.051032279378985
77,6.143657365611633,6.037793958316353
78,6.237133137248348,6.0355482813788095
79,6.121408098846977,6.035317687136583
80,5.9905164945242255,6.048383876844774
81,6.057037342675233,6.058606461116078
82,6.286104405803979,6.040981947770994
83,6.236307092661265,6.235479620541233
84,6.230981185340506,6.229324184132877
85,6.309352845747182,6.389982580147292
86,6.308958139916151,6.388707875976541
87,6.3802080070540015,6.380914471230329
88,6.410015193937758,6.373115776289848
89,6.472700067524004,6.42100389929766
90,6.432391133708617,6.499975802181657
91,6.42275481551915,6.494305120385539
92,6.4118040116330866,6.48248210237558
93,6.407996653214448,6.475394628031583
94,6.3995772528199355,6.468348321045469
95,6.3989622314685,6.4664468739510985
