,Gitega,Ngozi
0,6.555201566713393,6.408598092521518
1,6.554927815925841,6.460386571184393
2,6.640061667464929,6.406835352772732
3,6.625934183072725,6.391840125994663
4,6.611977484199415,6.296030483522933
5,6.611630181391524,6.273848186888247
6,6.420471500272277,6.294783285108781
7,6.338539633279884,6.392427514520984
8,6.389106889888386,6.388299461503785
9,6.525878007915254,6.269464588382725
10,6.605427101989923,6.372081429814081
11,6.395156963212513,6.3003969465061225
12,6.291596680163449,6.120506342938995
13,6.24536514313323,6.295020733579091
14,6.3443007194227174,6.519673742875945
15,6.520400855227172,6.4416763881801264
16,6.519407263256823,6.519407263256823
17,6.524855413696548,6.5203903538998285
18,6.548590370465644,6.682205652188828
19,6.738399279456277,6.670113371590146
20,6.788854218351428,6.65424869187546
21,6.775275018060396,6.6416697947296495
22,6.820742151103207,6.553897505127037
23,6.800904323491358,6.54101188514996
24,6.554426726648483,6.449479519531361
25,6.631597045978958,6.414818536217622
26,6.460845423365843,6.378461541908261
27,6.450899422394089,6.37080326022368
28,6.445122354215683,6.368019960333542
29,6.512763075041591,6.5124627296421265
30,6.445954217953043,6.445954217953043
31,6.517745135747626,6.516549320956398
32,6.5056591931481345,6.506867652509703
33,6.522935379097491,6.591508875447241
34,6.517378938876149,6.446628082758299
35,6.519882221977137,6.5192746885441135
36,6.446367436714035,6.447677623603061
37,6.363567750828419,6.363567750828419
38,6.357725883369943,6.433842118035297
39,6.424542346216506,6.4275111757103085
40,6.553135841310992,6.4123364946585975
41,6.608783318257338,6.475870163674145
42,6.538284257588735,6.538860792629208
43,6.571052762583975,6.538421125648342
44,6.60172521678432,6.5368254892133475
45,6.611038093101472,6.4744889398395555
46,6.477577015290735,6.324049000489821
47,6.410762666473887,6.243342928811339
48,6.415967239608131,6.24830284061415
49,6.418132829917909,6.254981189231674
50,6.341947216020505,6.341947216020505
51,6.2575397613385135,6.2575397613385135
52,6.346366134035198,6.209293439928298
53,6.343270842315979,6.256656369479209
54,6.340185101871209,6.2519820663493
55,6.335942094428762,6.248467125921177
56,6.4122020062373215,6.328791157959663
57,6.417693559310212,6.336530152203006
58,6.496356093703037,6.257008302039652
59,6.347695630324375,6.166247054816765
60,6.352585617452547,6.171137041944937
61,6.270091191171099,6.1250332800597125
62,6.273439644988426,6.123522895804605
63,6.083312170427689,6.1882842611437505
64,6.376958065268908,6.2924006772408445
65,6.3801972442357435,6.295316360728404
66,6.387143325499521,6.387876194715173
67,6.457321065777353,6.378183745218629
68,6.454048107157308,6.287855932293237
69,6.456754468755051,6.376599142127626
70,6.529703468401219,6.376599142127626
71,6.52449427248885,6.325567986637661
72,6.586199804956768,6.273903548211585
73,6.590039753668052,6.2773116492901835
74,6.525584369445276,6.2855694964183035
75,6.444498952395902,6.277072728548387
76,6.305165117414319,6.347985114597247
77,6.251521140128388,6.296328635334328
78,6.2402008446473065,6.367343755987394
79,6.323733245468043,6.363649852873486
80,6.403968822122032,6.3643035657296
81,6.415645157541168,6.247958681786288
82,6.425401224899077,6.304647976523542
83,6.341565070455577,6.159546039756805
