Date,Ngozi,Bujumbura
2016-01-01,6.796363623530281,
2016-01-15,6.642580013187319,6.724345967883887
2016-02-01,6.676314652460078,6.72111633361112
2016-02-15,6.705876855733924,6.713649690084677
2016-03-01,6.684344074574107,6.778373024222383
2016-03-15,6.698696094415852,6.8223937510694235
2016-04-01,6.686463338246203,6.840010335592104
2016-04-15,6.780250694046756,6.8505570508363824
2016-05-01,6.775560018507979,6.84800182999163
2016-05-15,6.527621687520081,6.827597222733355
2016-06-01,6.423233414258223,6.726614396253107
2016-06-15,6.449844647367992,6.629557669051358
2016-07-01,6.526658500198199,6.681005393113499
2016-07-15,6.610008256721139,6.717638920913505
2016-08-01,6.6040351960843635,6.677712509890824
2016-08-15,6.521088849750354,6.675043008008737
2016-09-01,6.519407263256823,6.675617676047092
2016-09-15,6.642409956263854,6.71241795320596
2016-10-01,6.646642364630414,6.714559716263698
2016-10-15,6.670113371590146,6.739498784789694
2016-11-01,6.655729954181555,6.7443435598438075
2016-11-15,6.710702043271596,6.776824205047225
2016-12-01,6.820013022379691,6.822683899286118
2016-12-15,6.890383452714823,6.947218165402806
2017-01-01,6.856779490539636,6.960718281084678
2017-01-15,6.87464120456885,6.971474282524568
2017-02-01,6.838285416478271,6.937483564363597
2017-02-15,6.829713619400052,6.976496739689599
2017-03-01,6.743905447107665,6.874603427454372
2017-03-15,6.595159213579168,6.87339414713954
2017-04-01,6.682495098839073,6.714180423789458
2017-04-15,6.650454559336517,6.875166738423355
2017-05-01,6.574571448729524,6.868722394815225
2017-05-15,6.522935379097491,6.718693266840134
2017-06-01,6.3630764563920525,6.58685742406695
2017-06-15,6.445844326089781,6.55420882754998
2017-07-01,6.369406395577907,6.521785595756783
2017-07-15,6.442079567005593,6.488271229329376
2017-08-01,6.436808990163779,6.440095223814597
2017-08-15,6.501454443918998,6.4275111757103085
2017-09-01,6.486444466812319,6.448159276512173
2017-09-15,6.479571586777331,6.441925987160964
2017-10-01,6.538860792629208,6.471513334923606
2017-10-15,6.538709517863751,6.468851220100371
2017-11-01,6.60172521678432,6.468658040802564
2017-11-15,6.60778781938417,6.460127156928624
2017-12-01,6.5467567269987015,6.476642290187626
2017-12-15,6.409421284649685,6.4825220383197335
2018-01-01,6.33491731345092,6.472715427631664
2018-01-15,6.251811614470395,6.4563708436722385
2018-02-01,6.253744180498596,6.341947216020505
2018-02-15,6.4231887078531456,6.344154234175285
2018-03-01,6.42607287664594,6.346366134035198
2018-03-15,6.422977584926722,6.342542775301656
2018-04-01,6.419891844481952,6.380133352342867
2018-04-15,6.416376904053828,6.336670161443085
2018-05-01,6.4866941874054715,6.331710868062998
2018-05-15,6.49151347154548,6.626759996733585
2018-06-01,6.341372774360563,6.278193872739031
2018-06-15,6.463049711665355,6.257901504570224
2018-07-01,6.47053037381762,6.219677860644931
2018-07-15,6.474797346458598,6.176051054401437
2018-08-01,6.528371671073536,6.434047441558596
2018-08-15,6.52375699743188,6.370751494971978
2018-09-01,6.5328811482083315,6.378417919542773
2018-09-15,6.6027541132215966,6.379463837528869
2018-10-01,6.611459209890555,6.504600469023315
2018-10-15,6.601327296532839,6.530652338862903
2018-11-01,6.597690809386151,6.564274812466308
2018-11-15,6.599449824791331,6.633429483160795
2018-12-01,6.600620785112481,6.631161908493015
2018-12-15,6.640669759310491,6.623170018346125
2019-01-01,6.647792815864582,6.7685213617507225
2019-01-15,6.365127855297101,6.743180332399326
2019-02-01,6.489590766797371,6.685131716444689
2019-02-15,6.481986608370936,6.604285639756804
2019-03-01,6.535780683567229,6.5699303434193475
2019-03-15,6.527266458375356,6.561457823123636
2019-04-01,6.582058249983899,6.582641850817505
2019-04-15,6.641501152542139,6.609717044089632
2019-05-01,6.6727228846882936,6.568203858743479
2019-05-15,6.622240862457765,6.524892407686636
2019-06-01,6.384811815564194,6.5304575421327336
2019-06-15,6.338534765106397,
2019-07-01,6.362476731353213,
2019-07-15,,
2019-08-01,6.408706727896312,6.552413448562486
2019-08-15,6.611258986784031,6.611258986784031
2019-09-01,6.66151572621953,6.634236347797868
2019-09-15,6.659902196259232,6.630440163528916
2019-10-01,6.656144184987139,6.657757522255605
2019-10-15,6.652579116350448,6.70653302317301
2019-11-01,6.725170132658303,6.801022218870693
2019-11-15,6.743661493188706,6.794857506580023
2019-12-01,6.762529747985074,6.927393011309704
2019-12-15,6.876904962960908,6.921320157780837
2020-01-01,6.514230800690161,6.665630447145529
2020-01-15,6.476015167921182,6.659163512691131
2020-02-01,6.677733056188251,6.704573633641416
2020-02-15,6.702802940741385,6.703783813796977
