Date,Eldoret,Kisumu
2016-01-01,7.169730221064618,6.869532808267993
2016-01-15,7.169781299693236,7.0948717242901775
2016-02-01,7.164037640079945,6.971540755244337
2016-02-15,7.213918601103608,6.985564269076629
2016-03-01,7.131450049086862,6.948897785174569
2016-03-15,7.196708247217881,7.052557650725206
2016-04-01,7.225408645736647,7.029015660711088
2016-04-15,7.222308078134845,7.127171735792931
2016-05-01,7.130526275226221,7.12976581891581
2016-05-15,7.138484680465788,7.1224147628539
2016-06-01,7.1147047574517055,6.948605509106668
2016-06-15,7.185533179420099,7.029962044808549
2016-07-01,7.217415203121175,6.942049186344503
2016-07-15,7.104158571442934,7.02330041822715
2016-08-01,7.112745547408739,7.024368132666589
2016-08-15,7.063341996728399,6.930038420484859
2016-09-01,7.0632233282827865,6.935362813960995
2016-09-15,7.019906024598643,6.97714818876588
2016-10-01,6.974265221590151,7.015977630384741
2016-10-15,6.925373799331172,6.925373799331172
2016-11-01,6.965220476545805,7.0049326700226935
2016-11-15,7.041325323782217,6.9139463944523865
2016-12-01,7.043914814405723,6.907881999214814
2016-12-15,7.181657794867471,6.901072009491244
2017-01-01,7.196991447154151,6.977555348687858
2017-01-15,7.178063486739246,6.951801807191196
2017-02-01,7.07928726505375,6.864325239480843
2017-02-15,7.070244375107997,6.944582851879534
2017-03-01,7.02606432745058,6.946053900229619
2017-03-15,6.974234509413568,6.933799958360894
2017-04-01,6.986230759292689,6.920344796109218
2017-04-15,6.97335492459719,6.91492613158999
2017-05-01,6.9945116326716015,6.989626425105552
2017-05-15,7.058458358826259,6.919551459186373
2017-06-01,7.018964189957595,6.624794310580699
2017-06-15,7.039271507476763,6.521788702681593
2017-07-01,7.010389588194085,6.613417721944589
2017-07-15,6.993516699015331,6.51976849303224
2017-08-01,6.976459410476465,6.448348150423448
2017-08-15,6.9963301184651465,6.525969636655208
2017-09-01,6.995046000138161,6.531391598571084
2017-09-15,7.004158506677808,6.533283900695433
2017-10-01,7.0053468530027905,6.53518460689575
2017-10-15,7.0057085474795375,6.535069795951418
2017-11-01,6.955571619226429,6.533681631450865
2017-11-15,6.850505613971238,6.529735458374706
2017-12-01,6.968037953216787,6.527071100501934
2017-12-15,6.974104458361617,6.5179429944415945
2018-01-01,7.011954858107188,6.628342258436647
2018-01-15,6.982421298598462,6.513527283479417
2018-02-01,7.0730694700285515,6.520622171571741
2018-02-15,6.895963409774932,6.509924588244713
2018-03-01,6.853034690300984,6.50303189297508
2018-03-15,6.789481133242815,6.499456590757622
2018-04-01,6.828998297479748,6.492168534934097
2018-04-15,6.899877915621663,6.5545011970797775
2018-05-01,6.91882058661167,6.607672225917502
2018-05-15,6.948053198475381,6.490754626020756
2018-06-01,6.86516405976562,6.357777820301539
2018-06-15,6.919208477838197,6.364396705887956
2018-07-01,6.8971242201142235,6.365316822954006
2018-07-15,6.904797775974861,6.367348986724408
2018-08-01,6.838662929643745,6.21427134449893
2018-08-15,6.887277541529345,6.205865617187821
2018-09-01,6.876305580516228,6.42328999752151
2018-09-15,6.853637404309272,6.4912217731960355
2018-10-01,6.853702869226978,6.360072958526515
2018-10-15,6.86633979008729,6.360973165655985
2018-11-01,6.817174982092692,6.479338798908584
2018-11-15,6.794639098883614,6.475432421101839
2018-12-01,6.792769087431823,6.474084062221822
2018-12-15,6.834473981467844,6.473614665735585
2019-01-01,6.841554553592427,6.4769465579129
2019-01-15,6.870297936691901,6.342045789938428
2019-02-01,6.848669086705626,6.485114874213098
2019-02-15,6.840555289988827,6.47743350993547
2019-03-01,6.89335353905524,6.47229517285478
2019-03-15,6.901152889403155,6.462133078500731
2019-04-01,6.92618209130074,6.456960017389824
2019-04-15,6.949464752589954,6.668356660830271
2019-05-01,6.974642576299176,6.724805798822783
2019-05-15,6.991319596919153,6.672684426990359
2019-06-01,6.994389141417234,6.669688502111016
2019-06-15,7.036000918758519,6.555150291213322
2019-07-01,6.974667010432691,6.600419154865418
2019-07-15,6.906071818556762,6.643727192545296
2019-08-01,6.9755659902614235,6.698282486866792
2019-08-15,6.974806897716756,6.750014843419091
2019-09-01,6.971849772522331,6.740048158465007
2019-09-15,6.971657374598371,6.740237913980303
2019-10-01,6.967801226486054,6.73904356075301
2019-10-15,6.938396168542174,6.739406991651777
2019-11-01,6.9742250696704335,
2019-11-15,6.978269070785958,
2019-12-01,6.976537789283746,
2019-12-15,6.978747061850136,
2020-01-01,6.97722382479848,
2020-01-15,6.9756982639555725,
2020-02-01,6.974027477633943,6.7419473163533254
2020-02-15,6.970485302343937,6.73514210205663
