Date,Masindi,Tororo
2016-01-01,6.695282992076009,6.701852140811479
2016-01-15,6.720822459543145,6.701370265931681
2016-02-01,6.730876771790358,6.700888158736531
2016-02-15,,6.712835221877033
2016-03-01,6.750687117923312,6.747314433444672
2016-03-15,6.752140206445604,6.769088580218906
2016-04-01,6.746014980333689,
2016-04-15,6.770894058271242,
2016-05-01,6.771018518893061,
2016-05-15,6.759652894450565,6.851732706010654
2016-06-01,6.7626378901459425,6.76511962311692
2016-06-15,6.761624268926409,6.761624268926409
2016-07-01,6.747550490779322,6.747830171944618
2016-07-15,6.681068506484302,6.747654111243598
2016-08-01,6.676617289707049,6.676915752625248
2016-08-15,6.675174588352429,6.674876925007473
2016-09-01,6.668386947214642,6.6686852320788965
2016-09-15,6.663273905315209,6.663273905315209
2016-10-01,6.65517982382773,6.67272152530122
2016-10-15,6.636454757742766,6.703047839584803
2016-11-01,6.615628319914756,6.684248913678229
2016-11-15,6.581908576923682,6.655948215838951
2016-12-01,6.57462355454389,6.383064056764999
2016-12-15,6.5836271608819565,6.470538876919828
2017-01-01,6.576430002121544,6.541418322337393
2017-01-15,6.576469175913188,6.541445993272433
2017-02-01,6.576508348170308,6.576508348170308
2017-02-15,6.57193873301775,6.570039397214098
2017-03-01,6.7597819649749775,6.6037573604714845
2017-03-15,6.780810600762836,6.722750961194981
2017-04-01,6.794305764650775,6.750390632850896
2017-04-15,6.882671939423787,6.775015211505611
2017-05-01,6.875027678466785,6.794677633103546
2017-05-15,6.882480322191302,6.802743518466312
2017-06-01,6.892433478336285,6.812276817041749
2017-06-15,6.895987797507099,6.81765089567165
2017-07-01,6.869776385633712,6.366186176791413
2017-07-15,6.843314536597355,6.816029043646575
2017-08-01,6.813956437599327,6.8359675977006775
2017-08-15,6.809592370749438,6.836897821439705
2017-09-01,6.80253046041779,6.8298959598977165
2017-09-15,6.7968025171811925,6.828628948792869
2017-10-01,6.74085635860623,6.824710669043093
2017-10-15,6.7292307088611825,6.8128676043607825
2017-11-01,6.733214621992752,6.700884219954262
2017-11-15,6.734878691666694,6.701332006442114
2017-12-01,6.729146632633346,6.72941128792138
2017-12-15,6.539895886126755,6.762911306234433
2018-01-01,6.532359181336218,6.5534664567841645
2018-01-15,6.6040338363770426,6.381191082177448
2018-02-01,6.603402501641885,6.420960528206205
2018-02-15,6.60222186894349,6.419298808372001
2018-03-01,6.688957332162318,6.433390594142882
2018-03-15,6.743758663329377,6.475814638342035
2018-04-01,6.816074479349679,6.545950719111276
2018-04-15,6.838489419940326,6.594152076181791
2018-05-01,6.83232249954551,6.633594622830933
2018-05-15,6.830324752527179,6.663443156005881
2018-06-01,6.811044716095681,6.679309524299511
2018-06-15,6.765332120597391,6.654225433982608
2018-07-01,6.7059345306596025,6.650915155068403
2018-07-15,6.490240999896085,6.5666139786806585
2018-08-01,6.492592570548907,6.6264524243358505
2018-08-15,6.476530358526835,6.61767894313943
2018-09-01,6.498630683264274,6.68912257146834
2018-09-15,6.525950409243852,6.68010108907111
2018-10-01,6.532734130413318,6.686166677355136
2018-10-15,6.534734713288011,6.716637947549198
2018-11-01,6.695172209288324,6.722600088969929
2018-11-15,6.705670331253574,6.615958856191502
2018-12-01,6.485166027835435,6.619193001538903
2018-12-15,6.49140457764584,6.714023056750559
2019-01-01,6.650159334444721,6.7066961283230855
2019-01-15,6.57160134506392,6.709127768065042
2019-02-01,6.658761865674257,6.494419306649336
2019-02-15,6.716115546690544,6.4934929643904615
2019-03-01,6.7055186025503914,6.482112273675873
2019-03-15,6.728099071658377,6.47824577747728
2019-04-01,6.770255581599211,6.59552973763184
2019-04-15,6.766519449926777,6.681731580768336
2019-05-01,6.776911986872595,6.683148747336152
2019-05-15,6.784649790622513,6.709876556220062
2019-06-01,6.789948738184538,6.709348194898656
2019-06-15,6.782374576513997,6.719636235880574
2019-07-01,6.755344281790383,
2019-07-15,,
2019-08-01,6.698987818413443,
2019-08-15,6.69514251502043,
2019-09-01,6.698618671297639,
2019-09-15,6.697666798152629,
2019-10-01,6.6941109837239425,
2019-10-15,6.69040205049575,
2019-11-01,6.686167394112799,
2019-11-15,6.686257294259389,
2019-12-01,6.6853024405543255,
2019-12-15,6.690208244650055,
2020-01-01,6.685214353074378,
2020-01-15,6.686768439199186,
2020-02-01,6.685716070563467,
2020-02-15,6.68645276785693,
