Date,Mulindi,Kabale
2016-01-01,,
2016-01-15,6.623816987368594,
2016-02-01,6.375380870407919,6.072279499314158
2016-02-15,6.395582661925492,6.067697260503449
2016-03-01,6.312790768530866,6.052711818346197
2016-03-15,6.3395770931327124,
2016-04-01,6.393959069372675,
2016-04-15,6.496672736564449,6.006359077614527
2016-05-01,6.515943858668682,6.024352513018453
2016-05-15,6.532575481681189,6.064285957152308
2016-06-01,6.412807511148947,6.066660349312275
2016-06-15,6.358038412257518,6.069029117085975
2016-07-01,6.376198788260731,6.054682991384673
2016-07-15,6.335908371670117,6.057291672110086
2016-08-01,6.339569310161545,6.177661241496442
2016-08-15,6.324596882356901,6.177163334119791
2016-09-01,6.351332843248307,5.9015906574466666
2016-09-15,6.327297349666155,5.897671645539842
2016-10-01,6.379134594111146,6.023680066591198
2016-10-15,6.4331060570546645,6.075009143130266
2016-11-01,6.4506712277613385,6.174484605077709
2016-11-15,6.4351335526567155,6.243649029728372
2016-12-01,6.428935702688823,6.286515678381184
2016-12-15,6.440055055987136,6.340593980701529
2017-01-01,6.3477740464441625,6.337553263857171
2017-01-15,6.332505312277558,6.46359099156879
2017-02-01,6.329323344560529,6.441080021685786
2017-02-15,6.308583596092629,6.456051432526265
2017-03-01,6.319344481676011,6.4534669048607585
2017-03-15,6.319012342489488,6.485442095386898
2017-04-01,6.312535320505549,6.481520610117915
2017-04-15,6.313735546221616,6.496402150654273
2017-05-01,6.318435605012585,6.507661339637742
2017-05-15,6.313545454818374,6.439371961912164
2017-06-01,6.308974275457308,6.446388484045408
2017-06-15,6.160559990984092,6.452357644645433
2017-07-01,6.1998944908336355,6.450869264021452
2017-07-15,6.264796372510063,6.367671386946217
2017-08-01,6.30036920439206,6.270711842117877
2017-08-15,6.285594654897586,6.221904564035328
2017-09-01,6.2879344710823935,6.310436724590128
2017-09-15,6.290901816955086,6.262485880339603
2017-10-01,6.177003958778578,6.422139918961293
2017-10-15,6.181180714970672,6.418592104610791
2017-11-01,6.191671339981492,6.201764187855715
2017-11-15,6.189008492937245,6.249502828118477
2017-12-01,6.202458312075622,6.247535397418392
2017-12-15,6.190143481355032,6.249862128999495
2018-01-01,6.119327006426396,6.085991273891787
2018-01-15,6.200414853339512,6.094010137273113
2018-02-01,6.197894926289263,6.094982170677143
2018-02-15,6.209381683546492,6.116338155702188
2018-03-01,6.261165205568051,6.09620787791807
2018-03-15,6.251726840146876,6.0788112493633095
2018-04-01,6.276554176978112,6.174703568313453
2018-04-15,6.262454512990708,6.172308075989587
2018-05-01,6.266066065611828,6.164398515114918
2018-05-15,6.292006221385421,6.161546162984192
2018-06-01,6.278293966585238,5.980069829740408
2018-06-15,6.267512912623245,5.884794948673032
2018-07-01,6.269667727862918,5.774541030599691
2018-07-15,6.30853676777172,5.649097005083259
2018-08-01,6.2740742200123805,5.647919383584474
2018-08-15,6.293822735477729,5.628345580121404
2018-09-01,6.2703120624658375,5.435020376845396
2018-09-15,6.2558576988395735,5.521269940409946
2018-10-01,6.242723676508359,5.529888746837217
2018-10-15,6.2352401429287605,5.530633836766078
2018-11-01,6.262335138382298,5.665766672976337
2018-11-15,6.2640874250095,5.754070716556787
2018-12-01,6.279953860172746,5.7913576902266115
2018-12-15,6.27830750856557,5.8667251963633555
2019-01-01,6.2675259503528515,5.859574432826674
2019-01-15,6.2254924757613415,5.864459412216863
2019-02-01,6.25267763443421,5.870525719778315
2019-02-15,6.256031555635333,5.934202644317961
2019-03-01,6.234280205013596,5.921674860519634
2019-03-15,6.223254791073187,5.8524256050581895
2019-04-01,6.235890820183534,5.841175693608735
2019-04-15,6.230872464969794,5.933806194194336
2019-05-01,6.237527909389142,6.012072877856533
2019-05-15,6.239575279178159,6.014656836058145
2019-06-01,6.26284535812091,6.017236747212243
2019-06-15,6.268241393666204,6.027516276777158
2019-07-01,6.251275849633234,6.029588666448613
2019-07-15,,
2019-08-01,,6.033720605727233
2019-08-15,6.198580700885817,6.031416811441848
2019-09-01,6.1887621969492725,6.033179779515269
2019-09-15,6.1820294904743625,6.0322279063702595
2019-10-01,6.192036688927806,6.029250595280933
2019-10-15,6.183059890875649,5.840836417658244
2019-11-01,,5.839218878707314
2019-11-15,,5.839656540906341
2019-12-01,,5.837656208799724
2019-12-15,,5.842217143333874
2020-01-01,,5.869442146111687
2020-01-15,,5.871924323661721
2020-02-01,,5.696518567881224
2020-02-15,,5.696214140666276
