Date,Lira,Masindi
2016-01-01,6.436148975078473,6.465225239159982
2016-01-15,6.478206631457466,6.455271570344619
2016-02-01,6.518566601942577,6.458589092132568
2016-02-15,6.513984363131868,6.492322866350689
2016-03-01,6.564992876650718,6.679165800083002
2016-03-15,6.566218004111513,6.679861549024396
2016-04-01,,6.676941645377108
2016-04-15,,6.702156046269875
2016-05-01,,6.7014573486616476
2016-05-15,6.571103559520759,6.696148575961132
2016-06-01,6.4973427750168735,6.689633670863659
2016-06-15,6.497048837167734,6.497408484717015
2016-07-01,6.394664563239303,6.482272895773473
2016-07-15,6.417630640577653,6.506644149537146
2016-08-01,6.435400957333145,6.523361731526907
2016-08-15,6.48135865213274,6.523105074728996
2016-09-01,6.426573778057876,6.593452490785948
2016-09-15,6.527179066016488,6.588568383098891
2016-10-01,6.413799605024702,6.501129119006803
2016-10-15,6.346535775359762,6.47904873424721
2016-11-01,6.278349306323603,6.279218116108922
2016-11-15,6.251666890053104,6.300161239991715
2016-12-01,6.286941482092109,6.420259995524769
2016-12-15,6.385939813542728,6.429318290751434
2017-01-01,6.4632159964443785,6.422438596006496
2017-01-15,6.503275976301969,6.502437728059688
2017-02-01,6.535238790885068,6.576508348170308
2017-02-15,6.569405482771316,6.569405482771316
2017-03-01,6.700593093584647,6.5664279873774465
2017-03-15,6.564534684224114,6.597569785439308
2017-04-01,6.55597204784259,6.590755438475138
2017-04-15,6.6167693122360465,6.586698709388025
2017-05-01,6.661574292137124,6.578006596294953
2017-05-15,6.516054988073409,6.5860404154731125
2017-06-01,6.321415188976355,6.591907192610265
2017-06-15,6.278021149535216,6.451292870809253
2017-07-01,6.323424317453331,6.41053682201548
2017-07-15,6.367155657177179,6.527440987522891
2017-08-01,6.363348068111329,6.525614734516767
2017-08-15,6.361975912353549,6.592977142183737
2017-09-01,6.3579139951856405,6.586298810232551
2017-09-15,6.395805026332744,6.5810939443545005
2017-10-01,6.392812303866773,6.259280911242251
2017-10-15,6.293525715563299,6.247240634735078
2017-11-01,6.295145251786876,6.100754440444159
2017-11-15,6.203880881695268,6.096423615231827
2017-12-01,6.223249728579018,6.0930990441139725
2017-12-15,6.296693428683594,6.201628316886867
2018-01-01,6.286661969353938,6.191351789549613
2018-01-15,6.338173697093758,6.534912024138188
2018-02-01,6.338144228160699,6.534237601941882
2018-02-15,6.455460139358731,6.530562443900234
2018-03-01,6.487981003885049,6.487981003885049
2018-03-15,6.483939259878529,6.519704661279193
2018-04-01,6.644707197559189,6.511175804934666
2018-04-15,6.60739326454471,6.510090070492864
2018-05-01,6.5686328538369505,6.536089306104479
2018-05-15,6.30130810535935,5.804871219045459
2018-06-01,6.038338737864384,5.787024309583478
2018-06-15,6.017106084892325,6.012823423100325
2018-07-01,6.010643726556405,6.010643726556405
2018-07-15,5.996681677659459,5.866086690823091
2018-08-01,6.051343674657786,6.050321702162092
2018-08-15,6.038973322308375,6.0338106882295675
2018-09-01,6.128167557405342,6.022390027562991
2018-09-15,6.121431822739718,6.014703821464067
2018-10-01,6.175700184496219,6.020651435457276
2018-10-15,6.0276661383997325,6.023490766989252
2018-11-01,5.972722878040985,6.27462060814678
2018-11-15,5.9813210498236495,6.094844876120637
2018-12-01,6.148032634165344,6.042672118507518
2018-12-15,6.154407268815136,6.049863413063866
2019-01-01,6.242174275402044,6.194812862998959
2019-01-15,6.290943887549103,6.373813365371398
2019-02-01,6.297652324667658,6.382810133007966
2019-02-15,6.337387249727399,6.456353417441004
2019-03-01,6.366626203754583,6.368100043372883
2019-03-15,6.403227657108837,6.364233547174291
2019-04-01,6.470444201289956,6.469124069085033
2019-04-15,6.463373999770067,6.530685529327375
2019-05-01,6.5282893502574,6.558233536804122
2019-05-15,6.493439246185936,6.790396932878082
2019-06-01,6.403189041096826,6.5634534959184165
2019-06-15,6.468615407132018,6.511285099155636
2019-07-01,6.473899710465941,6.5223567013969665
2019-07-15,6.479156236656692,
2019-08-01,6.363039004991827,6.544138814535459
2019-08-15,6.398515368454724,6.473830705681163
2019-09-01,6.51024344817173,6.624670775981141
2019-09-15,6.5450757755170175,6.639834839297474
2019-10-01,6.471228222605499,6.6941109837239425
2019-10-15,6.466997095441979,6.536425601873741
2019-11-01,6.532366059267259,6.532366059267259
2019-11-15,6.531583465061057,6.531583465061057
2019-12-01,6.564379684893274,6.626113569163994
2019-12-15,6.467584308832078,6.690208244650055
2020-01-01,6.495450023834003,6.685214353074378
2020-01-15,6.532791355414375,6.686768439199186
2020-02-01,6.685716070563467,6.714465483849453
2020-02-15,6.68645276785693,6.715172690509349
