Date,Eldoret,Tororo
2016-01-01,5.40235996842717,5.366612950491872
2016-01-15,5.485834693801714,5.340941584956898
2016-02-01,5.562256875899748,5.3145937976166415
2016-02-15,5.563125502987594,5.295622821353832
2016-03-01,5.5472578543800175,5.291061483717872
2016-03-15,5.540989582219774,5.348429982859414
2016-04-01,5.537548771526743,
2016-04-15,5.591431987433599,
2016-05-01,5.594001072389111,
2016-05-15,5.5852044312251925,5.549749753989781
2016-06-01,5.614821837749787,5.610142423642327
2016-06-15,5.6116514697897,5.602991124233586
2016-07-01,5.736872287953763,5.576141902958443
2016-07-15,5.702791461199394,5.4923782278421704
2016-08-01,5.669684032815304,5.423705056340891
2016-08-15,5.5313670964152335,5.360092855457803
2016-09-01,5.565890650588389,5.454821743197266
2016-09-15,5.562781808867302,5.5281612144275725
2016-10-01,5.559682602097261,5.5139818386605155
2016-10-15,5.556127854713065,5.555958906579959
2016-11-01,5.618013504133962,5.635625854879024
2016-11-15,5.58030741646639,5.656488286964094
2016-12-01,5.573927743219124,5.725621390378153
2016-12-15,5.570668024203145,5.695102992115967
2017-01-01,5.641291921173533,5.643596694341668
2017-01-15,5.635911086661275,5.687556151203077
2017-02-01,5.827643908543224,5.72931576756422
2017-02-15,5.819348123600469,5.722318971851242
2017-03-01,5.769808922343714,5.7813879192895
2017-03-15,5.807437756739882,5.969114394466924
2017-04-01,5.983108652229409,5.9628779560878975
2017-04-15,5.959753612171627,5.964084995289282
2017-05-01,5.998624812023313,5.983435180334269
2017-05-15,5.959846070158149,6.007103365847976
2017-06-01,5.9888055438607015,6.029826072147289
2017-06-15,5.996869315839742,5.797147848052577
2017-07-01,5.85614021922058,5.1801395887336295
2017-07-15,5.8020564056480115,5.372561740665815
2017-08-01,5.772486606150529,5.366130350325041
2017-08-15,5.783397572767739,5.423792202869158
2017-09-01,5.718719359584662,5.527474771622853
2017-09-15,5.763783859039392,5.471308355088266
2017-10-01,5.649511699367608,5.342139477487782
2017-10-15,5.553816903873834,5.342936347741292
2017-11-01,5.554973270008276,5.154580502417795
2017-11-15,5.521318248844151,5.154315200331731
2017-12-01,5.459230470500578,5.075605806730655
2017-12-15,5.469216360284354,5.1529607047350146
2018-01-01,5.46268546713954,5.275061057675458
2018-01-15,5.481115631967288,5.133677469568224
2018-02-01,5.49897092403976,5.117816535418485
2018-02-15,5.49549659756693,5.211709363575876
2018-03-01,5.52262078757555,5.204488406774421
2018-03-15,5.481896746596045,5.054234707216013
2018-04-01,5.478688512148342,5.094273598728534
2018-04-15,5.482449361196043,5.123795709372973
2018-05-01,5.475938750862315,5.039616508713424
2018-05-15,5.473526941134762,5.073983710502667
2018-06-01,5.246206386990925,5.044143123349394
2018-06-15,5.206229886463256,5.072644476051474
2018-07-01,5.206169450008134,5.064955123696586
2018-07-15,5.162662151664815,4.53969047128427
2018-08-01,4.949812336240371,4.526104197836701
2018-08-15,4.822899046160605,4.526622869038901
2018-09-01,4.879057495212685,4.507543104770602
2018-09-15,4.8184961215260165,
2018-10-01,4.883897777989041,4.468255461410195
2018-10-15,4.820050455724354,4.641371777279842
2018-11-01,4.8108673548902905,4.8450582667783735
2018-11-15,4.86663165427706,4.943140500340458
2018-12-01,4.983277002366445,4.944059829839408
2018-12-15,5.088590146056171,4.8042179123373625
2019-01-01,5.040090552975195,5.019239533194721
2019-01-15,5.184068892220713,5.100216309973188
2019-02-01,5.191413299921033,5.033716055574165
2019-02-15,4.98633127202233,5.300741684808489
2019-03-01,5.037706802375934,5.227376269354647
2019-03-15,5.077086378178995,5.223509773156054
2019-04-01,5.210427598645093,5.367203805187378
2019-04-15,5.431594033681344,5.550062909233008
2019-05-01,5.438255832750031,5.563053355337969
2019-05-15,5.649035176795705,5.520292489346226
2019-06-01,5.754895150102365,5.500180573695616
2019-06-15,5.743380796726998,5.579045065873803
2019-07-01,5.589840001006751,
2019-07-15,5.5438376013660635,
2019-08-01,5.587806427414205,
2019-08-15,5.5870473348695375,
2019-09-01,5.586288818109315,
2019-09-15,5.525745210656986,
2019-10-01,5.522532862906612,
2019-10-15,5.521094538642053,
2019-11-01,5.7214621011750655,
2019-11-15,5.42003448827531,
2019-12-01,5.329027928900238,
2019-12-15,5.33365604618303,
2020-01-01,5.468477821559049,
2020-01-15,5.58726333833657,
2020-02-01,5.587021119331962,
2020-02-15,5.526948610126464,
