Date,Tororo,Eldoret
2016-01-01,6.701852140811479,7.2857998494089715
2016-01-15,6.701370265931681,7.283754175849106
2016-02-01,6.700888158736531,7.268272663216036
2016-02-15,6.712835221877033,7.234668422408563
2016-03-01,6.747314433444672,7.190784742349406
2016-03-15,6.769088580218906,7.3201385438559
2016-04-01,,7.316380423942373
2016-04-15,,7.34732803813147
2016-05-01,,7.308340030983496
2016-05-15,6.851732706010654,7.266137990754371
2016-06-01,6.76511962311692,7.190476283175049
2016-06-15,6.761624268926409,7.220061456829194
2016-07-01,6.747830171944618,7.236925534430312
2016-07-15,6.747654111243598,7.178430922655134
2016-08-01,6.676915752625248,7.1787560885656685
2016-08-15,6.674876925007473,7.17061455885785
2016-09-01,6.6686852320788965,7.176751038369032
2016-09-15,6.663273905315209,7.174175103668285
2016-10-01,6.67272152530122,7.142981126328327
2016-10-15,6.703047839584803,7.092497495215696
2016-11-01,6.684248913678229,7.123941040198397
2016-11-15,6.655948215838951,7.167429200577943
2016-12-01,6.383064056764999,7.149434299939093
2016-12-15,6.470538876919828,7.188697054769562
2017-01-01,6.541418322337393,7.226764956153801
2017-01-15,6.541445993272433,7.194643125527804
2017-02-01,6.576508348170308,7.133786765819096
2017-02-15,6.570039397214098,7.119817206790433
2017-03-01,6.6037573604714845,7.135657592303315
2017-03-15,6.722750961194981,7.122766057873517
2017-04-01,6.750390632850896,7.129516404338379
2017-04-15,6.775015211505611,7.107086137384232
2017-05-01,6.794677633103546,7.10337477888063
2017-05-15,6.802743518466312,7.142399046183262
2017-06-01,6.812276817041749,7.133447387611423
2017-06-15,6.81765089567165,7.143588825164313
2017-07-01,6.366186176791413,7.166051730228647
2017-07-15,6.816029043646575,7.122415109531602
2017-08-01,6.8359675977006775,7.073966588601332
2017-08-15,6.836897821439705,7.127827729788931
2017-09-01,6.8298959598977165,7.128627152671136
2017-09-15,6.828628948792869,7.133004424352959
2017-10-01,6.824710669043093,7.134606645231592
2017-10-15,6.8128676043607825,7.104619739457457
2017-11-01,6.700884219954262,7.127817524031642
2017-11-15,6.701332006442114,7.1366826210159005
2017-12-01,6.72941128792138,7.164484422289458
2017-12-15,6.762911306234433,7.163625857851087
2018-01-01,6.5534664567841645,7.125421961298002
2018-01-15,6.381191082177448,7.097292353375164
2018-02-01,6.420960528206205,7.134793783196345
2018-02-15,6.419298808372001,7.098686659062667
2018-03-01,6.433390594142882,7.083402306156786
2018-03-15,6.475814638342035,7.037305883772062
2018-04-01,6.545950719111276,7.052320563833304
2018-04-15,6.594152076181791,7.070113474080583
2018-05-01,6.633594622830933,7.049110485312021
2018-05-15,6.663443156005881,7.046443940947998
2018-06-01,6.679309524299511,7.039414082395344
2018-06-15,6.654225433982608,7.076632483010425
2018-07-01,6.650915155068403,7.080427337668469
2018-07-15,6.5666139786806585,6.987595394574869
2018-08-01,6.6264524243358505,6.887283616649819
2018-08-15,6.61767894313943,6.939034472097251
2018-09-01,6.68912257146834,6.9347825102752045
2018-09-15,6.68010108907111,6.954239228574494
2018-10-01,6.686166677355136,6.9570499907613135
2018-10-15,6.716637947549198,7.018760365676765
2018-11-01,6.722600088969929,7.0449420854537905
2018-11-15,6.615958856191502,7.069501977025853
2018-12-01,6.619193001538903,7.09537167081274
2018-12-15,6.714023056750559,7.196801651993541
2019-01-01,6.7066961283230855,7.194447111880922
2019-01-15,6.709127768065042,7.219553753093459
2019-02-01,6.494419306649336,7.213096007448676
2019-02-15,6.4934929643904615,7.189065505169518
2019-03-01,6.482112273675873,7.185099005964277
2019-03-15,6.47824577747728,7.190242421622816
2019-04-01,6.59552973763184,7.175409380811988
2019-04-15,6.681731580768336,7.166807646515863
2019-05-01,6.683148747336152,7.17829990127378
2019-05-15,6.709876556220062,7.190075278754165
2019-06-01,6.709348194898656,7.20284045084742
2019-06-15,6.719636235880574,7.212426845505268
2019-07-01,,
2019-07-15,,
2019-08-01,,
2019-08-15,,
2019-09-01,,
2019-09-15,,
2019-10-01,,
2019-10-15,,
2019-11-01,,
2019-11-15,,
2019-12-01,,
2019-12-15,,
2020-01-01,,
2020-01-15,,
2020-02-01,,
2020-02-15,,
