Date,Bujumbura,Ngozi
2016-01-01,,6.102116937636919
2016-01-15,6.4099424650643755,6.028834720029062
2016-02-01,6.435996596255957,5.92122619419895
2016-02-15,6.348172399006937,5.930182834374392
2016-03-01,6.382063202701174,5.997301919080965
2016-03-15,6.384470066621803,6.080085279967258
2016-04-01,6.383578783891911,6.005313902082904
2016-04-15,6.392427514520984,5.933500328882644
2016-05-01,6.391122613207465,5.928901748804555
2016-05-15,6.3799540125709004,5.832381726287005
2016-06-01,6.381324011181014,5.826894749932891
2016-06-15,6.294328440669742,5.993810719415189
2016-07-01,6.291162180916988,5.913976592287441
2016-07-15,6.293289131414813,5.749577396731779
2016-08-01,6.261580633978465,5.835119156857294
2016-08-15,6.286532413014185,5.908513281514768
2016-09-01,6.234242066633157,5.906778490054323
2016-09-15,6.236944848155689,5.91138181063483
2016-10-01,6.2433045935956155,5.914724628175666
2016-10-15,6.226839979942042,6.0463516042297485
2016-11-01,6.266997953362095,6.1562859289462635
2016-11-15,6.303719798123241,6.143269121689526
2016-12-01,6.382681564745592,6.239638643431095
2016-12-15,6.2799813352747575,6.275433053710585
2017-01-01,6.36171654536242,6.26880949077588
2017-01-15,6.328433922018801,6.233048551417794
2017-02-01,6.378461541908261,6.291324244122646
2017-02-15,6.451861115047146,6.190009375416296
2017-03-01,6.363847492527741,6.080106540280961
2017-03-15,6.436018226750321,6.083595854626639
2017-04-01,6.402640360883782,6.278549747862325
2017-04-15,6.3833170161163695,6.277044715576592
2017-05-01,6.401238716504002,6.265595796077003
2017-05-15,6.392607679864729,6.281201403477482
2017-06-01,6.364492385832153,6.075748554299915
2017-06-15,6.445190089887184,6.077610732578964
2017-07-01,6.368698180250854,5.89961513316127
2017-07-15,6.401886615130556,6.018392984072269
2017-08-01,6.359505559938616,5.95475143657423
2017-08-15,6.348017285349268,6.059859588631684
2017-09-01,6.333729537411165,6.149972230191106
2017-09-15,6.401476898379788,6.143099350156119
2017-10-01,6.35803667319391,6.229229698805654
2017-10-15,6.315421780838095,6.228869104423331
2017-11-01,6.315125981471372,6.229294545621591
2017-11-15,6.344935101405027,6.319924866041962
2017-12-01,6.321867974543461,6.237235662910681
2017-12-15,6.330552384438835,6.243342928811339
2018-01-01,6.33491731345092,6.24830284061415
2018-01-15,6.251811614470395,6.254981189231674
2018-02-01,6.253744180498596,5.93648210791234
2018-02-15,6.162705658667675,5.93868912606712
2018-03-01,6.235654109619366,5.871986130189663
2018-03-15,6.0781370986349925,5.872393469021647
2018-04-01,6.156989801028658,5.801812236955429
2018-04-15,6.103285116076679,5.865792788148753
2018-05-01,6.14997223171691,5.719727094610259
2018-05-15,6.104601771333063,5.643382971643061
2018-06-01,5.998759269717267,5.5646538286159455
2018-06-15,6.001569962002519,5.567933976927659
2018-07-01,6.008515448312788,5.739145179503344
2018-07-15,6.013429460769287,5.883119626063513
2018-08-01,6.013221048288945,5.8892268125399205
2018-08-15,6.025353893664446,5.676875716929893
2018-09-01,6.015785911428745,5.767163274813551
2018-09-15,5.961076267891132,5.768670592030551
2018-10-01,6.062622841698749,5.917726034587793
2018-10-15,6.034035061099077,5.908180115972894
2018-11-01,6.025971552662597,5.968201480598184
2018-11-15,6.030120936209408,5.9068882957854605
2018-12-01,6.0311555974501845,5.9068882957854605
2018-12-15,6.022429655949189,6.024504345490049
2019-01-01,5.97869050955864,6.018907569523006
2019-01-15,5.961872692839739,5.898069736281122
2019-02-01,5.958045865373105,5.901934983382253
2019-02-15,5.946550497420114,5.894725429555528
2019-03-01,6.114685372918901,6.111845806410822
2019-03-15,6.105520464663054,6.105520464663054
2019-04-01,6.143657365611633,6.092602194811349
2019-04-15,6.237133137248348,6.090356517873804
2019-05-01,6.121408098846977,6.090018822849641
2019-05-15,5.9905164945242255,6.15223723321203
2019-06-01,6.057037342675233,6.081504425209332
2019-06-15,,5.994140488272787
2019-07-01,,5.993078061798194
2019-07-15,,5.9889936469020695
2019-08-01,6.286104405803979,5.98489248111995
2019-08-15,6.236307092661265,6.188880762315532
2019-09-01,6.230981185340506,6.229324184132877
2019-09-15,6.309352845747182,6.224975055420751
2019-10-01,6.308958139916151,6.222292891482121
2019-10-15,6.3802080070540015,6.296980019745178
2019-11-01,6.410015193937758,6.372406304816314
2019-11-15,6.472700067524004,6.363647938984261
2019-12-01,6.432391133708617,6.357064639876909
2019-12-15,6.42275481551915,6.389081600412562
2020-01-01,6.4118040116330866,6.340049102102762
2020-01-15,6.407996653214448,6.333582167648364
2020-02-01,6.3995772528199355,6.278795714167296
2020-02-15,6.3989622314685,6.2274859072798545
