Date,Gitega,Bujumbura
2016-01-01,6.459891386909068,
2016-01-15,6.459617636121516,6.60004825120631
2016-02-01,6.501887548902307,6.597767214342511
2016-02-15,6.443872670487751,6.582412948532878
2016-03-01,6.520347161353491,6.564108554549303
2016-03-15,6.5333855943495855,6.659235400459884
2016-04-01,6.523269680833486,6.657688778798149
2016-04-15,6.539287761085563,6.666089241493887
2016-05-01,6.53770778093075,6.662768616861289
2016-05-15,6.3803578082557735,6.609217731160357
2016-06-01,6.0709872481644265,6.575574138840242
2016-06-15,5.966428056179064,6.460579527431087
2016-07-01,5.993141465230137,6.349816409168869
2016-07-15,6.023357310282948,6.34726513261661
2016-08-01,6.289776334388422,6.4809637725885425
2016-08-15,6.302063355045061,6.526575831966613
2016-09-01,6.286334858522034,6.5598168015947
2016-09-15,6.341848220948411,6.56548547753061
2016-10-01,6.440990212214313,6.567866474121912
2016-10-15,6.428844231194422,6.557396984067386
2016-11-01,6.413760208119562,6.562401232135851
2016-11-15,6.565924788878522,6.6612639294265605
2016-12-01,6.626395225756319,6.696744509446637
2016-12-15,6.680483654040794,6.7801063467968765
2017-01-01,6.672071954821702,6.798272240540615
2017-01-15,6.564426895605274,6.761338645635116
2017-02-01,6.600496445658807,6.7832338893375255
2017-02-15,6.593529768367878,6.829274348582534
2017-03-01,6.517898615383441,6.667687517929822
2017-03-15,6.509152962817491,6.7040533018183055
2017-04-01,6.587362343091382,6.65343300464985
2017-04-15,6.5523933461603034,6.71283219170475
2017-05-01,6.361534665085089,6.70109470733715
2017-05-15,6.2371482855202585,6.592626818548583
2017-06-01,5.7518503784391,6.402324417872969
2017-06-15,6.020229898809272,6.364820103532932
2017-07-01,6.181476219488276,6.281010311329168
2017-07-15,6.1302518980046505,6.276039711466149
2017-08-01,6.097567946974433,6.2726234905071925
2017-08-15,6.05700108263572,6.260097702004639
2017-09-01,6.098678935803556,6.3330119198705015
2017-09-15,6.235269809955775,6.325420906950073
2017-10-01,6.230014936380357,6.317157126372986
2017-10-15,6.313978779144703,6.315421780838095
2017-11-01,6.313681937899138,6.314404220342962
2017-11-15,6.320648193379105,6.3242570027810965
2017-12-01,6.141727443695866,6.321867974543461
2017-12-15,6.196294511578947,6.330552384438835
2018-01-01,6.153468737943311,6.33491731345092
2018-01-15,6.156977511799556,6.3289196171763376
2018-02-01,5.873398132485764,6.255332743183734
2018-02-15,6.055986842616671,6.2575397613385135
2018-03-01,6.058198742476585,6.259751661198427
2018-03-15,6.058011838653323,6.255862403578032
2018-04-01,6.052017710312596,6.2519820663493
2018-04-15,6.048502769884473,6.155221585935476
2018-05-01,6.14997223171691,6.151718957051852
2018-05-15,6.154791515856918,6.49151347154548
2018-06-01,6.103914425481159,6.052718412089843
2018-06-15,6.059528238765761,5.995377991754598
2018-07-01,6.0644182258939345,6.008515448312788
2018-07-15,6.069332238350434,5.952034521800883
2018-08-01,5.954787007852328,6.22703327217427
2018-08-15,6.027409392846542,6.159913564014535
2018-09-01,6.092436321204141,6.246032062060443
2018-09-15,6.144883157301278,6.224212038118892
2018-10-01,6.098483257859764,6.3513185989813765
2018-10-15,6.19468502525166,6.382585806619267
2018-11-01,6.192225701277987,6.378062200179386
2018-11-15,6.287855932293237,6.470177489087192
2018-12-01,6.288655612463802,6.367775555469111
2018-12-15,6.369819675847595,6.406554090607581
2019-01-01,6.363056253642558,6.586199804956768
2019-01-15,6.3680733655268575,6.5380643098633335
2019-02-01,6.1896170558340335,6.489590766797371
2019-02-15,6.182407502007309,6.446543246123182
2019-03-01,6.002792329552534,6.427106163219366
2019-03-15,5.993403166542349,6.455163164474013
2019-04-01,6.239378814185892,6.480129602232846
2019-04-15,6.323733245468043,6.493915047711387
2019-05-01,6.322999759588364,6.474082664085085
2019-05-15,6.153141801342456,6.453848984952939
2019-06-01,5.653141353007913,6.39529549000291
2019-06-15,5.803648600068721,
2019-07-01,5.866528944979853,
2019-07-15,,
2019-08-01,,
2019-08-15,6.034440939794341,6.0364631851751085
2019-09-01,6.083157029159058,6.133682274353707
2019-09-15,6.0785464216874034,6.223312544647138
2019-10-01,6.075864257748773,6.175535543462111
2019-10-15,6.118338319909624,6.213731975652058
2019-11-01,6.057141238932744,6.252669623213981
2019-11-15,6.101710326020077,6.285263410063279
2019-12-01,6.189428464197081,6.355641152092056
2019-12-15,6.184598471815756,6.348544953304716
2020-01-01,6.078256920030737,6.17221437727505
2020-01-15,6.071789985576339,6.251630151518908
2020-02-01,6.161012678510912,6.2023750675322935
2020-02-15,6.158041924924759,6.284249610240393
