Date,Kasese,Kabale
2016-01-01,6.85651289461052,6.701852140811479
2016-01-15,6.846294610070295,6.701370265931681
2016-02-01,6.8749915146261005,6.700888158736531
2016-02-15,6.843288110274468,6.696305919925822
2016-03-01,6.747877338047209,6.747314433444672
2016-03-15,6.711271538568826,6.743174060860236
2016-04-01,6.712511488848022,
2016-04-15,6.8227773515096315,6.734841530009721
2016-05-01,6.8345108264562,6.769371524285239
2016-05-15,6.8240528250536485,6.822492356596554
2016-06-01,6.800296410172921,6.792521356799219
2016-06-15,6.7963537494475075,6.761624268926409
2016-07-01,6.843750293823358,6.747550490779322
2016-07-15,6.847365684337016,6.747654111243598
2016-08-01,6.8998802368783645,6.676617289707049
2016-08-15,6.898080016079373,6.67576964936374
2016-09-01,6.892007711613546,6.669877482592703
2016-09-15,6.886417456629419,6.698488811606276
2016-10-01,6.880360890079465,6.722171093365387
2016-10-15,6.859476424725056,6.736131877407526
2016-11-01,6.838523701479584,6.747918247451214
2016-11-15,6.805052128237891,6.650603785065676
2016-12-01,6.799043430217704,6.6454878114017575
2016-12-15,6.798830381450847,6.71367257311054
2017-01-01,6.798617378064098,6.709005219374411
2017-01-15,6.78243099362471,6.646740803749382
2017-02-01,,6.677944559785632
2017-02-15,,6.673782636202998
2017-03-01,6.73223785079909,6.635611015110019
2017-03-15,6.757571754831194,6.7219391630175345
2017-04-01,6.7791155991568,6.721086458204746
2017-04-15,6.758792375998723,6.788462071485471
2017-05-01,6.739221946974403,6.794677633103546
2017-05-15,6.775537810337138,6.802743518466312
2017-06-01,6.788287660671727,6.81029955490473
2017-06-15,6.7871561558233,6.81765089567165
2017-07-01,6.788561757047894,6.818594044146769
2017-07-15,6.78975454333694,6.816275987714999
2017-08-01,6.784852526933321,6.841756325876922
2017-08-15,6.779994022496103,6.837859359975327
2017-09-01,6.775159009039205,6.856297778828265
2017-09-15,6.771612268352634,6.828146904917544
2017-10-01,6.79678820842347,6.824710669043093
2017-10-15,6.7860935707557255,6.78559093189116
2017-11-01,6.775265977188408,6.671429464873556
2017-11-15,6.761185717260585,6.700512893768329
2017-12-01,6.697961309806346,6.72941128792138
2017-12-15,6.671182608897453,6.791459411432239
2018-01-01,6.806045907371657,6.759759979614422
2018-01-15,6.811898807473221,6.7566361287981715
2018-02-01,6.786626721352554,6.756606659865112
2018-02-15,6.78962837432224,6.754222657587084
2018-03-01,,6.720362186991064
2018-03-15,,6.743758663329377
2018-04-01,,6.789641222281523
2018-04-15,,6.788237301679952
2018-05-01,6.8045029596903825,6.805475249509322
2018-05-15,6.80437423335443,6.80437423335443
2018-06-01,6.788032684728935,6.785056492055889
2018-06-15,6.713453268182942,6.765332120597391
2018-07-01,6.701104899592258,6.714994011752926
2018-07-15,6.750262269352953,6.7207646585079175
2018-08-01,6.7716965633469055,6.716524247478587
2018-08-15,6.7413466062416125,6.7007371741623745
2018-09-01,6.743302487842133,6.71657941770138
2018-09-15,6.7750176455678535,6.681182754941851
2018-10-01,6.794324999637309,6.714846285049665
2018-10-15,6.720813318959678,6.71768342595075
2018-11-01,6.680628457109515,6.722600088969929
2018-11-15,6.812089608259642,6.676651637364539
2018-12-01,6.789399072119459,6.678660885227514
2018-12-15,6.795680491078833,6.685251759471619
2019-01-01,6.790310268364219,6.707752652457285
2019-01-15,6.81638222368294,6.736654824225794
2019-02-01,6.797946496381307,6.627869209643369
2019-02-15,6.7986004535561015,6.657638174942715
2019-03-01,6.7055186025503914,6.644861137314954
2019-03-15,6.755359719867269,6.641552832590525
2019-04-01,6.75051160360952,6.687766090223947
2019-04-15,6.793574240158408,6.71114546597463
2019-05-01,6.7870203761933565,6.710404103204066
2019-05-15,6.814926464638243,6.761325118056105
2019-06-01,6.8873426138287295,6.709348194898656
2019-06-15,6.894996310390155,6.710343448305114
2019-07-01,,6.706572548026639
2019-07-15,,
2019-08-01,,6.698987818413443
2019-08-15,,6.696712784906028
2019-09-01,,6.698618671297639
2019-09-15,,6.697666798152629
2019-10-01,,6.6941109837239425
2019-10-15,,6.6888326020961735
2019-11-01,,6.686167394112799
2019-11-15,,6.686257294259389
2019-12-01,,6.6853024405543255
2019-12-15,,6.690208244650055
2020-01-01,,6.685214353074378
2020-01-15,,6.686768439199186
2020-02-01,,6.685716070563467
2020-02-15,,6.68645276785693
