Date,Kampala,Lira
2016-01-01,5.969865126935269,5.7855614089373235
2016-01-15,5.8855170059367845,5.742540875549595
2016-02-01,5.958950814007154,5.697586049872747
2016-02-15,5.955617794596877,5.693003811062038
2016-03-01,5.9640798968472035,5.830460479927918
2016-03-15,5.916258313000828,5.832325814498507
2016-04-01,5.984397783085841,
2016-04-15,6.0087147913069865,
2016-05-01,5.992603814703873,
2016-05-15,5.928847986257203,5.839752551549044
2016-06-01,6.000340059619703,5.873044467095621
2016-06-15,5.998142305638953,5.9186424995408276
2016-07-01,5.986408941062014,6.052443348791168
2016-07-15,6.059513895246804,6.120334358693267
2016-08-01,6.206733056318419,6.099991985033262
2016-08-15,6.178142286718774,6.050464569345713
2016-09-01,5.931330274039128,5.861624644147091
2016-09-15,5.971917235529052,5.895743004633436
2016-10-01,6.038237994467524,6.027620403803121
2016-10-15,6.135130873309249,6.043536116767811
2016-11-01,6.18503626172917,6.0394367028911615
2016-11-15,6.245436340302469,6.245436340302469
2016-12-01,6.303407971945689,6.286515678381184
2016-12-15,6.426360802458954,6.350628180886328
2017-01-01,6.424294917311788,6.379927451160935
2017-01-15,6.46784330130732,6.423005711453711
2017-02-01,6.438182518753147,6.337526191252908
2017-02-15,6.456406483124705,6.284467475365949
2017-03-01,6.433756537325549,6.326504178166685
2017-03-15,6.444134157483775,6.403282379341532
2017-04-01,6.411815898740327,6.441571359574252
2017-04-15,6.6167693122360465,6.511475288150438
2017-05-01,6.609154152421307,6.543291845062377
2017-05-15,6.651157472929973,6.551180550355619
2017-06-01,6.598349920832463,6.488903597652056
2017-06-15,6.528490626350559,6.4923421122342475
2017-07-01,6.122483898456167,6.064976322601498
2017-07-15,6.177429919199405,6.0042340426459795
2017-08-01,6.219172051891497,5.999496259519676
2017-08-15,6.221904564035328,5.865483781999095
2017-09-01,6.21706955057843,6.08201182847926
2017-09-15,6.260786644586643,6.0794849756934335
2017-10-01,6.25757878317172,6.018118854425363
2017-10-15,6.0959569293486515,6.006939533632155
2017-11-01,6.490122621510148,5.50906796558977
2017-11-15,6.202083936018567,5.689458131748428
2017-12-01,6.199259239942363,5.909176205953044
2017-12-15,6.20072944042185,6.039056534663201
2018-01-01,6.085991273891787,5.935872857592468
2018-01-15,6.093007630923488,5.97497381156673
2018-02-01,6.091974649613189,6.03517053161397
2018-02-15,6.110455785799122,6.0610754770271384
2018-03-01,6.083188164709767,6.083188164709767
2018-03-15,6.079821860869233,6.0788112493633095
2018-04-01,6.123893015909692,5.966358238098193
2018-04-15,6.119565155834772,6.009249335412577
2018-05-01,6.085738614760137,6.000359003158413
2018-05-15,6.056185647326365,5.970295975445936
2018-06-01,5.909885772883303,5.636013349760888
2018-06-15,5.899323049235942,5.730847500225399
2018-07-01,5.840267704300021,5.647201608223089
2018-07-15,5.649097005083259,5.455050537665471
2018-08-01,5.467431007872181,5.359217423231947
2018-08-15,5.628345580121404,5.342731760733681
2018-09-01,5.526399935507779,5.330285056581489
2018-09-15,5.689119464595366,5.521269940409946
2018-10-01,5.69957371962666,5.529888746837217
2018-10-15,5.700318809555521,5.530633836766078
2018-11-01,5.778881477414169,5.538205447338319
2018-11-15,5.824251725093439,5.604937151016327
2018-12-01,5.860350561713563,5.550195633409724
2018-12-15,5.798257397085895,5.55590159534988
2019-01-01,5.789347754890795,5.638278741600945
2019-01-15,5.865071969663276,5.64008961917941
2019-02-01,5.870525719778315,5.647990256047452
2019-02-15,5.948900478153654,5.72463396209482
2019-03-01,5.856292101256782,5.713946972747484
2019-03-15,5.783783672336026,5.669612526996045
2019-04-01,5.841175693608735,5.70054703911345
2019-04-15,5.9040897218658595,5.770226819210122
2019-05-01,6.012072877856533,5.895328803332569
2019-05-15,6.016729375660117,5.925757597454391
2019-06-01,6.017236747212243,5.869106555166567
2019-06-15,6.031614643169441,5.8529673097373704
2019-07-01,6.138397671441231,5.854203198901352
2019-07-15,6.033906762562189,5.855437562528509
2019-08-01,5.917209673028302,5.446748273117672
2019-08-15,5.706072661330042,5.3392864077869895
2019-09-01,5.706978502181697,5.395164669650041
2019-09-15,5.780334941770064,5.446463486848908
2019-10-01,5.706477203017882,5.623278259162909
2019-10-15,5.699239051090859,5.530903736271644
2019-11-01,6.04807999073588,5.615463893561765
2019-11-15,5.905718291584433,5.616512989592131
2019-12-01,5.9037179594778175,5.614512657485514
2019-12-15,5.842217143333874,5.437964891650919
2020-01-01,5.9312467090679695,5.613902240403721
2020-01-15,5.840858504086831,5.696169394591656
2020-02-01,5.614840536866957,5.431910892489655
2020-02-15,5.617571013347163,5.481438839022584
