Date,Masindi,Gulu
2016-01-01,6.465225239159982,
2016-01-15,6.455271570344619,
2016-02-01,6.458589092132568,
2016-02-15,6.492322866350689,
2016-03-01,6.679165800083002,
2016-03-15,6.679861549024396,
2016-04-01,6.676941645377108,
2016-04-15,6.702156046269875,
2016-05-01,6.7014573486616476,
2016-05-15,6.696148575961132,
2016-06-01,6.689633670863659,
2016-06-15,6.497408484717015,
2016-07-01,6.482272895773473,
2016-07-15,6.506644149537146,
2016-08-01,6.523361731526907,
2016-08-15,6.523105074728996,
2016-09-01,6.593452490785948,
2016-09-15,6.588568383098891,
2016-10-01,6.501129119006803,
2016-10-15,6.47904873424721,
2016-11-01,6.279218116108922,
2016-11-15,6.300161239991715,
2016-12-01,6.420259995524769,
2016-12-15,6.429318290751434,
2017-01-01,6.422438596006496,
2017-01-15,6.502437728059688,
2017-02-01,6.576508348170308,
2017-02-15,6.569405482771316,6.63742557096418
2017-03-01,6.5664279873774465,6.6359067418606585
2017-03-15,6.597569785439308,6.633104990735414
2017-04-01,6.590755438475138,6.7202750991338664
2017-04-15,6.586698709388025,6.777820977917114
2017-05-01,6.578006596294953,6.849112839658562
2017-05-15,6.5860404154731125,6.856444448949938
2017-06-01,6.591907192610265,6.628769372175225
2017-06-15,6.451292870809253,6.530132932517029
2017-07-01,6.41053682201548,6.430361259800325
2017-07-15,6.527440987522891,6.278759872152746
2017-08-01,6.525614734516767,6.444196397275872
2017-08-15,6.592977142183737,6.445048115349538
2017-09-01,6.586298810232551,6.7012076907590705
2017-09-15,6.5810939443545005,6.771612268352634
2017-10-01,6.259280911242251,6.429339374104147
2017-10-15,6.247240634735078,6.601155528620824
2017-11-01,6.100754440444159,6.605574040149937
2017-11-15,6.096423615231827,6.425587134882059
2017-12-01,6.0930990441139725,6.42168310788618
2017-12-15,6.201628316886867,6.425310806505688
2018-01-01,6.191351789549613,6.413767803545446
2018-01-15,6.534912024138188,6.498138346786436
2018-02-01,6.534237601941882,6.498108877853377
2018-02-15,6.530562443900234,6.495055755443325
2018-03-01,6.487981003885049,6.488653272817931
2018-03-15,6.519704661279193,6.588220298977612
2018-04-01,6.511175804934666,6.5795568685102115
2018-04-15,6.510090070492864,6.577161376186345
2018-05-01,6.536089306104479,6.569248427879165
2018-05-15,5.804871219045459,6.568245077541285
2018-06-01,5.787024309583478,6.369104396452477
2018-06-15,6.012823423100325,6.118613031234162
2018-07-01,6.010643726556405,6.137446524289059
2018-07-15,5.866086690823091,6.151915194625549
2018-08-01,6.050321702162092,6.156908459543163
2018-08-15,6.0338106882295675,6.14165259473878
2018-09-01,6.022390027562991,6.347928282715931
2018-09-15,6.014703821464067,6.348919599603384
2018-10-01,6.020651435457276,6.349909934754797
2018-10-15,6.023490766989252,6.13052352383944
2018-11-01,6.27462060814678,6.135021518959832
2018-11-15,6.094844876120637,6.145259736017071
2018-12-01,6.042672118507518,6.148032634165344
2018-12-15,6.049863413063866,6.154407268815136
2019-01-01,6.194812862998959,6.152356520387329
2019-01-15,6.373813365371398,6.150301557746637
2019-02-01,6.382810133007966,6.382081004284449
2019-02-15,6.456353417441004,6.379122069505014
2019-03-01,6.368100043372883,6.368100043372883
2019-03-15,6.364233547174291,6.363496898890518
2019-04-01,6.469124069085033,6.533084483917533
2019-04-15,6.530685529327375,6.53006537426874
2019-05-01,6.558233536804122,6.6778210842283645
2019-05-15,6.790396932878082,6.681528201215808
2019-06-01,6.5634534959184165,6.526819362738636
2019-06-15,6.511285099155636,6.514317118592487
2019-07-01,6.5223567013969665,
2019-07-15,,
2019-08-01,6.544138814535459,6.475844267099233
2019-08-15,6.473830705681163,6.436542764043963
2019-09-01,6.624670775981141,6.624110394907356
2019-09-15,6.639834839297474,6.639283419377243
2019-10-01,6.6941109837239425,6.635017531270527
2019-10-15,6.536425601873741,6.597910685524423
2019-11-01,6.532366059267259,6.596293146573491
2019-11-15,6.531583465061057,6.624782415679608
2019-12-01,6.626113569163994,6.627221602518357
2019-12-15,6.690208244650055,6.537183057344531
2020-01-01,6.685214353074378,6.5939690076751125
2020-01-15,6.686768439199186,6.628322432060773
2020-02-01,6.714465483849453,6.686757195071878
2020-02-15,6.715172690509349,6.700915829884485
