Date,Kisumu,Eldoret
2016-01-01,6.512857864329261,6.57967627648322
2016-01-15,6.512443571830001,6.606251612436677
2016-02-01,6.47761694228095,6.627769216141513
2016-02-15,6.506454783744106,6.639896049740655
2016-03-01,6.496550014102062,6.604735697345827
2016-03-15,6.493097323341981,6.588176659080447
2016-04-01,6.559350383693245,6.598493025723695
2016-04-15,6.508077896011896,6.629327139644766
2016-05-01,6.510998268439593,6.640637917252501
2016-05-15,6.503620562411661,6.611207896231595
2016-06-01,6.496974806774373,6.602477055831913
2016-06-15,6.492385998860153,6.587438064189276
2016-07-01,6.489935121849543,6.567683874723921
2016-07-15,6.485283742095189,6.540699581236758
2016-08-01,6.485608908005724,6.552923820509729
2016-08-15,6.483181679561344,6.4846051673461975
2016-09-01,6.483248428624609,6.538904747154852
2016-09-15,6.480495016088001,6.556758243459415
2016-10-01,6.440475220703911,6.478106288921558
2016-10-15,6.319690382106504,6.4731300771899845
2016-11-01,6.3144884747865815,6.522906191055747
2016-11-15,6.461863907626087,6.4896777054959705
2016-12-01,6.456287119379148,6.589371344800405
2016-12-15,6.4491520556788045,6.582190495280729
2017-01-01,7.057921482089496,6.639273233002824
2017-01-15,6.957985855046871,6.620322433055505
2017-02-01,6.86247167083152,6.547837167779981
2017-02-15,6.85787959382625,6.646108286145729
2017-03-01,6.945844058659234,6.605966239482725
2017-03-15,6.846520602884505,6.645415885178283
2017-04-01,6.834486422821635,6.610420574923716
2017-04-15,6.91407831466765,6.6266789277301195
2017-05-01,6.9093061732068275,6.608447741182437
2017-05-15,6.832597727390591,6.736087842754295
2017-06-01,6.8365656182612184,6.694282014881355
2017-06-15,6.840011086199327,6.7928738818393954
2017-07-01,6.843478095859694,6.819561363845803
2017-07-15,6.7431674395719465,6.792978532875486
2017-08-01,6.736286600264148,6.739613538713513
2017-08-15,6.749113187969417,6.843500006673973
2017-09-01,6.7532685252701015,6.7542819532767755
2017-09-15,6.754905381700573,6.75718761928304
2017-10-01,6.595510587527346,6.807360014223469
2017-10-15,6.650166748137974,6.794399453812331
2017-11-01,6.6524549763061,6.756570373233819
2017-11-15,6.648651638628258,6.808931369900132
2017-12-01,6.528345797933935,6.821585645708063
2017-12-15,6.636578181832545,6.837558570700701
2018-01-01,6.628342258436647,6.82870263582028
2018-01-15,6.628348607641472,6.829327422039969
2018-02-01,6.636180512206013,6.846322311211043
2018-02-15,6.569589269060722,6.756627815732815
2018-03-01,6.50303189297508,6.776816079065852
2018-03-15,6.615640126785813,6.700979728518431
2018-04-01,6.610090623639443,6.725026946562089
2018-04-15,6.613575724719038,6.69662633569622
2018-05-01,6.806785562545887,6.711927769087209
2018-05-15,6.659581548406583,6.713399299799052
2018-06-01,6.5545392066411035,6.753178141793563
2018-06-15,6.498463287179254,6.7213571194261155
2018-07-01,6.618380754663254,6.694393791689062
2018-07-15,6.618504785563357,6.694910425407786
2018-08-01,6.501122507056624,6.7015664708547265
2018-08-15,6.493547689639602,6.66750099676304
2018-09-01,6.42328999752151,6.649763555242907
2018-09-15,6.358941162473165,6.607473947792195
2018-10-01,6.3615045979979525,6.612580561987755
2018-10-15,6.491724910671454,6.650086877579204
2018-11-01,6.479338798908584,6.5821482927748045
2018-11-15,6.47479486927916,6.511731775587845
2018-12-01,6.473447727488291,6.472810987575024
2018-12-15,6.473614665735585,6.4608267676858295
2019-01-01,6.4769465579129,6.539428604387573
2019-01-15,6.343485674996416,6.458867749115261
2019-02-01,6.352293961192174,6.579972667671775
2019-02-15,6.344612596914546,6.573986697979392
2019-03-01,6.338409233160421,6.566928380953233
2019-03-15,6.325922873666182,6.571977906605886
2019-04-01,6.456960017389824,6.618228164985947
2019-04-15,6.565177903191533,6.699128319497024
2019-05-01,6.676181733814932,6.695427331530166
2019-05-15,6.671186299369337,6.710868213960518
2019-06-01,6.669688502111016,6.763999181582257
2019-06-15,6.66017518008498,6.765686741736599
2019-07-01,6.6766683126349715,6.60826638295296
2019-07-15,,6.421349240349763
2019-08-01,,6.533570543765805
2019-08-15,,6.5328114512211375
2019-09-01,6.740048158465007,6.47221103584949
2019-09-15,6.73838948461852,6.472364503845929
2019-10-01,6.735808059894862,6.468896434800287
2019-10-15,6.720543114095185,6.468317150099675
2019-11-01,,6.474935262366607
2019-11-15,,6.478536779605255
2019-12-01,,6.477377575746555
2019-12-15,,6.479293273496002
2020-01-01,,6.4781056980953995
2020-01-15,,6.476916710682427
2020-02-01,6.606618978052101,6.474994443357775
2020-02-15,6.600062322025979,6.471242363322776
