Date,Ngozi,Bujumbura
2016-01-01,6.102116937636919,
2016-01-15,6.028834720029062,6.4099424650643755
2016-02-01,5.92122619419895,6.435996596255957
2016-02-15,5.930182834374392,6.348172399006937
2016-03-01,5.997301919080965,6.382063202701174
2016-03-15,6.080085279967258,6.384470066621803
2016-04-01,6.005313902082904,6.383578783891911
2016-04-15,5.933500328882644,6.392427514520984
2016-05-01,5.928901748804555,6.391122613207465
2016-05-15,5.832381726287005,6.3799540125709004
2016-06-01,5.826894749932891,6.381324011181014
2016-06-15,5.993810719415189,6.294328440669742
2016-07-01,5.913976592287441,6.291162180916988
2016-07-15,5.749577396731779,6.293289131414813
2016-08-01,5.835119156857294,6.261580633978465
2016-08-15,5.908513281514768,6.286532413014185
2016-09-01,5.906778490054323,6.234242066633157
2016-09-15,5.91138181063483,6.236944848155689
2016-10-01,5.914724628175666,6.2433045935956155
2016-10-15,6.0463516042297485,6.226839979942042
2016-11-01,6.1562859289462635,6.266997953362095
2016-11-15,6.143269121689526,6.303719798123241
2016-12-01,6.239638643431095,6.382681564745592
2016-12-15,6.275433053710585,6.2799813352747575
2017-01-01,6.26880949077588,6.36171654536242
2017-01-15,6.233048551417794,6.328433922018801
2017-02-01,6.291324244122646,6.378461541908261
2017-02-15,6.190009375416296,6.451861115047146
2017-03-01,6.080106540280961,6.363847492527741
2017-03-15,6.083595854626639,6.436018226750321
2017-04-01,6.278549747862325,6.402640360883782
2017-04-15,6.277044715576592,6.3833170161163695
2017-05-01,6.265595796077003,6.401238716504002
2017-05-15,6.281201403477482,6.392607679864729
2017-06-01,6.075748554299915,6.364492385832153
2017-06-15,6.077610732578964,6.445190089887184
2017-07-01,5.89961513316127,6.368698180250854
2017-07-15,6.018392984072269,6.401886615130556
2017-08-01,5.95475143657423,6.359505559938616
2017-08-15,6.059859588631684,6.348017285349268
2017-09-01,6.149972230191106,6.333729537411165
2017-09-15,6.143099350156119,6.401476898379788
2017-10-01,6.229229698805654,6.35803667319391
2017-10-15,6.228869104423331,6.315421780838095
2017-11-01,6.229294545621591,6.315125981471372
2017-11-15,6.319924866041962,6.344935101405027
2017-12-01,6.237235662910681,6.321867974543461
2017-12-15,6.243342928811339,6.330552384438835
2018-01-01,6.24830284061415,6.33491731345092
2018-01-15,6.254981189231674,6.251811614470395
2018-02-01,5.93648210791234,6.253744180498596
2018-02-15,5.93868912606712,6.162705658667675
2018-03-01,5.871986130189663,6.235654109619366
2018-03-15,5.872393469021647,6.0781370986349925
2018-04-01,5.801812236955429,6.156989801028658
2018-04-15,5.865792788148753,6.103285116076679
2018-05-01,5.719727094610259,6.14997223171691
2018-05-15,5.643382971643061,6.104601771333063
2018-06-01,5.5646538286159455,5.998759269717267
2018-06-15,5.567933976927659,6.001569962002519
2018-07-01,5.739145179503344,6.008515448312788
2018-07-15,5.883119626063513,6.013429460769287
2018-08-01,5.8892268125399205,6.013221048288945
2018-08-15,5.676875716929893,6.025353893664446
2018-09-01,5.767163274813551,6.015785911428745
2018-09-15,5.768670592030551,5.961076267891132
2018-10-01,5.917726034587793,6.062622841698749
2018-10-15,5.908180115972894,6.034035061099077
2018-11-01,5.968201480598184,6.025971552662597
2018-11-15,5.9068882957854605,6.030120936209408
2018-12-01,5.9068882957854605,6.0311555974501845
2018-12-15,6.024504345490049,6.022429655949189
2019-01-01,6.018907569523006,5.97869050955864
2019-01-15,5.898069736281122,5.961872692839739
2019-02-01,5.901934983382253,5.958045865373105
2019-02-15,5.894725429555528,5.946550497420114
2019-03-01,6.111845806410822,6.114685372918901
2019-03-15,6.105520464663054,6.105520464663054
2019-04-01,6.092602194811349,6.143657365611633
2019-04-15,6.090356517873804,6.237133137248348
2019-05-01,6.090018822849641,6.121408098846977
2019-05-15,6.15223723321203,5.9905164945242255
2019-06-01,6.081504425209332,6.057037342675233
2019-06-15,5.994140488272787,
2019-07-01,5.993078061798194,
2019-07-15,5.9889936469020695,
2019-08-01,5.98489248111995,6.286104405803979
2019-08-15,6.188880762315532,6.236307092661265
2019-09-01,6.229324184132877,6.230981185340506
2019-09-15,6.224975055420751,6.309352845747182
2019-10-01,6.222292891482121,6.308958139916151
2019-10-15,6.296980019745178,6.3802080070540015
2019-11-01,6.372406304816314,6.410015193937758
2019-11-15,6.363647938984261,6.472700067524004
2019-12-01,6.357064639876909,6.432391133708617
2019-12-15,6.389081600412562,6.42275481551915
2020-01-01,6.340049102102762,6.4118040116330866
2020-01-15,6.333582167648364,6.407996653214448
2020-02-01,6.278795714167296,6.3995772528199355
2020-02-15,6.2274859072798545,6.3989622314685
