Date,Bujumbura,Gitega
2016-01-01,,6.555201566713393
2016-01-15,6.831711555865291,6.554927815925841
2016-02-01,6.829314736948645,6.640061667464929
2016-02-15,6.789606543342268,6.625934183072725
2016-03-01,6.804777198418894,6.611977484199415
2016-03-15,6.6416082522061375,6.611630181391524
2016-04-01,6.659550398944849,6.420471500272277
2016-04-15,6.626008735866095,6.338539633279884
2016-05-01,6.6419894539775415,6.389106889888386
2016-05-15,6.649500081062035,6.525878007915254
2016-06-01,6.648599273855131,6.605427101989923
2016-06-15,6.612940262058149,6.395156963212513
2016-07-01,6.568359229397142,6.291596680163449
2016-07-15,6.5908872152743605,6.24536514313323
2016-08-01,6.58308978407871,6.3443007194227174
2016-08-15,6.562845757859206,6.520400855227172
2016-09-01,6.598021512628579,6.519407263256823
2016-09-15,6.565814479014084,6.524855413696548
2016-10-01,6.6072390975471516,6.548590370465644
2016-10-15,6.57633323386622,6.738399279456277
2016-11-01,6.56434928469996,6.788854218351428
2016-11-15,6.567516385585666,6.775275018060396
2016-12-01,6.553897505127037,6.820742151103207
2016-12-15,6.54101188514996,6.800904323491358
2017-01-01,6.567262555187745,6.554426726648483
2017-01-15,6.563238541335895,6.631597045978958
2017-02-01,6.532216417257762,6.460845423365843
2017-02-15,6.560165067690595,6.450899422394089
2017-03-01,6.519092645376048,6.445122354215683
2017-03-15,6.551059360118871,6.512763075041591
2017-04-01,6.588755294981189,6.445954217953043
2017-04-15,6.605776806720178,6.517745135747626
2017-05-01,6.583560273297957,6.5056591931481345
2017-05-15,6.594301393318915,6.522935379097491
2017-06-01,6.58685742406695,6.517378938876149
2017-06-15,6.588814356727455,6.519882221977137
2017-07-01,6.589359020589508,6.446367436714035
2017-07-15,6.586142958847989,6.363567750828419
2017-08-01,6.579514759064343,6.357725883369943
2017-08-15,6.569733284672292,6.424542346216506
2017-09-01,6.556586103503144,6.553135841310992
2017-09-15,6.549713223468156,6.608783318257338
2017-10-01,6.604119515454373,6.538284257588735
2017-10-15,6.601299775586061,6.571052762583975
2017-11-01,6.602266781920763,6.60172521678432
2017-11-15,6.611578779786718,6.611038093101472
2017-12-01,6.609550046995242,6.477577015290735
2017-12-15,6.617689646198851,6.410762666473887
2018-01-01,6.625869143584258,6.415967239608131
2018-01-15,6.626653862364576,6.418132829917909
2018-02-01,6.6318103144186455,6.341947216020505
2018-02-15,6.632927414209401,6.2575397613385135
2018-03-01,6.634048206486979,6.346366134035198
2018-03-15,6.630406914208195,6.343270842315979
2018-04-01,6.626774874924381,6.340185101871209
2018-04-15,6.624352233894867,6.335942094428762
2018-05-01,6.620303604451678,6.4122020062373215
2018-05-15,6.680884611753697,6.417693559310212
2018-06-01,6.689850951095116,6.496356093703037
2018-06-15,6.694717142562465,6.347695630324375
2018-07-01,6.701662628872733,6.352585617452547
2018-07-15,6.705549419872702,6.270091191171099
2018-08-01,6.515340149394893,6.273439644988426
2018-08-15,6.371479561986303,6.083312170427689
2018-09-01,6.407176191833273,6.376958065268908
2018-09-15,6.382394242556285,6.3801972442357435
2018-10-01,6.42737863769142,6.387143325499521
2018-10-15,6.419946473580604,6.457321065777353
2018-11-01,6.509398202240473,6.454048107157308
2018-11-15,6.529703468401219,6.456754468755051
2018-12-01,6.530331411906939,6.529703468401219
2018-12-15,6.521976964677472,6.52449427248885
2019-01-01,6.518046916719541,6.586199804956768
2019-01-15,6.521803788991553,6.590039753668052
2019-02-01,6.526846199265699,6.525584369445276
2019-02-15,6.520651218276904,6.444498952395902
2019-03-01,6.536400838625864,6.305165117414319
2019-03-15,6.527266458375356,6.251521140128388
2019-04-01,6.515064879288084,6.2402008446473065
2019-04-15,6.51281920235054,6.323733245468043
2019-05-01,6.518874025193815,6.403968822122032
2019-05-15,6.524892407686636,6.415645157541168
2019-06-01,6.517067355550041,6.425401224899077
2019-06-15,,6.341565070455577
2019-07-01,,6.377180869266641
2019-07-15,,
2019-08-01,,
2019-08-15,6.476996392112063,6.476996392112063
2019-09-01,,
2019-09-15,,
2019-10-01,,
2019-10-15,,
