Date,Busia,Masindi
2016-01-01,5.36207779532648,5.275479556124178
2016-01-15,5.28363414666162,5.112551408384965
2016-02-01,5.405565575822368,5.193232940612374
2016-02-15,5.385648973011552,5.262470614036932
2016-03-01,5.463674226384866,5.291061483717872
2016-03-15,5.477292535162619,5.3013633293406315
2016-04-01,5.460621755745066,5.360002190382771
2016-04-15,5.532574725528885,5.384874158522637
2016-05-01,5.50402977358301,5.385272553728783
2016-05-15,5.534768200374164,5.488427863115462
2016-06-01,5.637730380161156,5.501279277433299
2016-06-15,5.616097471738887,5.500265656213766
2016-07-01,5.6194157628448895,5.485513885498625
2016-07-15,5.634434821290053,5.4884566541889885
2016-08-01,5.469654946532747,5.453558019490573
2016-08-15,5.456208999440352,5.35787309871949
2016-09-01,5.4980504777480865,5.351244553914868
2016-09-15,5.6144753223593185,5.47078410184427
2016-10-01,5.574993019280119,5.462935610364402
2016-10-15,5.571987744855858,5.445999762404194
2016-11-01,5.665746161968274,5.546659148996874
2016-11-15,5.61794312996396,5.552289159742523
2016-12-01,5.6592902186260625,5.544493151148241
2016-12-15,5.657481000326382,5.549632479119975
2017-01-01,5.732630316712065,5.54674686835175
2017-01-15,5.756137415357606,5.595701695395968
2017-02-01,5.714467684831294,5.642371381028475
2017-02-15,5.727483129399476,5.635845373847415
2017-03-01,5.869151850657754,5.675177687462979
2017-03-15,5.998561595793225,5.868849431235698
2017-04-01,5.959988615736292,5.897916187093915
2017-04-15,6.002421144032829,5.893859837756065
2017-05-01,6.0187784503382575,5.886718728325191
2017-05-15,6.03479995022846,5.959743895809117
2017-06-01,6.074183924777686,6.00134660082542
2017-06-15,5.659705617436055,6.005981854153889
2017-07-01,5.528147641817006,5.535290529329386
2017-07-15,5.460618596056998,5.312198590938724
2017-08-01,5.439461623410591,5.368581761113166
2017-08-15,5.525192317310887,5.368956130992608
2017-09-01,5.5759271550088,5.41895718941226
2017-09-15,5.540051507507869,5.3563303703594904
2017-10-01,5.377670905866268,5.294200015198664
2017-10-15,5.3681477670877875,5.280381673081202
2017-11-01,5.2868257212315735,5.1520064984226215
2017-11-15,5.198209393888956,5.074272492658195
2017-12-01,5.28116832756406,5.074221723464717
2017-12-15,5.241253311880692,5.078458177437094
2018-01-01,5.240375499687569,5.068819317163852
2018-01-15,5.223738293486406,5.074360892411804
2018-02-01,5.209250741378117,5.149232731651864
2018-02-15,5.3214082808323,5.146848729373835
2018-03-01,5.237904403694265,5.139302426889725
2018-03-15,5.161002682641719,5.132759470328324
2018-04-01,5.157121502388198,5.126191201696839
2018-04-15,5.17731166271308,5.123795709372973
2018-05-01,5.136990672738601,5.116156585835759
2018-05-15,5.163281848150364,5.111724038485514
2018-06-01,5.123095675022673,5.093877129023532
2018-06-15,5.136495948038006,5.072644476051474
2018-07-01,5.123953464458541,5.067713746135665
2018-07-15,4.710315988315033,4.544330850840772
2018-08-01,4.709989476606838,4.492688200916857
2018-08-15,4.674075600182032,4.478766847861266
2018-09-01,4.677959870541799,4.464766650080757
2018-09-15,4.630512510540956,4.491005807556552
2018-10-01,4.653049207349539,4.516574038681002
2018-10-15,4.897305151417043,4.641371777279842
2018-11-01,4.981561429792054,4.752465479950549
2018-11-15,5.031693897681903,4.760818943546503
2018-12-01,5.035434103522495,4.853675768371139
2018-12-15,5.042843827799949,4.86609331605545
2019-01-01,5.111948931298989,4.942049894503591
2019-01-15,5.131306897043219,4.946942438619464
2019-02-01,5.145237330006572,5.033716055574165
2019-02-15,5.326166783174299,5.23877496105929
2019-03-01,5.281200919368427,5.227376269354647
2019-03-15,5.315883093287069,5.223509773156054
2019-04-01,5.49049406921397,5.303592620673194
2019-04-15,5.6431166006786,5.5467516479293515
2019-05-01,5.591947821337684,5.564680694997345
2019-05-15,5.533806208512949,5.520292489346226
2019-06-01,5.562437848935936,5.4791271644977835
2019-06-15,5.638344808155095,5.539695727085255
2019-07-01,,5.4441263027399
2019-07-15,,
2019-08-01,,
2019-08-15,,5.086228299901257
2019-09-01,,5.075033286849828
2019-09-15,,5.223319935534699
2019-10-01,,5.393261828560937
2019-10-15,,5.387802892630971
2019-11-01,,5.481495533484364
2019-11-15,,5.527281855864189
2019-12-01,,5.531926066476241
2019-12-15,,5.534926599493717
2020-01-01,,5.613902240403721
2020-01-15,,5.133041133779092
2020-02-01,,5.207854515918085
2020-02-15,,5.269516812452338
