Date,Ruhengeri,Kabale
2016-01-01,,
2016-01-15,5.686382421893085,
2016-02-01,5.482212555954618,5.203928229729121
2016-02-15,5.343785744428647,5.2333361911469645
2016-03-01,5.317259692350922,5.301558139647146
2016-03-15,5.462798568075496,
2016-04-01,5.5898220860739505,
2016-04-15,5.64041055206493,5.482078561514354
2016-05-01,5.723646630114792,5.483369914314137
2016-05-15,5.633496878688155,5.472491270852649
2016-06-01,5.647826310704707,5.516649026125994
2016-06-15,5.442972920479464,5.558939057898939
2016-07-01,5.637366665183314,5.543111377281961
2016-07-15,5.828100996868503,5.461575991408508
2016-08-01,5.818129277922894,5.424749442858798
2016-08-15,5.873783954270277,5.4244927860608865
2016-09-01,5.746517346180854,5.4528116922692424
2016-09-15,5.757736228865874,5.5281612144275725
2016-10-01,5.820826850835738,5.518665687972942
2016-10-15,5.882635601941433,5.554161960903257
2016-11-01,5.877459274311107,5.6520196646547
2016-11-15,5.87745251160922,5.824222875226165
2016-12-01,5.932549491622618,5.877637597676779
2016-12-15,5.935301379881539,5.824780815424499
2017-01-01,5.783709938631334,5.728175966362685
2017-01-15,5.771307253815568,5.670435110422965
2017-02-01,5.758748808539532,5.72931576756422
2017-02-15,5.749359274202527,5.722318971851242
2017-03-01,5.748888479187723,5.7813879192895
2017-03-15,5.745864548335489,5.998561595793225
2017-04-01,5.742168303048542,5.996356259907167
2017-04-15,5.896988466668348,6.037207260118245
2017-05-01,5.902075447499354,6.043960600722122
2017-05-15,5.90847120073121,6.050740776621751
2017-06-01,5.909609747127564,6.061186601181437
2017-06-15,5.907674470471145,5.940703961448439
2017-07-01,5.352890014635128,5.630277136893386
2017-07-15,5.576571269155546,5.431462011765542
2017-08-01,5.572610923236017,5.425681877812573
2017-08-15,5.657981515716713,5.528757383475383
2017-09-01,5.8024266553006925,5.6189089775824845
2017-09-15,5.79558037972506,5.522414366021762
2017-10-01,5.8770732642505985,5.411983050855047
2017-10-15,5.8797785777764275,5.396779579762114
2017-11-01,5.888558694303065,5.343733853503453
2017-11-15,5.902518315739796,5.218853721469302
2017-12-01,5.571507339385583,5.074221723464717
2017-12-15,5.570072281113154,5.1529607047350146
2018-01-01,5.5703137274502375,5.223767763287908
2018-01-15,5.446643050963132,5.101759866599919
2018-02-01,5.39362695989835,5.149232731651864
2018-02-15,5.226505346913041,5.290636622165547
2018-03-01,5.21888317334266,5.27250993287174
2018-03-15,5.209444807921487,5.135360252028382
2018-04-01,5.169102939642798,5.192037767494425
2018-04-15,5.302409381441243,5.189642275170559
2018-05-01,5.386743758941939,5.116156585835759
2018-05-15,5.393635719744837,5.173281931484947
2018-06-01,5.5153510240897505,5.176611628362781
2018-06-15,5.404346046175641,5.194083822910968
2018-07-01,5.212594957636131,5.206397133669616
2018-07-15,5.141937138118678,4.774854509452604
2018-08-01,5.1392737720522765,4.670143568059638
2018-08-15,5.347775083481243,4.751633834527906
2018-09-01,5.293802470598628,4.522474967701403
2018-09-15,5.299020872571068,4.514828111541494
2018-10-01,5.083275951223835,4.544482826798079
2018-10-15,5.085961996813865,4.74422916271955
2018-11-01,5.251980332784065,4.960571153900218
2018-11-15,5.281033476975662,5.037327715400159
2018-12-01,5.313842779635041,5.098210509666667
2018-12-15,5.322465976061956,5.045633229887527
2019-01-01,5.255925038674372,5.132568218501724
2019-01-15,5.202292790873619,5.171312231656918
2019-02-01,5.261626827350946,5.0776791789952815
2019-02-15,5.295327034191545,5.334500164733444
2019-03-01,5.422927602307355,5.344647141107389
2019-03-15,5.359956589339543,5.223509773156054
2019-04-01,5.444418887112604,5.3328222589881324
2019-04-15,5.478250628743873,5.615633954984768
2019-05-01,5.465165493275693,5.689843837951351
2019-05-15,5.465558602968684,5.611264267551952
2019-06-01,5.504621008416834,5.608661216689686
2019-06-15,5.548958411605434,5.6230773360243065
2019-07-01,,5.624465696722833
2019-07-15,5.632138716262267,
2019-08-01,5.620340833198896,5.627236648829966
2019-08-15,5.593844477669925,5.443426667039587
2019-09-01,5.495615016389327,5.281682715893047
2019-09-15,5.591207921877089,5.39421279650503
2019-10-01,5.550513873773169,5.441869527626314
2019-10-15,5.568693588168818,5.5342315263643185
2019-11-01,5.614719734401652,5.434975517849471
2019-11-15,5.829185556865135,5.530609645956863
2019-12-01,5.773842846645338,5.614512657485514
2019-12-15,5.747925345648429,5.48762048209678
2020-01-01,5.72131821467929,5.613902240403721
2020-01-15,5.710345222818582,5.384355562059998
2020-02-01,5.533089301487605,5.431910892489655
2020-02-15,5.450571205152485,5.433429619836223
