Date,Masindi,Kampala
2016-01-01,6.695282992076009,6.797703299801299
2016-01-15,6.720822459543145,6.767859774885163
2016-02-01,6.730876771790358,6.777904312992352
2016-02-15,,6.768072718295499
2016-03-01,6.750687117923312,6.79728365343428
2016-03-15,6.752140206445604,6.801450297836939
2016-04-01,6.746014980333689,6.7803388590375375
2016-04-15,6.770894058271242,6.804630896958932
2016-05-01,6.771018518893061,6.850090250237013
2016-05-15,6.759652894450565,6.854761481672814
2016-06-01,6.7626378901459425,6.730229919679549
2016-06-15,6.761624268926409,6.691881727850796
2016-07-01,6.747550490779322,6.71369716557516
2016-07-15,6.681068506484302,6.68255771003577
2016-08-01,6.676617289707049,6.6585445086473545
2016-08-15,6.675174588352429,6.673387277778334
2016-09-01,6.668386947214642,6.669579553199765
2016-09-15,6.663273905315209,6.715641890832525
2016-10-01,6.65517982382773,6.711029309676086
2016-10-15,6.636454757742766,6.751729402537795
2016-11-01,6.615628319914756,6.732031854731596
2016-11-15,6.581908576923682,6.5989813912322735
2016-12-01,6.57462355454389,6.6429563529729885
2016-12-15,6.5836271608819565,6.6996863311358
2017-01-01,6.576430002121544,6.678983140193819
2017-01-15,6.576469175913188,6.6590830115524895
2017-02-01,6.576508348170308,6.661833739512934
2017-02-15,6.57193873301775,6.695677712426985
2017-03-01,6.7597819649749775,6.775205768889622
2017-03-15,6.780810600762836,6.822795777635917
2017-04-01,6.794305764650775,6.81420691896807
2017-04-15,6.882671939423787,6.830170769542119
2017-05-01,6.875027678466785,6.833619739863409
2017-05-15,6.882480322191302,6.815215125447011
2017-06-01,6.892433478336285,6.792577888072415
2017-06-15,6.895987797507099,6.7891845540846925
2017-07-01,6.869776385633712,6.802313314191814
2017-07-15,6.843314536597355,6.816522870817105
2017-08-01,6.813956437599327,6.8412752096780824
2017-08-15,6.809592370749438,6.823338291654072
2017-09-01,6.80253046041779,6.828931407134244
2017-09-15,6.7968025171811925,6.839175547029991
2017-10-01,6.74085635860623,6.8238649008539705
2017-10-15,6.7292307088611825,6.757549329050427
2017-11-01,6.733214621992752,6.746775490723683
2017-11-15,6.734878691666694,6.776112319585729
2017-12-01,6.729146632633346,6.7724008178518655
2017-12-15,6.539895886126755,6.79121031440766
2018-01-01,6.532359181336218,6.779138454451733
2018-01-15,6.6040338363770426,6.7579266180726325
2018-02-01,6.603402501641885,6.757639184479301
2018-02-15,6.60222186894349,6.754222657587084
2018-03-01,6.688957332162318,6.747703532595385
2018-03-15,6.743758663329377,6.744018639932947
2018-04-01,6.816074479349679,6.829033623992183
2018-04-15,6.838489419940326,6.839666860321264
2018-05-01,6.83232249954551,6.832085953122172
2018-05-15,6.830324752527179,6.868029940388789
2018-06-01,6.811044716095681,6.836374624684397
2018-06-15,6.765332120597391,6.749535613786933
2018-07-01,6.7059345306596025,6.7365115042288854
2018-07-15,6.490240999896085,6.688202400826429
2018-08-01,6.492592570548907,6.6882933447007735
2018-08-15,6.476530358526835,6.673537436235919
2018-09-01,6.498630683264274,6.702152937991156
2018-09-15,6.525950409243852,6.708640164237795
2018-10-01,6.532734130413318,6.768362238389773
2018-10-15,6.534734713288011,6.784374800449423
2018-11-01,6.695172209288324,6.788292340766275
2018-11-15,6.705670331253574,6.760294935069912
2018-12-01,6.485166027835435,6.7632182732555775
2018-12-15,6.49140457764584,6.795680491078833
2019-01-01,6.650159334444721,6.788850769199765
2019-01-15,6.57160134506392,6.790991638143216
2019-02-01,6.658761865674257,6.611187775945774
2019-02-15,6.716115546690544,6.603141149840569
2019-03-01,6.7055186025503914,6.624840730862728
2019-03-15,6.728099071658377,6.641552832590525
2019-04-01,6.770255581599211,6.678166016494928
2019-04-15,6.766519449926777,6.751718982421796
2019-05-01,6.776911986872595,6.748201880990163
2019-05-15,6.784649790622513,6.748460022259219
2019-06-01,6.789948738184538,6.736943200844543
2019-06-15,6.782374576513997,6.722714740107661
2019-07-01,6.755344281790383,6.6917576709008335
2019-07-15,,
2019-08-01,6.698987818413443,6.626811125527418
2019-08-15,6.69514251502043,6.607035247510162
2019-09-01,6.698618671297639,6.608860169954498
2019-09-15,6.697666798152629,6.609045953359949
2019-10-01,6.6941109837239425,6.635017531270527
2019-10-15,6.69040205049575,6.630626519223781
2019-11-01,6.686167394112799,6.686167394112799
2019-11-15,6.686257294259389,6.684163052656274
2019-12-01,6.6853024405543255,6.71414069027346
2019-12-15,6.690208244650055,6.718898737112983
2020-01-01,6.685214353074378,6.713530273191666
2020-01-15,6.686768439199186,6.714505194170786
2020-02-01,6.685716070563467,6.766719854716554
2020-02-15,6.68645276785693,6.68541164334852
