Date,Tororo,Masindi
2016-01-01,5.380096300829159,
2016-01-15,5.440210694952086,
2016-02-01,5.496915354410596,
2016-02-15,5.4923331155998865,
2016-03-01,5.745240071819211,
2016-03-15,5.709080380694847,5.749321675046353
2016-04-01,,5.744222189877199
2016-04-15,,5.768514838364622
2016-05-01,,5.767067917751043
2016-05-15,5.549749753989781,5.7556450336796825
2016-06-01,5.558112752196465,5.76003831041583
2016-06-15,5.558939057898939,5.75827196051943
2016-07-01,5.831958815207664,5.745138005155248
2016-07-15,5.832478206686689,5.746732172140972
2016-08-01,5.423705056340891,5.742253776773199
2016-08-15,5.422411619857062,5.742379355806811
2016-09-01,5.4159222635835285,6.0443917344748135
2016-09-15,5.494131465841262,6.0388009473109765
2016-10-01,5.519599830964739,6.03042545473073
2016-10-15,5.552361780399109,6.012178564337852
2016-11-01,5.580410132276577,5.9908120879316105
2016-11-15,5.5540732815360245,5.957754267850688
2016-12-01,5.544493151148241,5.9505543844603475
2016-12-15,5.554071012816001,5.959831323878339
2017-01-01,5.72891973731553,5.953697640081862
2017-01-15,5.726895565763109,6.048198643118658
2017-02-01,5.72931576756422,6.134535205606046
2017-02-15,5.722318971851242,6.127784079959406
2017-03-01,5.719024469005042,6.124489577113207
2017-03-15,5.790922231014981,6.121292687066978
2017-04-01,5.863462419105324,6.1151308672858455
2017-04-15,5.910368925640306,6.354883688438217
2017-05-01,5.952030943892073,6.3454359953062385
2017-05-15,5.9926827055215375,6.354372984576003
2017-06-01,5.939471197107332,6.226266351540886
2017-06-15,5.801237833304102,6.124503715111705
2017-07-01,5.251160858481973,6.122483898456167
2017-07-15,5.429487677461824,6.322586646191995
2017-08-01,5.425681877812573,6.3185081821123745
2017-08-15,5.423792202869158,6.317699905974179
2017-09-01,5.414996788196163,6.310436724590128
2017-09-15,5.442816399293959,6.3089287205934035
2017-10-01,5.411983050855047,6.159197452685268
2017-10-15,5.398793679133816,6.09294639019578
2017-11-01,5.283441623247333,6.096754435110813
2017-11-15,5.286242743374279,6.096423615231827
2017-12-01,5.28116832756406,6.0930990441139725
2017-12-15,5.287132917631387,5.694091677996334
2018-01-01,5.277331206209998,5.680526165783623
2018-01-15,5.378572266814796,5.842409381144868
2018-02-01,5.402835490450782,5.839799265618317
2018-02-15,5.396443466775215,5.839995909933781
2018-03-01,5.390040984149822,5.900059830945873
2018-03-15,5.2688916446529035,5.896287447650069
2018-04-01,5.050067506224038,5.57770024830641
2018-04-15,5.123795709372973,5.575304755982544
2018-05-01,5.116156585835759,5.566226000180676
2018-05-15,5.114366047948352,5.563709162228571
2018-06-01,5.093877129023532,5.5458622527665895
2018-06-15,4.736172239430261,5.524629599794531
2018-07-01,4.726270496792432,5.6625158431961315
2018-07-15,4.767474402154981,5.5559317625192515
2018-08-01,4.770614098423273,5.558402786077907
2018-08-15,4.751633834527906,5.5407693909168145
2018-09-01,4.743747611079802,5.533225900578179
2018-09-15,4.514828111541494,5.832803228683907
2018-10-01,4.530625792136653,5.839586949853373
2018-10-15,4.74422916271955,5.84284145138766
2018-11-01,4.8450582667783735,5.848587107306206
2018-11-15,4.943140500340458,5.8569590430692235
2018-12-01,4.944059829839408,5.349524937947573
2018-12-15,4.7681129076952455,5.356716232503921
2019-01-01,5.019239533194721,5.347515002611756
2019-01-15,5.131306897043219,5.3544504483574284
2019-02-01,5.145237330006572,5.361320841910057
2019-02-15,5.300741684808489,5.560130248617659
2019-03-01,5.289896626335981,5.547922489204874
2019-03-15,5.223509773156054,5.544055993006281
2019-04-01,5.273482819201824,5.533492954450284
2019-04-15,5.271703635316351,5.528341086086172
2019-05-01,5.760461405165304,5.519785375089453
2019-05-15,5.691784644209972,5.688915201782019
2019-06-01,5.866702707855173,5.6922920157620975
2019-06-15,5.45602325136114,5.705720210627866
2019-07-01,,5.658828887316167
2019-07-15,,
2019-08-01,,
2019-08-15,,
2019-09-01,,5.445595523276932
2019-09-15,,5.446463486848908
2019-10-01,,5.441869527626314
2019-10-15,,5.436593056800403
2019-11-01,,5.434975517849471
2019-11-15,,5.436627487596057
2019-12-01,,5.480981264860992
2019-12-15,,5.48762048209678
2020-01-01,,5.613902240403721
2020-01-15,,5.615892905502677
2020-02-01,,5.435553883768156
2020-02-15,,5.435249456553208
