Date,Ngozi,Gitega
2016-01-01,6.408598092521518,6.555201566713393
2016-01-15,6.460386571184393,6.554927815925841
2016-02-01,6.406835352772732,6.640061667464929
2016-02-15,6.391840125994663,6.625934183072725
2016-03-01,6.296030483522933,6.611977484199415
2016-03-15,6.273848186888247,6.611630181391524
2016-04-01,6.294783285108781,6.420471500272277
2016-04-15,6.392427514520984,6.338539633279884
2016-05-01,6.388299461503785,6.389106889888386
2016-05-15,6.269464588382725,6.525878007915254
2016-06-01,6.372081429814081,6.605427101989923
2016-06-15,6.3003969465061225,6.395156963212513
2016-07-01,6.120506342938995,6.291596680163449
2016-07-15,6.295020733579091,6.24536514313323
2016-08-01,6.519673742875945,6.3443007194227174
2016-08-15,6.4416763881801264,6.520400855227172
2016-09-01,6.519407263256823,6.519407263256823
2016-09-15,6.5203903538998285,6.524855413696548
2016-10-01,6.682205652188828,6.548590370465644
2016-10-15,6.670113371590146,6.738399279456277
2016-11-01,6.65424869187546,6.788854218351428
2016-11-15,6.6416697947296495,6.775275018060396
2016-12-01,6.553897505127037,6.820742151103207
2016-12-15,6.54101188514996,6.800904323491358
2017-01-01,6.449479519531361,6.554426726648483
2017-01-15,6.414818536217622,6.631597045978958
2017-02-01,6.378461541908261,6.460845423365843
2017-02-15,6.37080326022368,6.450899422394089
2017-03-01,6.368019960333542,6.445122354215683
2017-03-15,6.5124627296421265,6.512763075041591
2017-04-01,6.445954217953043,6.445954217953043
2017-04-15,6.516549320956398,6.517745135747626
2017-05-01,6.506867652509703,6.5056591931481345
2017-05-15,6.591508875447241,6.522935379097491
2017-06-01,6.446628082758299,6.517378938876149
2017-06-15,6.5192746885441135,6.519882221977137
2017-07-01,6.447677623603061,6.446367436714035
2017-07-15,6.363567750828419,6.363567750828419
2017-08-01,6.433842118035297,6.357725883369943
2017-08-15,6.4275111757103085,6.424542346216506
2017-09-01,6.4123364946585975,6.553135841310992
2017-09-15,6.475870163674145,6.608783318257338
2017-10-01,6.538860792629208,6.538284257588735
2017-10-15,6.538421125648342,6.571052762583975
2017-11-01,6.5368254892133475,6.60172521678432
2017-11-15,6.4744889398395555,6.611038093101472
2017-12-01,6.324049000489821,6.477577015290735
2017-12-15,6.243342928811339,6.410762666473887
2018-01-01,6.24830284061415,6.415967239608131
2018-01-15,6.254981189231674,6.418132829917909
2018-02-01,6.341947216020505,6.341947216020505
2018-02-15,6.2575397613385135,6.2575397613385135
2018-03-01,6.209293439928298,6.346366134035198
2018-03-15,6.256656369479209,6.343270842315979
2018-04-01,6.2519820663493,6.340185101871209
2018-04-15,6.248467125921177,6.335942094428762
2018-05-01,6.328791157959663,6.4122020062373215
2018-05-15,6.336530152203006,6.417693559310212
2018-06-01,6.257008302039652,6.496356093703037
2018-06-15,6.166247054816765,6.347695630324375
2018-07-01,6.171137041944937,6.352585617452547
2018-07-15,6.1250332800597125,6.270091191171099
2018-08-01,6.123522895804605,6.273439644988426
2018-08-15,6.1882842611437505,6.083312170427689
2018-09-01,6.2924006772408445,6.376958065268908
2018-09-15,6.295316360728404,6.3801972442357435
2018-10-01,6.387876194715173,6.387143325499521
2018-10-15,6.378183745218629,6.457321065777353
2018-11-01,6.287855932293237,6.454048107157308
2018-11-15,6.376599142127626,6.456754468755051
2018-12-01,6.376599142127626,6.529703468401219
2018-12-15,6.325567986637661,6.52449427248885
2019-01-01,6.273903548211585,6.586199804956768
2019-01-15,6.2773116492901835,6.590039753668052
2019-02-01,6.2855694964183035,6.525584369445276
2019-02-15,6.277072728548387,6.444498952395902
2019-03-01,6.347985114597247,6.305165117414319
2019-03-15,6.296328635334328,6.251521140128388
2019-04-01,6.367343755987394,6.2402008446473065
2019-04-15,6.363649852873486,6.323733245468043
2019-05-01,6.3643035657296,6.403968822122032
2019-05-15,6.247958681786288,6.415645157541168
2019-06-01,6.304647976523542,6.425401224899077
2019-06-15,6.159546039756805,6.341565070455577
2019-07-01,,6.377180869266641
2019-07-15,,
2019-08-01,,
2019-08-15,,6.476996392112063
2019-09-01,,
2019-09-15,,
2019-10-01,,
2019-10-15,,
