Date,Ruhengeri,Kigali
2016-01-01,,6.542949571927629
2016-01-15,6.283217251193524,6.5328452091628675
2016-02-01,6.279903592265833,6.491584640558865
2016-02-15,6.260076476302802,6.529926072459026
2016-03-01,6.234497842581117,6.50209315646616
2016-03-15,6.294194544742304,6.508785577192905
2016-04-01,6.3505274176451865,6.393959069372675
2016-04-15,6.356295554316818,6.428558123083476
2016-05-01,6.380077795136465,6.434658363440602
2016-05-15,6.349003142985581,6.40616155682553
2016-06-01,6.3633161666305815,6.42210990381126
2016-06-15,6.289103919590747,6.451228725898029
2016-07-01,6.350349206799406,6.409914251384309
2016-07-15,6.302376311379542,6.379463643047206
2016-08-01,6.291961155137457,6.366924193610912
2016-08-15,6.279249062378441,6.370332891679585
2016-09-01,6.257052652046707,6.36276153907193
2016-09-15,6.2517427560440675,6.364963630451284
2016-10-01,6.226291958943903,6.4301660741235915
2016-10-15,6.215248861663603,6.397130954596387
2016-11-01,6.27304775892336,6.316348069458082
2016-11-15,6.2909486980697835,6.327422859653935
2016-12-01,6.38580526356713,6.330997027072136
2016-12-15,6.386651314105039,6.329449294029392
2017-01-01,6.38749933791425,6.295078156008032
2017-01-15,6.37628657758218,6.221348180484063
2017-02-01,6.364946664171547,6.230457468036351
2017-02-15,6.355993085751263,6.162556965756881
2017-03-01,6.355643362824861,6.180794742291233
2017-03-15,6.353732811193225,6.154956133672827
2017-04-01,6.348489997501445,6.147860606432022
2017-04-15,6.257646079570573,6.150192084788358
2017-05-01,6.2586330136575645,6.25945436893988
2017-05-15,6.264677101509373,6.247702982524601
2017-06-01,6.265813714959627,6.124835039259821
2017-06-15,6.263995578232334,6.089406230727802
2017-07-01,6.164504459410481,6.049112543595321
2017-07-15,6.164539768770413,6.099758794000911
2017-08-01,6.160488584088879,6.04281928172804
2017-08-15,6.256489932812973,6.1628190976380814
2017-09-01,6.248098183886897,6.099678178768624
2017-09-15,6.2412519083112645,6.104195661843307
2017-10-01,6.23363083040881,6.108632012490093
2017-10-15,6.2355023862255505,6.114383234047157
2017-11-01,6.244994375170911,6.1202778103196716
2017-11-15,6.259788674998292,6.128160232519856
2017-12-01,6.360040835118575,6.136611746278036
2017-12-15,6.359139583551838,6.136377057199373
2018-01-01,6.3578554765800845,6.1356656687811855
2018-01-15,6.358377966301426,6.116800713298378
2018-02-01,6.3550967145094175,6.127755484831489
2018-02-15,6.342913076171015,6.141389938410206
2018-03-01,6.337635569559889,6.092001733351607
2018-03-15,6.328197204138714,6.080600658762584
2018-04-01,6.315005363352365,6.114505725023713
2018-04-15,6.311321603195794,6.122207800467896
2018-05-01,6.303806393594676,6.089497161307324
2018-05-15,6.3091539525461995,6.086782900304782
2018-06-01,6.312222270177028,6.107145710389409
2018-06-15,6.1185064163344025,6.1185064163344025
2018-07-01,6.008281777512261,6.007221894000218
2018-07-15,5.996031662122927,5.999235081840465
2018-08-01,5.994437243245431,5.941793509760009
2018-08-15,6.107053903247108,5.940086642981652
2018-09-01,6.104732686814956,6.048587957805855
2018-09-15,6.117584713642469,6.206653541702109
2018-10-01,6.222280034362545,6.261103475445449
2018-10-15,6.221517800673659,6.2621325198278495
2018-11-01,6.220750869475664,6.25983825818371
2018-11-15,6.226731638465731,6.31762819193753
2018-12-01,6.268354724329394,6.343771363614148
2018-12-15,6.266689120611705,6.4081191200875605
2019-01-01,6.281604857851449,6.403764268107632
2019-01-15,6.31453254494073,6.12003525298096
2019-02-01,6.228662758230336,6.261116503080075
2019-02-15,6.210744022017104,6.103828296092471
2019-03-01,6.229199753781177,6.100748812389074
2019-03-15,6.224954026826148,6.2198476327515735
2019-04-01,6.237561664348352,6.245046106770489
2019-04-15,6.211437970741141,6.267030882233326
2019-05-01,6.196981814994793,6.404836673793912
2019-05-15,6.224587488212667,6.343115958118999
2019-06-01,6.197768188976779,6.253105021372525
2019-06-15,6.156069595177607,6.25039826009862
2019-07-01,,
2019-07-15,,
2019-08-01,,
2019-08-15,,
2019-09-01,,
2019-09-15,,
2019-10-01,,
2019-10-15,,
