Date,Kigali,Gitega
2016-01-01,6.1758568031995535,6.354958130390406
2016-01-15,6.09073394414007,6.296193319508928
2016-02-01,6.132622644058208,6.295466642500111
2016-02-15,6.195723984372353,6.219167838606589
2016-03-01,6.1679370760627785,6.196920769565578
2016-03-15,6.174606262183899,6.215285657680169
2016-04-01,6.031654838352989,6.2685493066527105
2016-04-15,6.180116624955396,6.2448465439168865
2016-05-01,6.193356329019902,6.276004167750348
2016-05-15,6.156871420733855,6.3471103380017535
2016-06-01,6.178700655037468,6.3467325664113945
2016-06-15,6.172196157513219,6.248512111137111
2016-07-01,6.208600841072602,6.121536739732892
2016-07-15,5.864419716163516,6.06122374962229
2016-08-01,5.8467961771826085,6.118685997163968
2016-08-15,5.834357034290819,6.054106785775607
2016-09-01,5.804320609309632,6.113426558333937
2016-09-15,5.8456306081203815,6.1197329473597675
2016-10-01,5.839603705507034,6.182765350647962
2016-10-15,5.8259096205406555,6.171191488735813
2016-11-01,5.813412032967254,6.158721983744145
2016-11-15,5.868805144568038,6.198589299717723
2016-12-01,6.068554512281822,6.187018391014063
2016-12-15,6.115875193731333,6.227036512848734
2017-01-01,6.070204060158513,6.216734233622041
2017-01-15,5.979594349313185,6.126676587924211
2017-02-01,5.941639031825922,6.195862938430169
2017-02-15,5.892688402286606,6.188342708363827
2017-03-01,5.928026044208325,6.1380872803223605
2017-03-15,5.927277427193226,6.074327947695857
2017-04-01,5.90822561402794,6.078764511948255
2017-04-15,5.9270485334741485,6.076078355817974
2017-05-01,5.9172184276019175,6.058842929982743
2017-05-15,5.9154805752237865,6.081335537032618
2017-06-01,5.897768282533173,6.017923362638963
2017-06-15,5.89938549465219,6.020229898809272
2017-07-01,5.915727360489298,6.080425544975555
2017-07-15,5.884104104839399,5.958457693318694
2017-08-01,5.900033324337312,6.065958368034437
2017-08-15,6.108676798474456,6.1135762051051
2017-09-01,6.1067956465374875,6.149972230191106
2017-09-15,6.083262452176841,6.1396451152880305
2017-10-01,6.0973959392231665,6.136273384348659
2017-10-15,6.098276775016104,6.228869104423331
2017-11-01,6.121226127128531,6.22772098117416
2017-11-15,6.131955303488407,6.143087519847287
2017-12-01,6.137087596869932,6.141727443695866
2017-12-15,6.135424222444101,6.2425502216751
2018-01-01,6.147040198998871,6.153468737943311
2018-01-15,6.1678032677507515,6.156977511799556
2018-02-01,6.1353745693079285,6.253744180498596
2018-02-15,6.120536102127001,6.164449338272502
2018-03-01,6.070197103384754,6.258163098513289
2018-03-15,6.188511945939813,6.2053630750916575
2018-04-01,6.220618544647809,6.206445744184067
2018-04-15,6.121278000307929,5.931205053334922
2018-05-01,6.194666454094312,5.927702424451297
2018-05-15,6.114390555628879,6.049819425140857
2018-06-01,6.107145710389409,6.054662047298414
2018-06-15,6.096527509615628,6.1574827568231765
2018-07-01,5.95832567966896,6.169390316609996
2018-07-15,5.948951265414249,6.069332238350434
2018-08-01,5.859684103370586,5.954787007852328
2018-08-15,5.704450027419975,5.833106697070522
2018-09-01,5.699985711592233,5.839733967648386
2018-09-15,5.7073554231071855,5.839103867079471
2018-10-01,5.7126011997130615,5.772910311696586
2018-10-15,5.712417802875138,5.837505158302958
2018-11-01,5.709347378025289,5.836556287841273
2018-11-15,5.712150413001078,5.839065699446699
2018-12-01,5.7685789367499885,5.836556287841273
2018-12-15,5.806321718115843,5.831975429995446
2019-01-01,5.714974392916642,5.954645635304637
2019-01-15,5.778715697125422,5.961872692839739
2019-02-01,5.919927276580723,5.966915103113885
2019-02-15,5.70804380569503,5.958820590011928
2019-03-01,5.68850401729553,6.060303042145466
2019-03-15,5.827942054429041,6.051032279378985
2019-04-01,5.95376740573558,6.037793958316353
2019-04-15,5.997213569656061,6.0355482813788095
2019-05-01,5.936512306067896,6.035317687136583
2019-05-15,6.052946940839047,6.048383876844774
2019-06-01,6.0493481838585055,6.058606461116078
2019-06-15,6.049909399349216,5.936856106050736
2019-07-01,5.987330973901516,5.972782970220485
2019-07-15,5.920573517390914,
2019-08-01,5.909532339899531,6.040981947770994
2019-08-15,5.896794022252494,6.235479620541233
2019-09-01,5.80823603718836,6.229324184132877
2019-09-15,5.877369081488164,6.389982580147292
2019-10-01,5.831095324675373,6.388707875976541
2019-10-15,5.812233767390674,6.380914471230329
2019-11-01,5.7913432700809695,6.373115776289848
2019-11-15,5.851939667113648,6.42100389929766
2019-12-01,5.905235201021111,6.499975802181657
2019-12-15,5.82235466383261,6.494305120385539
2020-01-01,5.826678730337116,6.48248210237558
2020-01-15,5.816547353131335,6.475394628031583
2020-02-01,5.686363172841329,6.468348321045469
2020-02-15,5.65707543746273,6.4664468739510985
