Date,Kampala,Masindi
2016-01-01,5.969865126935269,
2016-01-15,5.8855170059367845,
2016-02-01,5.958950814007155,
2016-02-15,5.955617794596877,
2016-03-01,5.9640798968472035,
2016-03-15,5.916258313000828,6.177429259904277
2016-04-01,5.984397783085841,6.1779149786102305
2016-04-15,6.0087147913069865,6.203216766657812
2016-05-01,5.992603814703873,6.179494764568006
2016-05-15,5.928847986257203,6.130905644493703
2016-06-01,6.000340059619703,6.194913668721518
2016-06-15,5.998142305638953,6.193412836773711
2016-07-01,5.986408941062014,6.179648720459842
2016-07-15,6.059513895246804,6.182094873305326
2016-08-01,6.206733056318419,6.177661241496442
2016-08-15,6.178142286718774,6.178142286718774
2016-09-01,5.931330274039128,6.226156343329002
2016-09-15,5.971917235529052,6.221308394987518
2016-10-01,6.038237994467524,6.213213755990568
2016-10-15,6.135130873309249,6.194689712562842
2016-11-01,6.18503626172917,6.173519819667611
2016-11-15,6.245436340302469,6.140075824644642
2016-12-01,6.303407971945689,6.133074570711704
2016-12-15,6.426360802458954,6.142251262294685
2017-01-01,6.424294917311788,6.134632646193144
2017-01-15,6.46784330130732,6.264355423921132
2017-02-01,6.438182518753147,6.379166142370841
2017-02-15,6.456406483124705,6.372391869941915
2017-03-01,6.433756537325549,6.393507427294286
2017-03-15,6.444134157483775,6.449836239932684
2017-04-01,6.411815898740327,6.442286155887745
2017-04-15,6.6167693122360465,6.438389706434408
2017-05-01,6.609154152421307,6.612455971419808
2017-05-15,6.651157472929973,6.62002426828871
2017-06-01,6.598349920832463,6.365989714413329
2017-06-15,6.528490626350559,6.4527123174634795
2017-07-01,6.122483898456167,6.6327158742379675
2017-07-15,6.177429919199405,6.6342506833302615
2017-08-01,6.219172051891497,6.62896068518407
2017-08-15,6.221904564035328,6.627369672143493
2017-09-01,6.21706955057843,6.620159360657688
2017-09-15,6.260786644586643,6.618651356660965
2017-10-01,6.25757878317172,6.58143835029827
2017-10-15,6.0959569293486515,6.570147672170397
2017-11-01,6.490122621510149,6.574369305791731
2017-11-15,6.202083936018567,6.574019539333248
2017-12-01,6.199259239942363,6.569954148308811
2017-12-15,6.20072944042185,6.202077452308745
2018-01-01,6.085991273891787,6.193168320476011
2018-01-15,6.093007630923488,6.293222309231491
2018-02-01,6.091974649613189,6.293192840298432
2018-02-15,6.110455785799122,6.290808838020404
2018-03-01,6.083188164709767,6.327872237746034
2018-03-15,6.079821860869233,6.323362040091088
2018-04-01,6.123893015909692,6.357025125107407
2018-04-15,6.119565155834772,6.354629632783541
2018-05-01,6.085738614760137,6.500475312463859
2018-05-15,6.056185647326365,6.49934027686332
2018-06-01,5.909885772883303,6.36684280483642
2018-06-15,5.899323049235942,6.347147431183248
2018-07-01,5.840267704300021,6.340348788783034
2018-07-15,5.649097005083259,5.866086690823091
2018-08-01,5.467431007872181,6.050321702162092
2018-08-15,5.628345580121404,6.0338106882295675
2018-09-01,5.526399935507779,6.264743092411093
2018-09-15,5.689119464595366,6.259917808488924
2018-10-01,5.69957371962666,6.266593901736292
2018-10-15,5.700318809555521,6.2689769936693915
2018-11-01,5.778881477414169,6.27462060814678
2018-11-15,5.824251725093439,6.1471133046663935
2018-12-01,5.860350561713563,6.096739339777794
2018-12-15,5.798257397085895,6.049863413063866
2019-01-01,5.789347754890795,6.094729404441977
2019-01-15,5.865071969663276,6.099299003294265
2019-02-01,5.870525719778315,6.107682547035447
2019-02-15,5.948900478153654,6.105453272996156
2019-03-01,5.856292101256782,6.285230565550589
2019-03-15,5.783783672336026,6.280563749181227
2019-04-01,5.841175693608735,6.292598102802026
2019-04-15,5.9040897218658595,6.308006842048808
2019-05-01,6.012072877856533,6.339744998025177
2019-05-15,6.016729375660117,6.345481858979227
2019-06-01,6.017236747212243,6.344497805944682
2019-06-15,6.031614643169441,6.359873281253265
2019-07-01,6.138397671441232,6.360684890580913
2019-07-15,6.033906762562189,
2019-08-01,5.917209673028302,6.3623061357761745
2019-08-15,5.706072661330043,6.032433588346935
2019-09-01,5.706978502181697,6.033179779515269
2019-09-15,5.780334941770064,6.0322279063702595
2019-10-01,5.706477203017882,6.029250595280933
2019-10-15,5.699239051090859,5.843278421313797
2019-11-01,6.04807999073588,6.021947850459032
2019-11-15,5.905718291584433,6.021978097700296
2019-12-01,5.9037179594778175,6.019977765593679
2019-12-15,5.842217143333874,6.025751556553039
2020-01-01,5.9312467090679695,6.020383092631721
2020-01-15,5.840858504086831,6.022370671925227
2020-02-01,5.614840536866957,5.903282199176756
2020-02-15,5.617571013347163,5.902977771961809
