Date,Mulindi,Ruhengeri
2016-01-01,6.81738641762939,
2016-01-15,6.8135210551647605,6.8135210551647605
2016-02-01,6.807770681886676,6.810748082922316
2016-02-15,6.7760978809169945,6.790431092119046
2016-03-01,6.75549879438876,6.765571627177055
2016-03-15,6.752097401946285,6.779237455066693
2016-04-01,6.736256897887701,6.792719043066423
2016-04-15,6.754797815745553,6.798544539692396
2016-05-01,6.767494833372926,6.821736316210255
2016-05-15,6.750147987945943,6.7911934211890586
2016-06-01,6.7611142054171625,6.805207369387469
2016-06-15,6.745774752578109,6.792370396876302
2016-07-01,6.7484220841200795,6.861092994156332
2016-07-15,6.702427529643627,6.813201935145533
2016-08-01,6.688547499490726,6.802872318444153
2016-08-15,6.676085989263267,6.78904322653777
2016-09-01,6.656985645303576,6.768226647180095
2016-09-15,6.710253252164891,6.762050781454818
2016-10-01,6.698471867612233,6.736856110620549
2016-10-15,6.684263425495448,6.792533393429326
2016-11-01,6.665469807143367,6.8110443112941885
2016-11-15,6.659403230216061,6.810413684426482
2016-12-01,6.673209519653741,6.809377056711561
2016-12-15,6.681718944500208,6.810479038787743
2017-01-01,6.68441167711708,6.811583308225624
2017-01-15,6.67550015231221,6.805929147388593
2017-02-01,6.661708758240538,6.800242835141403
2017-02-15,6.652412085236046,6.848428079655556
2017-03-01,6.652013908456621,6.847954797375551
2017-03-15,6.649542006323898,6.845384689993779
2017-04-01,6.645975163348919,6.841007786991967
2017-04-15,6.6477178106060135,6.843339265348304
2017-05-01,6.651141358838321,6.846374027923991
2017-05-15,6.658581387216461,6.852737401657419
2017-06-01,6.665767649019375,6.853417162565521
2017-06-15,6.655323236739954,6.854164942208932
2017-07-01,6.6607232367284945,6.858107532387714
2017-07-15,6.662003795379246,6.8576869493303585
2017-08-01,6.657755920277486,6.853863218306122
2017-08-15,6.673914955157913,6.848732973604506
2017-09-01,6.670388654990838,6.836158484034943
2017-09-15,6.647264212055518,6.828856108109329
2017-10-01,6.630568861681154,6.820229900963154
2017-10-15,6.637074274733229,6.8233815623447205
2017-11-01,6.6510176747532395,6.833153202340072
2017-11-15,6.664975966741286,6.847343831622957
2017-12-01,6.669561124827782,6.852580761929317
2017-12-15,6.668684569781263,6.851658411926584
2018-01-01,6.6689260161183475,6.805668132517342
2018-01-15,6.667517666091672,6.805091157745374
2018-02-01,6.6649977390414215,6.804516756600616
2018-02-15,6.665818678860372,6.8359432593471405
2018-03-01,6.661096265241573,6.829728545544641
2018-03-15,6.674697865768655,6.817473276852353
2018-04-01,6.664262563497018,6.807652905583659
2018-04-15,6.659809276561418,6.710613852196878
2018-05-01,6.653201819598088,6.703079531454919
2018-05-15,6.659005048665789,6.730464012647935
2018-06-01,6.647588603737463,6.7737533357147415
2018-06-15,,6.815897885274675
2018-07-01,,6.820153170268654
2018-07-15,,6.814656500500298
2018-08-01,6.600573046815747,6.809158933198022
2018-08-15,6.617306296845496,6.806864602037824
2018-09-01,6.61440822419771,6.796921553933091
2018-09-15,6.623072924813738,6.827230029427219
2018-10-01,6.628318701419613,6.813598416771321
2018-10-15,6.627558448366056,6.810071778101436
2018-11-01,6.629100317627914,6.807959666693398
2018-11-15,6.636799746645856,6.812208833519188
2018-12-01,6.638192654794407,6.817439060212475
2018-12-15,6.663210625225972,6.8355631349145005
2019-01-01,6.655321267645033,6.830828488019258
2019-01-15,6.630667434440515,6.809306459696213
2019-02-01,6.6404734313287825,6.787285990253007
2019-02-15,6.6191186462889,6.776335923355868
2019-03-01,6.608868074557321,6.763516390622766
2019-03-15,6.595873385409056,6.8760581790826185
2019-04-01,6.583410267806092,6.870501498290906
2019-04-15,6.576270675760085,6.862767211617765
2019-05-01,6.570920669456183,6.852355510523528
2019-05-15,6.573683448504491,6.851404835019904
2019-06-01,6.588178004034094,6.851349769330533
2019-06-15,6.565125371416499,6.849216775737552
2019-07-01,6.555929656478118,6.782376834188294
2019-07-15,,
2019-08-01,,6.633588287510623
2019-08-15,6.527823990363879,6.593910587099939
2019-09-01,6.523308578377271,6.579529471221743
2019-09-15,6.511744944632696,6.5716571634839
2019-10-01,6.49898560044542,6.563257642718898
2019-10-15,6.48619570722927,6.544967024644683
2019-11-01,,6.52531244516117
2019-11-15,,6.520605123980702
2019-12-01,,6.5365525369873305
2019-12-15,,6.528800562976612
2020-01-01,,6.520988026077239
2020-01-15,,6.50794577195153
2020-02-01,,6.5031243093684505
2020-02-15,,6.50014577425938
