Date,Kisumu,Kampala
2016-01-01,6.512857864329261,5.969865126935269
2016-01-15,6.512443571830001,5.8855170059367845
2016-02-01,6.47761694228095,5.958950814007155
2016-02-15,6.506454783744106,5.955617794596877
2016-03-01,6.496550014102062,5.9640798968472035
2016-03-15,6.493097323341981,5.916258313000828
2016-04-01,6.559350383693245,5.984397783085841
2016-04-15,6.508077896011896,6.0087147913069865
2016-05-01,6.510998268439593,5.992603814703873
2016-05-15,6.503620562411661,5.928847986257203
2016-06-01,6.496974806774373,6.000340059619703
2016-06-15,6.492385998860153,5.998142305638953
2016-07-01,6.489935121849543,5.986408941062014
2016-07-15,6.485283742095189,6.059513895246804
2016-08-01,6.485608908005724,6.206733056318419
2016-08-15,6.483181679561344,6.178142286718774
2016-09-01,6.483248428624609,5.931330274039128
2016-09-15,6.480495016088001,5.971917235529052
2016-10-01,6.440475220703911,6.038237994467524
2016-10-15,6.319690382106504,6.135130873309249
2016-11-01,6.3144884747865815,6.18503626172917
2016-11-15,6.461863907626087,6.245436340302469
2016-12-01,6.456287119379148,6.303407971945689
2016-12-15,6.4491520556788045,6.426360802458954
2017-01-01,7.057921482089496,6.424294917311788
2017-01-15,6.957985855046871,6.46784330130732
2017-02-01,6.86247167083152,6.438182518753147
2017-02-15,6.85787959382625,6.456406483124705
2017-03-01,6.945844058659234,6.433756537325549
2017-03-15,6.846520602884505,6.444134157483775
2017-04-01,6.834486422821635,6.411815898740327
2017-04-15,6.91407831466765,6.6167693122360465
2017-05-01,6.9093061732068275,6.609154152421307
2017-05-15,6.832597727390591,6.651157472929973
2017-06-01,6.8365656182612184,6.598349920832463
2017-06-15,6.840011086199327,6.528490626350559
2017-07-01,6.843478095859694,6.122483898456167
2017-07-15,6.7431674395719465,6.177429919199405
2017-08-01,6.736286600264148,6.219172051891497
2017-08-15,6.749113187969417,6.221904564035328
2017-09-01,6.7532685252701015,6.21706955057843
2017-09-15,6.754905381700573,6.260786644586643
2017-10-01,6.595510587527346,6.25757878317172
2017-10-15,6.650166748137974,6.0959569293486515
2017-11-01,6.6524549763061,6.490122621510149
2017-11-15,6.648651638628258,6.202083936018567
2017-12-01,6.528345797933935,6.199259239942363
2017-12-15,6.636578181832545,6.20072944042185
2018-01-01,6.628342258436647,6.085991273891787
2018-01-15,6.628348607641472,6.093007630923488
2018-02-01,6.636180512206013,6.091974649613189
2018-02-15,6.569589269060722,6.110455785799122
2018-03-01,6.50303189297508,6.083188164709767
2018-03-15,6.615640126785813,6.079821860869233
2018-04-01,6.610090623639443,6.123893015909692
2018-04-15,6.613575724719038,6.119565155834772
2018-05-01,6.806785562545887,6.085738614760137
2018-05-15,6.659581548406583,6.056185647326365
2018-06-01,6.5545392066411035,5.909885772883303
2018-06-15,6.498463287179254,5.899323049235942
2018-07-01,6.618380754663254,5.840267704300021
2018-07-15,6.618504785563357,5.649097005083259
2018-08-01,6.501122507056624,5.467431007872181
2018-08-15,6.493547689639602,5.628345580121404
2018-09-01,6.42328999752151,5.526399935507779
2018-09-15,6.358941162473165,5.689119464595366
2018-10-01,6.3615045979979525,5.69957371962666
2018-10-15,6.491724910671454,5.700318809555521
2018-11-01,6.479338798908584,5.778881477414169
2018-11-15,6.47479486927916,5.824251725093439
2018-12-01,6.473447727488291,5.860350561713563
2018-12-15,6.473614665735585,5.798257397085895
2019-01-01,6.4769465579129,5.789347754890795
2019-01-15,6.343485674996416,5.865071969663276
2019-02-01,6.352293961192174,5.870525719778315
2019-02-15,6.344612596914546,5.948900478153654
2019-03-01,6.338409233160421,5.856292101256782
2019-03-15,6.325922873666182,5.783783672336026
2019-04-01,6.456960017389824,5.841175693608735
2019-04-15,6.565177903191533,5.9040897218658595
2019-05-01,6.676181733814932,6.012072877856533
2019-05-15,6.671186299369337,6.016729375660117
2019-06-01,6.669688502111016,6.017236747212243
2019-06-15,6.66017518008498,6.031614643169441
2019-07-01,6.6766683126349715,6.138397671441232
2019-07-15,,6.033906762562189
2019-08-01,,5.917209673028302
2019-08-15,,5.706072661330043
2019-09-01,6.740048158465007,5.706978502181697
2019-09-15,6.73838948461852,5.780334941770064
2019-10-01,6.735808059894862,5.706477203017882
2019-10-15,6.720543114095185,5.699239051090859
2019-11-01,,6.04807999073588
2019-11-15,,5.905718291584433
2019-12-01,,5.9037179594778175
2019-12-15,,5.842217143333874
2020-01-01,,5.9312467090679695
2020-01-15,,5.840858504086831
2020-02-01,6.606618978052101,5.614840536866957
2020-02-15,6.600062322025979,5.617571013347163
