,Chain,Length,ChainAverage,startingChain
19,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti')]",5,0.27343436189411424,"('Kasese', 'Masindi')"
20,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti')]",3,0.20439802097982884,"('Kasese', 'Masindi')"
21,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti')]",4,0.19369228835545962,"('Kasese', 'Masindi')"
22,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti')]",5,0.34068686223124456,"('Kasese', 'Masindi')"
23,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti')]",3,0.2693851444219788,"('Kasese', 'Masindi')"
24,"[('Kasese', 'Kampala'), ('Kampala', 'Busia')]",2,0.304803445860592,"('Kasese', 'Kampala')"
25,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia')]",5,0.3537800484944767,"('Kasese', 'Kampala')"
26,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",6,0.2610866033723905,"('Kasese', 'Kampala')"
27,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia')]",3,0.44575031295369266,"('Kasese', 'Kampala')"
28,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",4,0.28371757915575935,"('Kasese', 'Kampala')"
29,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Busia')]",4,0.37470650733585753,"('Kasese', 'Kampala')"
30,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",3,0.24782959038959826,"('Kasese', 'Kampala')"
31,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia')]",3,0.24251707458470073,"('Kasese', 'Masindi')"
32,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia')]",4,0.3637988177234991,"('Kasese', 'Masindi')"
33,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",5,0.2505629297311911,"('Kasese', 'Masindi')"
34,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Busia')]",5,0.32335407227526963,"('Kasese', 'Masindi')"
35,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.2153582758004282,"('Kasese', 'Masindi')"
36,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia')]",5,0.31658532394822503,"('Kasese', 'Masindi')"
37,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",6,0.2861347498647893,"('Kasese', 'Masindi')"
38,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia')]",4,0.4125391603051115,"('Kasese', 'Masindi')"
39,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia')]",6,0.29075028503724626,"('Kasese', 'Masindi')"
40,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",5,0.2895552037964811,"('Kasese', 'Masindi')"
41,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Masindi')]",5,0.4190240898949716,"('Kasese', 'Kampala')"
42,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Masindi')]",6,0.3154566378728029,"('Kasese', 'Kampala')"
43,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi')]",2,0.14169334235935477,"('Kasese', 'Kampala')"
44,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Masindi')]",4,0.2846905201764332,"('Kasese', 'Kampala')"
45,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Masindi')]",5,0.2600674342376169,"('Kasese', 'Kampala')"
46,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Masindi')]",6,0.3715003881537448,"('Kasese', 'Kampala')"
47,"[('Kasese', 'Masindi')]",1,0.1646430834667721,"('Kasese', 'Masindi')"
48,"[('Kasese', 'Kabale')]",1,0.0679641908896872,"('Kasese', 'Kabale')"
49,"[('Kasese', 'Kampala')]",1,0.1650427180762817,"('Kasese', 'Kampala')"
50,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala')]",2,0.14149352505459994,"('Kasese', 'Masindi')"
51,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala')]",4,0.28459061152405574,"('Kasese', 'Masindi')"
52,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala')]",5,0.41894416297306963,"('Kasese', 'Masindi')"
53,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala')]",6,0.3714337823854931,"('Kasese', 'Masindi')"
54,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala')]",5,0.259987507315715,"('Kasese', 'Masindi')"
55,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala')]",6,0.3153900321045513,"('Kasese', 'Masindi')"
56,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.43210801576935465,"('Kasese', 'Kampala')"
57,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.32635990943478876,"('Kasese', 'Kampala')"
58,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",4,0.1398096426293378,"('Kasese', 'Kampala')"
59,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.301045427519412,"('Kasese', 'Kampala')"
60,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.273151360112,"('Kasese', 'Kampala')"
61,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3824036597157307,"('Kasese', 'Kampala')"
62,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.37974740181328187,"('Kasese', 'Masindi')"
63,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.2965862555202358,"('Kasese', 'Masindi')"
64,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.2644252084221132,"('Kasese', 'Masindi')"
65,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.24728352209881965,"('Kasese', 'Masindi')"
66,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.34462375576104315,"('Kasese', 'Masindi')"
67,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",3,0.14683165642180454,"('Kasese', 'Masindi')"
68,"[('Kasese', 'Ruhengeri')]",1,0.2938422788607523,"('Kasese', 'Ruhengeri')"
69,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi')]",2,0.2327615782086875,"('Kasese', 'Ruhengeri')"
70,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Tororo')]",4,0.43202160441099774,"('Kasese', 'Kampala')"
71,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",3,0.32424971982311857,"('Kasese', 'Kampala')"
72,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo')]",6,0.3553404183700925,"('Kasese', 'Kampala')"
73,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo')]",5,0.2406754704972342,"('Kasese', 'Kampala')"
74,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo')]",4,0.42509830165231244,"('Kasese', 'Kampala')"
75,"[('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo')]",3,0.25724268295828856,"('Kasese', 'Kampala')"
76,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo')]",2,0.19017325171031152,"('Kasese', 'Kampala')"
77,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti'), ('Soroti', 'Tororo')]",5,0.3692061499353818,"('Kasese', 'Masindi')"
78,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",4,0.2726733728755685,"('Kasese', 'Masindi')"
79,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo')]",5,0.3636675077284336,"('Kasese', 'Masindi')"
80,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo')]",4,0.22241809522694594,"('Kasese', 'Masindi')"
81,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",3,0.1660969451511804,"('Kasese', 'Masindi')"
82,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",6,0.32434481458154946,"('Kasese', 'Masindi')"
83,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo')]",5,0.27073324628811285,"('Kasese', 'Masindi')"
84,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Tororo')]",6,0.3850041000349482,"('Kasese', 'Masindi')"
85,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo')]",5,0.4026597817937235,"('Kasese', 'Masindi')"
86,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Tororo')]",4,0.2711584378085584,"('Kasese', 'Masindi')"
87,"[('Lira', 'Masindi'), ('Masindi', 'Kasese')]",2,0.13492960584006763,"('Lira', 'Masindi')"
88,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese')]",3,0.12953427097735756,"('Lira', 'Masindi')"
89,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese')]",3,0.34451531749745645,"('Lira', 'Soroti')"
90,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",4,0.28787257113132186,"('Lira', 'Soroti')"
91,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",4,0.4974760803153737,"('Lira', 'Soroti')"
92,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",5,0.4215697306588826,"('Lira', 'Soroti')"
93,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",5,0.42475724014182115,"('Lira', 'Soroti')"
94,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",6,0.373621755457004,"('Lira', 'Soroti')"
95,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",4,0.29878026074368036,"('Lira', 'Soroti')"
96,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",5,0.2626130750015279,"('Lira', 'Soroti')"
97,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",5,0.3575047398046908,"('Lira', 'Soroti')"
98,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",6,0.317578005176062,"('Lira', 'Soroti')"
99,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti')]",5,0.3442934622711658,"('Lira', 'Masindi')"
100,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti')]",6,0.2531811148529647,"('Lira', 'Masindi')"
101,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Soroti')]",4,0.19127723564667587,"('Lira', 'Masindi')"
102,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti')]",5,0.1853368066138111,"('Lira', 'Masindi')"
103,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti')]",6,0.3092248651339066,"('Lira', 'Masindi')"
104,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Soroti')]",4,0.37753136911380075,"('Lira', 'Masindi')"
105,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti')]",5,0.2615489708434324,"('Lira', 'Masindi')"
106,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti')]",3,0.18458903589535916,"('Lira', 'Masindi')"
107,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti')]",4,0.1788355495421074,"('Lira', 'Masindi')"
108,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Soroti')]",5,0.32880147118056274,"('Lira', 'Masindi')"
109,"[('Lira', 'Soroti')]",1,0.5382962215858011,"('Lira', 'Soroti')"
110,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Busia')]",4,0.2198665258503298,"('Lira', 'Masindi')"
111,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia')]",5,0.32142203010824266,"('Lira', 'Masindi')"
112,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",6,0.23412158805052874,"('Lira', 'Masindi')"
113,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Busia')]",6,0.2947808735039275,"('Lira', 'Masindi')"
114,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",5,0.202669596569786,"('Lira', 'Masindi')"
115,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia')]",3,0.2227080895002311,"('Lira', 'Masindi')"
116,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Busia')]",4,0.34894207891014684,"('Lira', 'Masindi')"
117,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",5,0.23867753868050928,"('Lira', 'Masindi')"
118,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Busia')]",5,0.3114686812245878,"('Lira', 'Masindi')"
119,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.200501536987076,"('Lira', 'Masindi')"
120,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia')]",3,0.43768913602033005,"('Lira', 'Soroti')"
121,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.3617373218771502,"('Lira', 'Soroti')"
122,"[('Lira', 'Soroti'), ('Soroti', 'Busia')]",2,0.6901487147701555,"('Lira', 'Soroti')"
123,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia')]",4,0.3686606246358355,"('Lira', 'Soroti')"
124,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",3,0.39263893576742337,"('Lira', 'Soroti')"
125,"[('Lira', 'Masindi')]",1,0.1052161282133632,"('Lira', 'Masindi')"
126,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",4,0.29954725898978535,"('Lira', 'Soroti')"
127,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi')]",3,0.32894906701950516,"('Lira', 'Soroti')"
128,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",5,0.4309094809456534,"('Lira', 'Soroti')"
129,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi')]",4,0.48580139245691023,"('Lira', 'Soroti')"
130,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",6,0.3814048806959796,"('Lira', 'Soroti')"
131,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi')]",5,0.41541748985505034,"('Lira', 'Soroti')"
132,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",5,0.27195282528829867,"('Lira', 'Soroti')"
133,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi')]",4,0.2871055728852169,"('Lira', 'Soroti')"
134,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",6,0.32536113041503767,"('Lira', 'Soroti')"
135,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi')]",5,0.34816498951792,"('Lira', 'Soroti')"
136,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",3,0.11260780085660749,"('Lira', 'Masindi')"
137,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",4,0.11414175095543996,"('Lira', 'Masindi')"
138,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",4,0.27537753584551417,"('Lira', 'Soroti')"
139,"[('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",5,0.24389089508299494,"('Lira', 'Soroti')"
140,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",5,0.4115737024302364,"('Lira', 'Soroti')"
141,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",6,0.36263547403068336,"('Lira', 'Soroti')"
142,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",6,0.36529173193313214,"('Lira', 'Soroti')"
143,"[('Lira', 'Soroti'), ('Soroti', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",7,0.32995638909024444,"('Lira', 'Soroti')"
144,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",5,0.25261704677288177,"('Lira', 'Soroti')"
145,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",6,0.23017159431622114,"('Lira', 'Soroti')"
146,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",6,0.3092479816521902,"('Lira', 'Soroti')"
147,"[('Lira', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",7,0.28191888884943705,"('Lira', 'Soroti')"
