,Chain,Length,ChainAverage,startingChain
14,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Bujumbura')]",5,0.20242459942211424,"('Kasese', 'Ruhengeri')"
15,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",4,0.15119061039499515,"('Kasese', 'Ruhengeri')"
16,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",4,0.1958291557284674,"('Kasese', 'Ruhengeri')"
17,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Gitega')]",5,0.16671376315533643,"('Kasese', 'Ruhengeri')"
18,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",4,0.17916579339660355,"('Kasese', 'Masindi')"
19,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu')]",2,0.31237662820429213,"('Kasese', 'Masindi')"
20,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",5,0.24519195342025468,"('Kasese', 'Masindi')"
21,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",3,0.1467962907898168,"('Kasese', 'Ruhengeri')"
22,"[('Kasese', 'Ruhengeri')]",1,0.2826602599358069,"('Kasese', 'Ruhengeri')"
23,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.231603892557721,"('Kasese', 'Masindi')"
24,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.20377539412318707,"('Kasese', 'Masindi')"
25,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",6,0.27216134194633074,"('Kasese', 'Masindi')"
26,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",7,0.24648992172329082,"('Kasese', 'Masindi')"
27,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",3,0.2576734854699029,"('Kasese', 'Masindi')"
28,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.21637046419868997,"('Kasese', 'Masindi')"
29,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",3,0.21625927598065542,"('Kasese', 'Masindi')"
30,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",5,0.27106606187781335,"('Kasese', 'Masindi')"
31,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",2,0.24769135706039547,"('Kasese', 'Masindi')"
32,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",2,0.2201944361847252,"('Kasese', 'Ruhengeri')"
33,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",3,0.17363659580964244,"('Lira', 'Kampala')"
34,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.2575515952359466,"('Lira', 'Kampala')"
35,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese')]",3,0.2735022141886903,"('Lira', 'Gulu')"
36,"[('Lira', 'Kampala'), ('Kampala', 'Masindi')]",2,0.17187577419154182,"('Lira', 'Kampala')"
37,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi')]",3,0.28434938063264764,"('Lira', 'Kampala')"
38,"[('Lira', 'Gulu'), ('Gulu', 'Masindi')]",2,0.32167420176011363,"('Lira', 'Gulu')"
39,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",4,0.1996486880350561,"('Lira', 'Kampala')"
40,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",5,0.26157826913101667,"('Lira', 'Kampala')"
41,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",4,0.27454790181934197,"('Lira', 'Gulu')"
42,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.21033555791391279,"('Lira', 'Kampala')"
43,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu')]",4,0.23000278557734616,"('Lira', 'Kampala')"
44,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",4,0.23113135823363215,"('Lira', 'Kampala')"
45,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",3,0.2642862618914498,"('Lira', 'Kampala')"
46,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.25077829308798044,"('Lira', 'Gulu')"
47,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",5,0.27460062225354065,"('Lira', 'Gulu')"
48,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.2702549289413415,"('Lira', 'Gulu')"
49,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu')]",4,0.30490199936163204,"('Lira', 'Gulu')"
50,"[('Lira', 'Kampala')]",1,0.2034778131549784,"('Lira', 'Kampala')"
51,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala')]",3,0.26120737958277745,"('Lira', 'Gulu')"
52,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala')]",4,0.3232296830657979,"('Lira', 'Gulu')"
53,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",7,0.16081031842984397,"('Lira', 'Kampala')"
54,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",7,0.20360986916372165,"('Lira', 'Gulu')"
55,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",7,0.18631805862039957,"('Lira', 'Kampala')"
56,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",7,0.22911760935427725,"('Lira', 'Gulu')"
57,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Gulu')]",3,0.26378218858194136,"('Lira', 'Kampala')"
58,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Gulu')]",4,0.3251607898151708,"('Lira', 'Kampala')"
59,"[('Lira', 'Gulu')]",1,0.1957533861574868,"('Lira', 'Gulu')"
60,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",6,0.16021644329972962,"('Lira', 'Kampala')"
61,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",7,0.21008503618760527,"('Lira', 'Kampala')"
62,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",6,0.21014925248925356,"('Lira', 'Gulu')"
63,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri')]",4,0.20089251184118356,"('Lira', 'Kampala')"
64,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri')]",5,0.2625733281759187,"('Lira', 'Kampala')"
65,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri')]",4,0.2757917256254695,"('Lira', 'Gulu')"
66,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.23490344143673714,"('Lira', 'Kampala')"
67,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.2064150332264,"('Lira', 'Kampala')"
68,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",3,0.2708204697039711,"('Lira', 'Kampala')"
69,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.22623070237424117,"('Lira', 'Kampala')"
70,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.27852114694105345,"('Lira', 'Gulu')"
71,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.24751118918171977,"('Lira', 'Gulu')"
72,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.309802655221023,"('Lira', 'Gulu')"
73,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.2663344042538287,"('Lira', 'Gulu')"
74,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo')]",3,0.2206586744860103,"('Lira', 'Kampala')"
75,"[('Lira', 'Kampala'), ('Kampala', 'Tororo')]",2,0.2674118334114978,"('Lira', 'Kampala')"
76,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",4,0.2787419981040874,"('Lira', 'Gulu')"
77,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo')]",3,0.3205242928650582,"('Lira', 'Gulu')"
78,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",5,0.19225973195967555,"('Lira', 'Kampala')"
79,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",6,0.2450992088855395,"('Lira', 'Kampala')"
80,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",5,0.2521791029871043,"('Lira', 'Gulu')"
81,"[('Masindi', 'Kasese')]",1,0.1771582390458437,"('Masindi', 'Kasese')"
82,"[('Masindi', 'Kampala'), ('Kampala', 'Lira')]",2,0.17187577419154182,"('Masindi', 'Kampala')"
83,"[('Masindi', 'Gulu'), ('Gulu', 'Lira')]",2,0.32167420176011363,"('Masindi', 'Gulu')"
84,"[('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira')]",3,0.28434938063264764,"('Masindi', 'Tororo')"
85,"[('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",2,0.22742160187857036,"('Masindi', 'Kasese')"
86,"[('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",4,0.21533033875191385,"('Masindi', 'Kampala')"
87,"[('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",3,0.2432182359158254,"('Masindi', 'Kampala')"
88,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.26131230607579264,"('Masindi', 'Gulu')"
89,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",5,0.2872414378389153,"('Masindi', 'Gulu')"
90,"[('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",3,0.23597541372882672,"('Masindi', 'Tororo')"
91,"[('Masindi', 'Tororo'), ('Tororo', 'Kisumu')]",2,0.28812979696315044,"('Masindi', 'Tororo')"
92,"[('Masindi', 'Kampala')]",1,0.1402737352281052,"('Masindi', 'Kampala')"
93,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala')]",3,0.28227540555840186,"('Masindi', 'Gulu')"
94,"[('Masindi', 'Tororo'), ('Tororo', 'Kampala')]",2,0.32478516437148225,"('Masindi', 'Tororo')"
95,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Bujumbura')]",6,0.19821353935940247,"('Masindi', 'Kasese')"
96,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",5,0.15638413612516486,"('Masindi', 'Kasese')"
97,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",5,0.19209497239194268,"('Masindi', 'Kasese')"
98,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Gitega')]",6,0.16845450913708762,"('Masindi', 'Kasese')"
99,"[('Masindi', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",3,0.17983497818019015,"('Masindi', 'Kampala')"
100,"[('Masindi', 'Gulu')]",1,0.4475950173627405,"('Masindi', 'Gulu')"
101,"[('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",4,0.2622003820138574,"('Masindi', 'Tororo')"
102,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",4,0.15438677785382354,"('Masindi', 'Kasese')"
103,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri')]",2,0.2299092494908253,"('Masindi', 'Kasese')"
104,"[('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",3,0.2497524437283467,"('Masindi', 'Kampala')"
105,"[('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.21042968289252287,"('Masindi', 'Kampala')"
106,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.2911619625264281,"('Masindi', 'Gulu')"
107,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.258045202169532,"('Masindi', 'Gulu')"
108,"[('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",2,0.29793110868193245,"('Masindi', 'Tororo')"
109,"[('Masindi', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",3,0.22944120591630537,"('Masindi', 'Tororo')"
110,"[('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",2,0.23580979444806124,"('Masindi', 'Kampala')"
111,"[('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",4,0.2945430175858057,"('Masindi', 'Gulu')"
112,"[('Masindi', 'Tororo')]",1,0.3182244750749472,"('Masindi', 'Tororo')"
113,"[('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",3,0.2058490371384314,"('Masindi', 'Kasese')"
114,"[('Kabale', 'Kasese')]",1,0.277684964711297,"('Kabale', 'Kasese')"
115,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira')]",4,0.1996486880350561,"('Kabale', 'Kasese')"
116,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira')]",4,0.27454790181934197,"('Kabale', 'Kasese')"
117,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira')]",5,0.2615782691310167,"('Kabale', 'Kasese')"
118,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi')]",2,0.22742160187857036,"('Kabale', 'Kasese')"
119,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.21936075979413272,"('Kabale', 'Kasese')"
120,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",5,0.2368995823009234,"('Kabale', 'Kasese')"
121,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu')]",7,0.2701500561359596,"('Kabale', 'Kasese')"
122,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.2325538889887242,"('Kabale', 'Kasese')"
123,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu')]",4,0.2577756994208604,"('Kabale', 'Kasese')"
124,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala')]",3,0.19837231299508198,"('Kabale', 'Kasese')"
125,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala')]",5,0.26033388408646924,"('Kabale', 'Kasese')"
126,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala')]",4,0.2761033831250263,"('Kabale', 'Kasese')"
127,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Bujumbura')]",6,0.21496799363697802,"('Kabale', 'Kasese')"
128,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",5,0.1764894812582555,"('Kabale', 'Kasese')"
129,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",5,0.21220031752503332,"('Kabale', 'Kasese')"
130,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Gitega')]",6,0.18520896341466317,"('Kabale', 'Kasese')"
131,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",5,0.19886962765954225,"('Kabale', 'Kasese')"
132,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu')]",3,0.3008127403732937,"('Kabale', 'Kasese')"
133,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",6,0.25060745530209505,"('Kabale', 'Kasese')"
134,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe'), ('Kamembe', 'Ngozi')]",4,0.17951845927018684,"('Kabale', 'Kasese')"
135,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri')]",2,0.28017261232355195,"('Kabale', 'Kasese')"
136,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.2408201069884362,"('Kabale', 'Kasese')"
137,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.21609365588787208,"('Kabale', 'Kasese')"
138,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",7,0.2729504309127545,"('Kabale', 'Kasese')"
139,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.2626763552802514,"('Kabale', 'Kasese')"
140,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.22863336430121142,"('Kabale', 'Kasese')"
141,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",4,0.23161569816331581,"('Kabale', 'Kasese')"
142,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",6,0.2721692123500606,"('Kabale', 'Kasese')"
143,"[('Kabale', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",3,0.2576892262773626,"('Kabale', 'Kasese')"
144,"[('Kabale', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kamembe')]",3,0.23935794569358246,"('Kabale', 'Kasese')"
145,"[('Kisumu', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese')]",7,0.24929029650008566,"('Kisumu', 'Eldoret')"
146,"[('Kisumu', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",5,0.20769591881069985,"('Kisumu', 'Eldoret')"
147,"[('Kisumu', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.22127112005808097,"('Kisumu', 'Eldoret')"
148,"[('Kisumu', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese')]",6,0.26889423804007007,"('Kisumu', 'Tororo')"
