,Chain,Length,ChainAverage,startingChain
0,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira')]",5,0.35900408849991966,"('Kasese', 'Kampala')"
1,"[('Kasese', 'Kampala'), ('Kampala', 'Lira')]",2,0.2832399506266602,"('Kasese', 'Kampala')"
2,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira')]",3,0.3964388280295612,"('Kasese', 'Kampala')"
3,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira')]",4,0.3553163323955081,"('Kasese', 'Kampala')"
4,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira')]",3,0.32459929473169896,"('Kasese', 'Masindi')"
5,"[('Kasese', 'Masindi'), ('Masindi', 'Lira')]",2,0.34153583248422026,"('Kasese', 'Masindi')"
6,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira')]",4,0.3014366824221114,"('Kasese', 'Masindi')"
7,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Lira')]",5,0.31590036852120235,"('Kasese', 'Masindi')"
8,"[('Kasese', 'Kampala'), ('Kampala', 'Busia')]",2,0.3516359875707029,"('Kasese', 'Kampala')"
9,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",5,0.33164567372230264,"('Kasese', 'Kampala')"
10,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",4,0.3247633344104671,"('Kasese', 'Kampala')"
11,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",3,0.35832484899131806,"('Kasese', 'Kampala')"
12,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia')]",3,0.3701966526943941,"('Kasese', 'Masindi')"
13,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.37057313247893275,"('Kasese', 'Masindi')"
14,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia')]",4,0.3674412472632067,"('Kasese', 'Masindi')"
15,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",5,0.36829351217707507,"('Kasese', 'Masindi')"
16,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia')]",4,0.33563470089413283,"('Kasese', 'Masindi')"
17,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",3,0.2642695061738751,"('Kasese', 'Masindi')"
18,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi')]",4,0.32600365889927363,"('Kasese', 'Kampala')"
19,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi')]",3,0.3524952360519414,"('Kasese', 'Kampala')"
20,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi')]",2,0.34915533859308984,"('Kasese', 'Kampala')"
21,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi')]",3,0.3100865075598428,"('Kasese', 'Kampala')"
22,"[('Kasese', 'Masindi')]",1,0.1920658580659366,"('Kasese', 'Masindi')"
23,"[('Kasese', 'Kabale')]",1,0.2238159408267545,"('Kasese', 'Kabale')"
24,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",2,0.18160993607521092,"('Kasese', 'Ruhengeri')"
25,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",3,0.1888460763508922,"('Kasese', 'Ruhengeri')"
26,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",3,0.2604138049083837,"('Kasese', 'Kampala')"
27,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.2893663013658764,"('Kasese', 'Kampala')"
28,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.2754045554451227,"('Kasese', 'Kampala')"
29,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.28823599663942484,"('Kasese', 'Kampala')"
30,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",4,0.2971398494167319,"('Kasese', 'Masindi')"
31,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.31205239389989525,"('Kasese', 'Masindi')"
32,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.30954688572731437,"('Kasese', 'Masindi')"
33,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.3199061667448534,"('Kasese', 'Masindi')"
34,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.2841016486320553,"('Kasese', 'Masindi')"
35,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.21769448952634265,"('Kasese', 'Masindi')"
36,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Rubavu')]",5,0.22978997405112697,"('Kasese', 'Kabale')"
37,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Rubavu')]",4,0.19283246452868624,"('Kasese', 'Kabale')"
38,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Rubavu')]",4,0.23640787833834498,"('Kasese', 'Kabale')"
39,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Rubavu')]",3,0.18933716707083006,"('Kasese', 'Kabale')"
40,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Rubavu')]",3,0.2597543878487121,"('Kasese', 'Ruhengeri')"
41,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Rubavu')]",2,0.20082157570262316,"('Kasese', 'Ruhengeri')"
42,"[('Kasese', 'Kampala')]",1,0.2415292761551699,"('Kasese', 'Kampala')"
43,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala')]",2,0.3244236295484732,"('Kasese', 'Masindi')"
44,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala')]",3,0.33600743002219696,"('Kasese', 'Masindi')"
45,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala')]",3,0.2935987015300984,"('Kasese', 'Masindi')"
46,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala')]",4,0.3136378043769653,"('Kasese', 'Masindi')"
47,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Bujumbura')]",5,0.2223720924215229,"('Kasese', 'Kabale')"
48,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi'), ('Ngozi', 'Bujumbura')]",6,0.19978370118136599,"('Kasese', 'Kabale')"
49,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Bujumbura')]",4,0.22713552630133993,"('Kasese', 'Kabale')"
50,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi'), ('Ngozi', 'Bujumbura')]",5,0.1990767700371882,"('Kasese', 'Kabale')"
51,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Bujumbura')]",3,0.24739125179937194,"('Kasese', 'Ruhengeri')"
52,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi'), ('Ngozi', 'Bujumbura')]",4,0.2072538750946743,"('Kasese', 'Ruhengeri')"
53,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",6,0.29917007374993304,"('Kasese', 'Kampala')"
54,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",3,0.18882663375110678,"('Kasese', 'Kampala')"
55,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",4,0.2973291210221709,"('Kasese', 'Kampala')"
56,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",5,0.2842530659164065,"('Kasese', 'Kampala')"
57,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",4,0.24344947104877424,"('Kasese', 'Masindi')"
58,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",3,0.22769055498948018,"('Kasese', 'Masindi')"
59,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",5,0.24114934593768914,"('Kasese', 'Masindi')"
60,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",6,0.26325030710100195,"('Kasese', 'Masindi')"
61,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Ngozi')]",4,0.2291797479237248,"('Kasese', 'Kabale')"
62,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi')]",5,0.20071214733509612,"('Kasese', 'Kabale')"
63,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Ngozi')]",3,0.23780021159754813,"('Kasese', 'Kabale')"
64,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi')]",4,0.20006059494330647,"('Kasese', 'Kabale')"
65,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Ngozi')]",2,0.2735161424927003,"('Kasese', 'Ruhengeri')"
66,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Rubavu'), ('Rubavu', 'Ngozi')]",3,0.21129134332199398,"('Kasese', 'Ruhengeri')"
67,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri')]",3,0.19334014609815497,"('Kasese', 'Kabale')"
68,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri')]",2,0.18835104069610503,"('Kasese', 'Kabale')"
69,"[('Kasese', 'Ruhengeri')]",1,0.2103337315849662,"('Kasese', 'Ruhengeri')"
70,"[('Kasese', 'Kabale'), ('Kabale', 'Mulindi')]",2,0.18934549967751868,"('Kasese', 'Kabale')"
71,"[('Kasese', 'Kabale'), ('Kabale', 'Ruhengeri'), ('Ruhengeri', 'Mulindi')]",3,0.19267717344387916,"('Kasese', 'Kabale')"
72,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale'), ('Kabale', 'Mulindi')]",3,0.1726983102262349,"('Kasese', 'Ruhengeri')"
73,"[('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi')]",2,0.20583158526219686,"('Kasese', 'Ruhengeri')"
74,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.2230923074012624,"('Kasese', 'Kampala')"
75,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",7,0.2639036604393081,"('Kasese', 'Kampala')"
76,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.24802509868425202,"('Kasese', 'Kampala')"
77,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.2528143602875196,"('Kasese', 'Kampala')"
78,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.2599374425093652,"('Kasese', 'Masindi')"
79,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.2785649640632291,"('Kasese', 'Masindi')"
80,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.2764770405860784,"('Kasese', 'Masindi')"
81,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",7,0.2900806879070027,"('Kasese', 'Masindi')"
82,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.25527267634002915,"('Kasese', 'Masindi')"
83,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.19638115459705383,"('Kasese', 'Masindi')"
84,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",3,0.35866693917215436,"('Kasese', 'Kampala')"
85,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo')]",4,0.3213748815591139,"('Kasese', 'Kampala')"
86,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo')]",3,0.30877483175560366,"('Kasese', 'Kampala')"
87,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo')]",2,0.3511228522994485,"('Kasese', 'Kampala')"
88,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",4,0.37082970011455996,"('Kasese', 'Masindi')"
89,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",3,0.36985456251355786,"('Kasese', 'Masindi')"
90,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",5,0.3684987662855768,"('Kasese', 'Masindi')"
91,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",4,0.3671846796275795,"('Kasese', 'Masindi')"
92,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",2,0.210039838073284,"('Kasese', 'Masindi')"
93,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",5,0.3159003685212024,"('Lira', 'Kampala')"
94,"[('Lira', 'Kampala'), ('Kampala', 'Kasese')]",2,0.2832399506266602,"('Lira', 'Kampala')"
95,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",3,0.32459929473169896,"('Lira', 'Kampala')"
96,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.30143668242211147,"('Lira', 'Kampala')"
97,"[('Lira', 'Masindi'), ('Masindi', 'Kasese')]",2,0.34153583248422026,"('Lira', 'Masindi')"
98,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese')]",3,0.3964388280295612,"('Lira', 'Masindi')"
99,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",4,0.35531633239550814,"('Lira', 'Masindi')"
100,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",5,0.3590040884999197,"('Lira', 'Masindi')"
101,"[('Lira', 'Kampala'), ('Kampala', 'Busia')]",2,0.39334666204219326,"('Lira', 'Kampala')"
102,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",5,0.27185768395498916,"('Lira', 'Kampala')"
103,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",4,0.3456186716462123,"('Lira', 'Kampala')"
104,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",3,0.386131965305645,"('Lira', 'Kampala')"
105,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Busia')]",4,0.34658591002746164,"('Lira', 'Masindi')"
106,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",5,0.351609242388479,"('Lira', 'Masindi')"
107,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia')]",3,0.46984330230658317,"('Lira', 'Masindi')"
108,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.4453081196880745,"('Lira', 'Masindi')"
109,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia')]",4,0.4103696881032747,"('Lira', 'Masindi')"
110,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",3,0.3639161557860642,"('Lira', 'Masindi')"
111,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi')]",4,0.3468589961350188,"('Lira', 'Kampala')"
112,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",3,0.25284858643975233,"('Lira', 'Kampala')"
113,"[('Lira', 'Kampala'), ('Kampala', 'Masindi')]",2,0.39086601306458013,"('Lira', 'Kampala')"
114,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi')]",3,0.3378936238741697,"('Lira', 'Kampala')"
115,"[('Lira', 'Masindi')]",1,0.4910058069025039,"('Lira', 'Masindi')"
116,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",6,0.3005529639054611,"('Lira', 'Kampala')"
117,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",7,0.2775316735366334,"('Lira', 'Kampala')"
118,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",3,0.26343194736002495,"('Lira', 'Kampala')"
119,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",4,0.23242494335093555,"('Lira', 'Kampala')"
120,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",5,0.22660362606119944,"('Lira', 'Kampala')"
121,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",4,0.29940345625546283,"('Lira', 'Kampala')"
122,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",5,0.2674035512691037,"('Lira', 'Kampala')"
123,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",6,0.25672268554129557,"('Lira', 'Kampala')"
124,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",5,0.2859125341030401,"('Lira', 'Kampala')"
125,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",6,0.2614944336398113,"('Lira', 'Kampala')"
126,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",7,0.2531835655344461,"('Lira', 'Kampala')"
127,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",3,0.30229586859839835,"('Lira', 'Masindi')"
128,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",4,0.2615728842797156,"('Lira', 'Masindi')"
129,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",5,0.24992197880422345,"('Lira', 'Masindi')"
130,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",4,0.3532831062288595,"('Lira', 'Masindi')"
131,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",5,0.31050727124782107,"('Lira', 'Masindi')"
132,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",6,0.2926424521902267,"('Lira', 'Masindi')"
133,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",5,0.32901625408175744,"('Lira', 'Masindi')"
134,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",6,0.2974142002887424,"('Lira', 'Masindi')"
135,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Mulindi'), ('Mulindi', 'Kabale')]",7,0.28397193694781564,"('Lira', 'Masindi')"
136,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",6,0.3364727305543922,"('Lira', 'Masindi')"
137,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Kabale')]",7,0.3083200449500029,"('Lira', 'Masindi')"
138,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",3,0.2882209212227106,"('Lira', 'Kampala')"
139,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.23954297655978182,"('Lira', 'Kampala')"
140,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.2920888252337189,"('Lira', 'Kampala')"
141,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.30909133387517,"('Lira', 'Kampala')"
142,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.2928626159387183,"('Lira', 'Masindi')"
143,"[('Lira', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.30600260858769,"('Lira', 'Masindi')"
144,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",4,0.3718748366258737,"('Lira', 'Masindi')"
145,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.3718403836672086,"('Lira', 'Masindi')"
146,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.34388963839936876,"('Lira', 'Masindi')"
147,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.2924294767354844,"('Lira', 'Masindi')"
148,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Ruhengeri'), ('Ruhengeri', 'Rubavu')]",7,0.28302071343017976,"('Lira', 'Kampala')"
149,"[('Lira', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale'), ('Kabale', 'Mulindi'), ('Mulindi', 'Ruhengeri'), ('Ruhengeri', 'Ngozi'), ('Ngozi', 'Rubavu')]",7,0.24506139592985074,"('Lira', 'Kampala')"
