,Chain,Length,ChainAverage,startingChain
174,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Mbale'), ('Mbale', 'Masindi')]",4,0.4397059627266605,"('Busia', 'Tororo')"
175,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Masindi')]",5,0.3767724668240128,"('Busia', 'Tororo')"
176,"[('Busia', 'Kampala')]",1,0.2601332575415824,"('Busia', 'Kampala')"
177,"[('Busia', 'Mbale'), ('Mbale', 'Kampala')]",2,0.3613159206265828,"('Busia', 'Mbale')"
178,"[('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala')]",3,0.28255677482219577,"('Busia', 'Mbale')"
179,"[('Busia', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala')]",3,0.404934921336535,"('Busia', 'Mbale')"
180,"[('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Kampala')]",3,0.45334777012885424,"('Busia', 'Tororo')"
181,"[('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala')]",4,0.3712704483999962,"('Busia', 'Tororo')"
182,"[('Busia', 'Tororo'), ('Tororo', 'Kampala')]",2,0.5741881835030117,"('Busia', 'Tororo')"
183,"[('Busia', 'Kampala'), ('Kampala', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.2805074602890114,"('Busia', 'Kampala')"
184,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.2770082460449695,"('Busia', 'Kampala')"
185,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.31578503736691604,"('Busia', 'Kampala')"
186,"[('Busia', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.3141063135782922,"('Busia', 'Mbale')"
187,"[('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.3146157297318842,"('Busia', 'Mbale')"
188,"[('Busia', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3437840817746501,"('Busia', 'Mbale')"
189,"[('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3679905061708097,"('Busia', 'Tororo')"
190,"[('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.3791748776121868,"('Busia', 'Tororo')"
191,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.38179673515158297,"('Busia', 'Tororo')"
192,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.39925521872886377,"('Busia', 'Tororo')"
193,"[('Busia', 'Kampala'), ('Kampala', 'Mbale'), ('Mbale', 'Tororo')]",3,0.3051132245748745,"('Busia', 'Kampala')"
194,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Tororo')]",4,0.2600945392345113,"('Busia', 'Kampala')"
195,"[('Busia', 'Kampala'), ('Kampala', 'Tororo')]",2,0.3518363651720421,"('Busia', 'Kampala')"
196,"[('Busia', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Tororo')]",3,0.3887237713518891,"('Busia', 'Mbale')"
197,"[('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo')]",4,0.32280244931727226,"('Busia', 'Mbale')"
198,"[('Busia', 'Mbale'), ('Mbale', 'Tororo')]",2,0.3856326456035517,"('Busia', 'Mbale')"
199,"[('Busia', 'Tororo')]",1,0.7048368942035217,"('Busia', 'Tororo')"
200,"[('Masindi', 'Mbale')]",1,0.307161000786067,"('Masindi', 'Mbale')"
201,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira')]",4,0.28005302899181883,"('Masindi', 'Mbale')"
202,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira')]",5,0.29928084970658403,"('Masindi', 'Mbale')"
203,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira')]",6,0.39744122633289347,"('Masindi', 'Mbale')"
204,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",3,0.2693811556677837,"('Masindi', 'Mbale')"
205,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira')]",5,0.32247700774474297,"('Masindi', 'Mbale')"
206,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira')]",6,0.3556359529443862,"('Masindi', 'Mbale')"
207,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Soroti')]",3,0.2763336833297639,"('Masindi', 'Mbale')"
208,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti')]",4,0.3012982956387341,"('Masindi', 'Mbale')"
209,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti')]",5,0.41868725840387544,"('Masindi', 'Mbale')"
210,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti')]",2,0.2584662005126837,"('Masindi', 'Mbale')"
211,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti')]",4,0.3302934931864328,"('Masindi', 'Mbale')"
212,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti')]",5,0.36852093033766675,"('Masindi', 'Mbale')"
213,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Busia')]",3,0.2901935804807337,"('Masindi', 'Mbale')"
214,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",4,0.4397059627266605,"('Masindi', 'Mbale')"
215,"[('Masindi', 'Mbale'), ('Mbale', 'Busia')]",2,0.3632531794623405,"('Masindi', 'Mbale')"
216,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia')]",4,0.2489048061639057,"('Masindi', 'Mbale')"
217,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia')]",5,0.3767724668240128,"('Masindi', 'Mbale')"
218,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia')]",4,0.34068841604966016,"('Masindi', 'Mbale')"
219,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia')]",3,0.4546392760193594,"('Masindi', 'Mbale')"
220,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala')]",2,0.3052237419503093,"('Masindi', 'Mbale')"
221,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Kampala')]",3,0.32887987215542114,"('Masindi', 'Mbale')"
222,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala')]",4,0.4687206814826761,"('Masindi', 'Mbale')"
223,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala')]",3,0.24516198903801345,"('Masindi', 'Mbale')"
224,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala')]",3,0.3675401355523527,"('Masindi', 'Mbale')"
225,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala')]",4,0.40601277139991515,"('Masindi', 'Mbale')"
226,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.29166944210778284,"('Masindi', 'Mbale')"
227,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.30575655718409317,"('Masindi', 'Mbale')"
228,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.38896892179557135,"('Masindi', 'Mbale')"
229,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.2865696403937475,"('Masindi', 'Mbale')"
230,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3250866888825589,"('Masindi', 'Mbale')"
231,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.353135830319708,"('Masindi', 'Mbale')"
232,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",4,0.3938544089114307,"('Masindi', 'Mbale')"
233,"[('Masindi', 'Mbale'), ('Mbale', 'Kampala'), ('Kampala', 'Tororo')]",3,0.3513289855677068,"('Masindi', 'Mbale')"
234,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Tororo')]",4,0.3575447723171913,"('Masindi', 'Mbale')"
235,"[('Masindi', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo')]",3,0.4771144177094009,"('Masindi', 'Mbale')"
236,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",5,0.3400912237718289,"('Masindi', 'Mbale')"
237,"[('Masindi', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo')]",4,0.2947563599791355,"('Masindi', 'Mbale')"
238,"[('Masindi', 'Mbale'), ('Mbale', 'Tororo')]",2,0.32954046692727823,"('Masindi', 'Mbale')"
239,"[('Kampala', 'Busia'), ('Busia', 'Mbale')]",2,0.33973930784009815,"('Kampala', 'Busia')"
240,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale')]",3,0.4389633616045312,"('Kampala', 'Busia')"
241,"[('Kampala', 'Mbale')]",1,0.3032864831145517,"('Kampala', 'Mbale')"
242,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale')]",2,0.2141624831639867,"('Kampala', 'Soroti')"
243,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale')]",2,0.39772970293549564,"('Kampala', 'Tororo')"
244,"[('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale')]",3,0.5225739083815458,"('Kampala', 'Tororo')"
245,"[('Kampala', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",4,0.2951152704743701,"('Kampala', 'Busia')"
246,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",5,0.36357451020617554,"('Kampala', 'Busia')"
247,"[('Kampala', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",3,0.2680896497772786,"('Kampala', 'Mbale')"
248,"[('Kampala', 'Soroti'), ('Soroti', 'Lira')]",2,0.25488231603332834,"('Kampala', 'Soroti')"
249,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",4,0.32411046802206883,"('Kampala', 'Tororo')"
250,"[('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira')]",5,0.4137408382723843,"('Kampala', 'Tororo')"
251,"[('Kampala', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti')]",3,0.29641667197316557,"('Kampala', 'Busia')"
252,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti')]",4,0.38166537126322353,"('Kampala', 'Busia')"
253,"[('Kampala', 'Mbale'), ('Mbale', 'Soroti')]",2,0.2565289416769261,"('Kampala', 'Mbale')"
254,"[('Kampala', 'Soroti')]",1,0.218553566088673,"('Kampala', 'Soroti')"
255,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti')]",3,0.33507693537009725,"('Kampala', 'Tororo')"
256,"[('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti')]",4,0.4443732813459844,"('Kampala', 'Tororo')"
257,"[('Kampala', 'Busia')]",1,0.2601332575415824,"('Kampala', 'Busia')"
258,"[('Kampala', 'Mbale'), ('Mbale', 'Busia')]",2,0.3613159206265828,"('Kampala', 'Mbale')"
259,"[('Kampala', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia')]",3,0.45334777012885424,"('Kampala', 'Mbale')"
260,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Busia')]",3,0.28255677482219577,"('Kampala', 'Soroti')"
261,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Tororo'), ('Tororo', 'Busia')]",4,0.3712704483999961,"('Kampala', 'Soroti')"
262,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Busia')]",3,0.404934921336535,"('Kampala', 'Tororo')"
263,"[('Kampala', 'Tororo'), ('Tororo', 'Busia')]",2,0.5741881835030117,"('Kampala', 'Tororo')"
264,"[('Kampala', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Masindi')]",3,0.3288798721554211,"('Kampala', 'Busia')"
265,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Masindi')]",4,0.40601277139991515,"('Kampala', 'Busia')"
266,"[('Kampala', 'Mbale'), ('Mbale', 'Masindi')]",2,0.3052237419503093,"('Kampala', 'Mbale')"
267,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Masindi')]",3,0.24516198903801345,"('Kampala', 'Soroti')"
268,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Masindi')]",3,0.3675401355523527,"('Kampala', 'Tororo')"
269,"[('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Masindi')]",4,0.4687206814826761,"('Kampala', 'Tororo')"
270,"[('Kampala', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.30371923529382383,"('Kampala', 'Busia')"
271,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3593346076004194,"('Kampala', 'Busia')"
272,"[('Kampala', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.28560101097586865,"('Kampala', 'Mbale')"
273,"[('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",3,0.28263324221276515,"('Kampala', 'Soroti')"
274,"[('Kampala', 'Tororo'), ('Tororo', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.32691539333198283,"('Kampala', 'Tororo')"
275,"[('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.40113988098892667,"('Kampala', 'Tororo')"
276,"[('Kampala', 'Busia'), ('Busia', 'Mbale'), ('Mbale', 'Tororo')]",3,0.34379951624956195,"('Kampala', 'Busia')"
277,"[('Kampala', 'Busia'), ('Busia', 'Tororo')]",2,0.48248507587255207,"('Kampala', 'Busia')"
278,"[('Kampala', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo')]",3,0.47582291181889574,"('Kampala', 'Mbale')"
279,"[('Kampala', 'Mbale'), ('Mbale', 'Tororo')]",2,0.3276032080915206,"('Kampala', 'Mbale')"
280,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Busia'), ('Busia', 'Tororo')]",4,0.38812680466752725,"('Kampala', 'Soroti')"
281,"[('Kampala', 'Soroti'), ('Soroti', 'Mbale'), ('Mbale', 'Tororo')]",3,0.2600816331321543,"('Kampala', 'Soroti')"
282,"[('Kampala', 'Tororo')]",1,0.4435394728025018,"('Kampala', 'Tororo')"
283,"[('Bujumbura', 'Gitega'), ('Gitega', 'Kigali')]",2,0.1992042457957851,"('Bujumbura', 'Gitega')"
284,"[('Bujumbura', 'Gitega'), ('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali')]",4,0.3963104954508522,"('Bujumbura', 'Gitega')"
285,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali')]",2,0.3781412152133822,"('Bujumbura', 'Kamembe')"
286,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Kigali')]",4,0.3605996821352976,"('Bujumbura', 'Kamembe')"
287,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali')]",3,0.30717406808223324,"('Bujumbura', 'Ngozi')"
288,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Kigali')]",3,0.2652413149993842,"('Bujumbura', 'Ngozi')"
289,"[('Bujumbura', 'Gitega')]",1,0.2237960684747422,"('Bujumbura', 'Gitega')"
290,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Gitega')]",3,0.3102982845145308,"('Bujumbura', 'Kamembe')"
291,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega')]",3,0.4225954351414541,"('Bujumbura', 'Kamembe')"
292,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Gitega')]",4,0.27403365684088193,"('Bujumbura', 'Ngozi')"
293,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Gitega')]",2,0.3105557609406623,"('Bujumbura', 'Ngozi')"
294,"[('Bujumbura', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Ruhengeri')]",3,0.18377648862926535,"('Bujumbura', 'Gitega')"
295,"[('Bujumbura', 'Gitega'), ('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",5,0.3476325912199269,"('Bujumbura', 'Gitega')"
296,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",3,0.30306780157433005,"('Bujumbura', 'Kamembe')"
297,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Ruhengeri')]",5,0.3190639405674832,"('Bujumbura', 'Kamembe')"
298,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",4,0.2686107946357314,"('Bujumbura', 'Ngozi')"
299,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Ruhengeri')]",4,0.2371612298235946,"('Bujumbura', 'Ngozi')"
300,"[('Bujumbura', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Kamembe'), ('Kamembe', 'Ngozi')]",4,0.3073341973596478,"('Bujumbura', 'Gitega')"
301,"[('Bujumbura', 'Gitega'), ('Gitega', 'Ngozi')]",2,0.37715684197819394,"('Bujumbura', 'Gitega')"
302,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Gitega'), ('Gitega', 'Ngozi')]",4,0.3653531172563095,"('Bujumbura', 'Kamembe')"
303,"[('Bujumbura', 'Kamembe'), ('Kamembe', 'Ngozi')]",2,0.3686343449713584,"('Bujumbura', 'Kamembe')"
304,"[('Bujumbura', 'Ngozi')]",1,0.0905939063996789,"('Bujumbura', 'Ngozi')"
305,"[('Bujumbura', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Kamembe')]",3,0.2744598369190348,"('Bujumbura', 'Gitega')"
306,"[('Bujumbura', 'Gitega'), ('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe')]",3,0.38675698754595816,"('Bujumbura', 'Gitega')"
307,"[('Bujumbura', 'Kamembe')]",1,0.3313114112612301,"('Bujumbura', 'Kamembe')"
308,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe')]",2,0.2482755925405828,"('Bujumbura', 'Ngozi')"
309,"[('Bujumbura', 'Ngozi'), ('Ngozi', 'Gitega'), ('Gitega', 'Kigali'), ('Kigali', 'Kamembe')]",4,0.3051737410409217,"('Bujumbura', 'Ngozi')"
310,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali')]",3,0.32669283296716883,"('Gitega', 'Bujumbura')"
311,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali')]",4,0.2863295681803605,"('Gitega', 'Bujumbura')"
312,"[('Gitega', 'Kigali')]",1,0.174612423116828,"('Gitega', 'Kigali')"
313,"[('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali')]",3,0.4538153044428888,"('Gitega', 'Ngozi')"
314,"[('Gitega', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali')]",4,0.34434848807702223,"('Gitega', 'Ngozi')"
315,"[('Gitega', 'Bujumbura')]",1,0.2237960684747422,"('Gitega', 'Bujumbura')"
316,"[('Gitega', 'Kigali'), ('Kigali', 'Kamembe'), ('Kamembe', 'Bujumbura')]",3,0.3102982845145308,"('Gitega', 'Kigali')"
317,"[('Gitega', 'Kigali'), ('Kigali', 'Kamembe'), ('Kamembe', 'Ngozi'), ('Ngozi', 'Bujumbura')]",4,0.274033656840882,"('Gitega', 'Kigali')"
318,"[('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Bujumbura')]",3,0.4225954351414541,"('Gitega', 'Ngozi')"
319,"[('Gitega', 'Ngozi'), ('Ngozi', 'Bujumbura')]",2,0.3105557609406623,"('Gitega', 'Ngozi')"
320,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",4,0.2832498682994331,"('Gitega', 'Bujumbura')"
321,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",5,0.2596478494035336,"('Gitega', 'Bujumbura')"
322,"[('Gitega', 'Kigali'), ('Kigali', 'Ruhengeri')]",2,0.16376669870652694,"('Gitega', 'Kigali')"
323,"[('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",4,0.3785917219062231,"('Gitega', 'Ngozi')"
324,"[('Gitega', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Kamembe'), ('Kamembe', 'Kigali'), ('Kigali', 'Ruhengeri')]",5,0.30606298532086296,"('Gitega', 'Ngozi')"
325,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Kamembe'), ('Kamembe', 'Ngozi')]",3,0.32035491947248634,"('Gitega', 'Bujumbura')"
326,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Ngozi')]",2,0.15719498743721055,"('Gitega', 'Bujumbura')"
327,"[('Gitega', 'Kigali'), ('Kigali', 'Kamembe'), ('Kamembe', 'Bujumbura'), ('Bujumbura', 'Ngozi')]",4,0.2553721899858178,"('Gitega', 'Kigali')"
328,"[('Gitega', 'Kigali'), ('Kigali', 'Kamembe'), ('Kamembe', 'Ngozi')]",3,0.33518024032128296,"('Gitega', 'Kigali')"
329,"[('Gitega', 'Ngozi')]",1,0.5305176154816457,"('Gitega', 'Ngozi')"
330,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Kamembe')]",2,0.27755373986798615,"('Gitega', 'Bujumbura')"
331,"[('Gitega', 'Bujumbura'), ('Bujumbura', 'Ngozi'), ('Ngozi', 'Kamembe')]",3,0.2401157511853026,"('Gitega', 'Bujumbura')"
332,"[('Gitega', 'Kigali'), ('Kigali', 'Kamembe')]",2,0.29979172114118113,"('Gitega', 'Kigali')"
333,"[('Gitega', 'Ngozi'), ('Ngozi', 'Kamembe')]",2,0.46823744708156617,"('Gitega', 'Ngozi')"
334,"[('Gitega', 'Ngozi'), ('Ngozi', 'Bujumbura'), ('Bujumbura', 'Kamembe')]",3,0.3174743110475182,"('Gitega', 'Ngozi')"
335,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Mbale')]",3,0.2797058535963076,"('Gulu', 'Lira')"
336,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Mbale')]",5,0.3054756684636984,"('Gulu', 'Lira')"
337,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Mbale')]",6,0.3607983019086482,"('Gulu', 'Lira')"
338,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Mbale')]",4,0.2877965524382118,"('Gulu', 'Lira')"
339,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Mbale')]",5,0.32867182650185733,"('Gulu', 'Lira')"
340,"[('Gulu', 'Lira'), ('Lira', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Mbale')]",6,0.40260357529715546,"('Gulu', 'Lira')"
