,Chain,Length,ChainAverage,startingChain
29,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",5,0.24201340131044743,"('Busia', 'Kampala')"
30,"[('Busia', 'Tororo'), ('Tororo', 'Soroti')]",2,0.4864382465460042,"('Busia', 'Tororo')"
31,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti')]",4,0.2581728760673202,"('Busia', 'Tororo')"
32,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",5,0.20817114782670892,"('Busia', 'Tororo')"
33,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti')]",3,0.39962487385305606,"('Busia', 'Tororo')"
34,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Soroti')]",5,0.2778999496762859,"('Busia', 'Tororo')"
35,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",4,0.20346013242320024,"('Busia', 'Tororo')"
36,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti')]",5,0.19494531940031068,"('Busia', 'Tororo')"
37,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti')]",4,0.2852274285728602,"('Busia', 'Tororo')"
38,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",4,0.25242353500592024,"('Busia', 'Kampala')"
39,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo')]",4,0.38007986833570867,"('Busia', 'Kampala')"
40,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo')]",5,0.3056967416414197,"('Busia', 'Kampala')"
41,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo')]",3,0.25370136864456405,"('Busia', 'Kampala')"
42,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",5,0.30549332544670293,"('Busia', 'Kampala')"
43,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo')]",3,0.5621675302109074,"('Busia', 'Kampala')"
44,"[('Busia', 'Kampala'), ('Kampala', 'Tororo')]",2,0.4095345066007099,"('Busia', 'Kampala')"
45,"[('Busia', 'Tororo')]",1,0.4228425363419834,"('Busia', 'Tororo')"
46,"[('Busia', 'Kampala'), ('Kampala', 'Kasese')]",2,0.39724541581641826,"('Busia', 'Kampala')"
47,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",3,0.2675516888323668,"('Busia', 'Kampala')"
48,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",5,0.29738654952873805,"('Busia', 'Kampala')"
49,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese')]",3,0.4374211062808901,"('Busia', 'Kampala')"
50,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",5,0.38034117980471327,"('Busia', 'Kampala')"
51,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",4,0.3862244137278545,"('Busia', 'Kampala')"
52,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.258568080398066,"('Busia', 'Kampala')"
53,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",3,0.3828903926839939,"('Busia', 'Tororo')"
54,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese')]",4,0.4310825991851525,"('Busia', 'Tororo')"
55,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",5,0.3464989263209748,"('Busia', 'Tororo')"
56,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",3,0.2856322731031026,"('Busia', 'Tororo')"
57,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",4,0.2162652635433929,"('Busia', 'Tororo')"
58,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese')]",4,0.34366732662978533,"('Busia', 'Tororo')"
59,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",3,0.21268194824427591,"('Busia', 'Tororo')"
60,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese')]",4,0.19973297801039505,"('Busia', 'Tororo')"
61,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese')]",5,0.2633408798502828,"('Busia', 'Tororo')"
62,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",3,0.3076226553699876,"('Busia', 'Kampala')"
63,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi')]",5,0.3214291294513106,"('Busia', 'Kampala')"
64,"[('Busia', 'Kampala'), ('Kampala', 'Masindi')]",2,0.33713896600998705,"('Busia', 'Kampala')"
65,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",4,0.3601601133299491,"('Busia', 'Kampala')"
66,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi')]",4,0.44333219113661004,"('Busia', 'Kampala')"
67,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",5,0.3346549578777088,"('Busia', 'Kampala')"
68,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi')]",3,0.3019650623717126,"('Busia', 'Kampala')"
69,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Masindi')]",5,0.28758687596757204,"('Busia', 'Tororo')"
70,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",4,0.31926207813227697,"('Busia', 'Tororo')"
71,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",5,0.37054150624354726,"('Busia', 'Tororo')"
72,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi')]",4,0.4010293742819369,"('Busia', 'Tororo')"
73,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",4,0.2463184884466085,"('Busia', 'Tororo')"
74,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi')]",3,0.24556130656548178,"('Busia', 'Tororo')"
75,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",5,0.30060928819925353,"('Busia', 'Tororo')"
76,"[('Busia', 'Tororo'), ('Tororo', 'Masindi')]",2,0.25483435512785074,"('Busia', 'Tororo')"
77,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",3,0.32143289918317147,"('Busia', 'Kampala')"
78,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",4,0.2431157331034446,"('Busia', 'Kampala')"
79,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",6,0.2761234355933947,"('Busia', 'Kampala')"
80,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",4,0.37051779618983705,"('Busia', 'Kampala')"
81,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",6,0.3452522941567074,"('Busia', 'Kampala')"
82,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",5,0.3429411041656192,"('Busia', 'Kampala')"
83,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",5,0.2408160375017884,"('Busia', 'Kampala')"
84,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",4,0.3296197609921649,"('Busia', 'Tororo')"
85,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",5,0.3788276525314576,"('Busia', 'Tororo')"
86,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",6,0.317050416253592,"('Busia', 'Tororo')"
87,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",4,0.25667617130649645,"('Busia', 'Tororo')"
88,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",5,0.20697378401804994,"('Busia', 'Tororo')"
89,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",5,0.30889543448716383,"('Busia', 'Tororo')"
90,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kabale')]",4,0.20196342766237646,"('Busia', 'Tororo')"
91,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Kabale')]",5,0.19374795559165164,"('Busia', 'Tororo')"
92,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Kabale')]",6,0.247752044194682,"('Busia', 'Tororo')"
93,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.3023113876372695,"('Busia', 'Kampala')"
94,"[('Busia', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.3053474266559981,"('Busia', 'Kampala')"
95,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.25581689469070906,"('Busia', 'Kampala')"
96,"[('Busia', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.3112649465618163,"('Busia', 'Kampala')"
97,"[('Busia', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.4232300626424695,"('Busia', 'Kampala')"
98,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.3851109173277251,"('Busia', 'Kampala')"
99,"[('Busia', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.25235980331991686,"('Busia', 'Kampala')"
100,"[('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",4,0.38233202744479733,"('Busia', 'Tororo')"
101,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.26485718682607695,"('Busia', 'Tororo')"
102,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.2281867651172465,"('Busia', 'Tororo')"
103,"[('Busia', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",5,0.35106524764926983,"('Busia', 'Tororo')"
104,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.2779930521526586,"('Busia', 'Tororo')"
105,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.22838202439666364,"('Busia', 'Tororo')"
106,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",7,0.2187397448126763,"('Busia', 'Tororo')"
107,"[('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Soroti'), ('Soroti', 'Lira'), ('Lira', 'Gulu')]",6,0.2828935551631036,"('Busia', 'Tororo')"
108,"[('Kampala', 'Busia')]",1,0.589752780933466,"('Kampala', 'Busia')"
109,"[('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",4,0.21069597385804958,"('Kampala', 'Kasese')"
110,"[('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",4,0.33835230718783804,"('Kampala', 'Kasese')"
111,"[('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",5,0.2723146927231232,"('Kampala', 'Masindi')"
112,"[('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",3,0.19806462044740322,"('Kampala', 'Masindi')"
113,"[('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia')]",5,0.2721112765284064,"('Kampala', 'Soroti')"
114,"[('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Busia')]",3,0.5065307820137465,"('Kampala', 'Soroti')"
115,"[('Kampala', 'Tororo'), ('Tororo', 'Busia')]",2,0.3260793843049686,"('Kampala', 'Tororo')"
116,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira')]",4,0.4755821188043147,"('Kampala', 'Busia')"
117,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira')]",6,0.2905487519696753,"('Kampala', 'Busia')"
118,"[('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira')]",5,0.2619349034064049,"('Kampala', 'Kasese')"
119,"[('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira')]",3,0.24007731228370943,"('Kampala', 'Kasese')"
120,"[('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira')]",4,0.18209904292884804,"('Kampala', 'Masindi')"
121,"[('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira')]",4,0.26527112073550896,"('Kampala', 'Masindi')"
122,"[('Kampala', 'Soroti'), ('Soroti', 'Lira')]",2,0.4432075270705078,"('Kampala', 'Soroti')"
123,"[('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Lira')]",3,0.37301646340325445,"('Kampala', 'Tororo')"
124,"[('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Lira')]",5,0.19200268536211115,"('Kampala', 'Tororo')"
125,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti')]",3,0.5208764246751582,"('Kampala', 'Busia')"
126,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",5,0.2807186621252534,"('Kampala', 'Busia')"
127,"[('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti')]",4,0.24249382896006,"('Kampala', 'Kasese')"
128,"[('Kampala', 'Kasese'), ('Kasese', 'Soroti')]",2,0.19026636782967188,"('Kampala', 'Kasese')"
129,"[('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",3,0.12956565684120255,"('Kampala', 'Masindi')"
130,"[('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti')]",3,0.2404617605834171,"('Kampala', 'Masindi')"
131,"[('Kampala', 'Soroti')]",1,0.5467158529492311,"('Kampala', 'Soroti')"
132,"[('Kampala', 'Tororo'), ('Tororo', 'Soroti')]",2,0.3896750945089894,"('Kampala', 'Tororo')"
133,"[('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti')]",4,0.15507855640469284,"('Kampala', 'Tororo')"
134,"[('Kampala', 'Busia'), ('Busia', 'Tororo')]",2,0.5062976586377247,"('Kampala', 'Busia')"
135,"[('Kampala', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",3,0.13998045303007164,"('Kampala', 'Kasese')"
136,"[('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo')]",3,0.31018889746978956,"('Kampala', 'Kasese')"
137,"[('Kampala', 'Masindi'), ('Masindi', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo')]",4,0.23468273181840815,"('Kampala', 'Masindi')"
138,"[('Kampala', 'Masindi'), ('Masindi', 'Tororo')]",2,0.08567566250011314,"('Kampala', 'Masindi')"
139,"[('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",4,0.23442846157501215,"('Kampala', 'Soroti')"
140,"[('Kampala', 'Soroti'), ('Soroti', 'Tororo')]",2,0.548374904849628,"('Kampala', 'Soroti')"
141,"[('Kampala', 'Tororo')]",1,0.2293162322679538,"('Kampala', 'Tororo')"
142,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",4,0.4346059897463619,"('Kampala', 'Busia')"
143,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.30694965641657346,"('Kampala', 'Busia')"
144,"[('Kampala', 'Kasese')]",1,0.2047380506993706,"('Kampala', 'Kasese')"
145,"[('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",2,0.10645114278181725,"('Kampala', 'Masindi')"
146,"[('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",4,0.22429499167755612,"('Kampala', 'Masindi')"
147,"[('Kampala', 'Soroti'), ('Soroti', 'Kasese')]",2,0.36125526895460214,"('Kampala', 'Soroti')"
148,"[('Kampala', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.32798827952252513,"('Kampala', 'Soroti')"
149,"[('Kampala', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese')]",3,0.31838162465931735,"('Kampala', 'Tororo')"
150,"[('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",3,0.14817318021959938,"('Kampala', 'Tororo')"
151,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",5,0.3733602186925148,"('Kampala', 'Busia')"
152,"[('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi')]",3,0.3664738303963892,"('Kampala', 'Busia')"
153,"[('Kampala', 'Kasese'), ('Kasese', 'Masindi')]",2,0.16655759258824843,"('Kampala', 'Kasese')"
154,"[('Kampala', 'Kasese'), ('Kasese', 'Soroti'), ('Soroti', 'Tororo'), ('Tororo', 'Masindi')]",4,0.2543482165807717,"('Kampala', 'Kasese')"
155,"[('Kampala', 'Masindi')]",1,0.0845251510865082,"('Kampala', 'Masindi')"
156,"[('Kampala', 'Soroti'), ('Soroti', 'Kasese'), ('Kasese', 'Masindi')]",3,0.28362922412877684,"('Kampala', 'Soroti')"
