,Chain,Length,ChainAverage,startingChain
40,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Masindi')]",5,0.25370566128670885,"('Kasese', 'Kampala')"
41,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi')]",4,0.3432186247624099,"('Kasese', 'Kampala')"
42,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi')]",4,0.3885924470625679,"('Kasese', 'Kampala')"
43,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi')]",3,0.3720217282763045,"('Kasese', 'Kampala')"
44,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi')]",2,0.3346008675594185,"('Kasese', 'Kampala')"
45,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi')]",3,0.2884180947995291,"('Kasese', 'Kampala')"
46,"[('Kasese', 'Masindi')]",1,0.4138305892248274,"('Kasese', 'Masindi')"
47,"[('Kasese', 'Kabale')]",1,0.2452683303399742,"('Kasese', 'Kabale')"
48,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",3,0.3378013657862356,"('Kasese', 'Kampala')"
49,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",7,0.39528007770299683,"('Kasese', 'Kampala')"
50,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.38810932341660326,"('Kasese', 'Kampala')"
51,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",7,0.317758535411932,"('Kasese', 'Kampala')"
52,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.3763584981579086,"('Kasese', 'Kampala')"
53,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",6,0.29624104969557463,"('Kasese', 'Kampala')"
54,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.4065434775977704,"('Kasese', 'Kampala')"
55,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",5,0.30436554355499723,"('Kasese', 'Kampala')"
56,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",4,0.37676270710427384,"('Kasese', 'Masindi')"
57,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",5,0.42396412828989394,"('Kasese', 'Masindi')"
58,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",6,0.3359124081388957,"('Kasese', 'Masindi')"
59,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.39078285562543436,"('Kasese', 'Masindi')"
60,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",6,0.42778068185992435,"('Kasese', 'Masindi')"
61,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",7,0.3517625569347787,"('Kasese', 'Masindi')"
62,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",6,0.398703146924755,"('Kasese', 'Masindi')"
63,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",7,0.42928409922584343,"('Kasese', 'Masindi')"
64,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Kisumu')]",5,0.34062067553936914,"('Kasese', 'Masindi')"
65,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kisumu')]",4,0.4066053362238834,"('Kasese', 'Masindi')"
66,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kisumu')]",5,0.30441503045588764,"('Kasese', 'Masindi')"
67,"[('Kasese', 'Kampala')]",1,0.294692796642638,"('Kasese', 'Kampala')"
68,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala')]",2,0.39416976385051317,"('Kasese', 'Masindi')"
69,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala')]",3,0.41173432580370095,"('Kasese', 'Masindi')"
70,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala')]",4,0.4183768952081152,"('Kasese', 'Masindi')"
71,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala')]",3,0.3281306923269256,"('Kasese', 'Masindi')"
72,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala')]",4,0.37300307290795726,"('Kasese', 'Masindi')"
73,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kampala')]",5,0.2775332198031467,"('Kasese', 'Masindi')"
74,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",7,0.3369683302188297,"('Kasese', 'Kampala')"
75,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Gulu')]",6,0.2651113485550316,"('Kasese', 'Kampala')"
76,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",6,0.41052075069131727,"('Kasese', 'Kampala')"
77,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Gulu')]",5,0.33900285678925696,"('Kasese', 'Kampala')"
78,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",3,0.41074333445120875,"('Kasese', 'Kampala')"
79,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Gulu')]",4,0.3595512424313897,"('Kasese', 'Kampala')"
80,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",4,0.4398629350542752,"('Kasese', 'Kampala')"
81,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Gulu')]",3,0.3304471733384941,"('Kasese', 'Kampala')"
82,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",5,0.3911008578993702,"('Kasese', 'Kampala')"
83,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Gulu')]",4,0.2968485173238081,"('Kasese', 'Kampala')"
84,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",4,0.4314691836030036,"('Kasese', 'Masindi')"
85,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Gulu')]",3,0.501360198107697,"('Kasese', 'Masindi')"
86,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu')]",2,0.36798518706073635,"('Kasese', 'Masindi')"
87,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",5,0.384385856738353,"('Kasese', 'Masindi')"
88,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",6,0.40492491639046957,"('Kasese', 'Masindi')"
89,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu')]",7,0.3321719008181031,"('Kasese', 'Masindi')"
90,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret')]",3,0.2671145808113367,"('Kasese', 'Kampala')"
91,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.3470969833427404,"('Kasese', 'Kampala')"
92,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",7,0.36498574128518296,"('Kasese', 'Kampala')"
93,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",6,0.3369257253749676,"('Kasese', 'Kampala')"
94,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",6,0.35276593092915376,"('Kasese', 'Kampala')"
95,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.3166499497656895,"('Kasese', 'Kampala')"
96,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",5,0.33394642717296924,"('Kasese', 'Kampala')"
97,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.28409657477959277,"('Kasese', 'Kampala')"
98,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",4,0.35352838886659615,"('Kasese', 'Kampala')"
99,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",3,0.29358923957330313,"('Kasese', 'Kampala')"
100,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret')]",4,0.3237476183730996,"('Kasese', 'Masindi')"
101,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.37640693288587,"('Kasese', 'Masindi')"
102,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",5,0.38155205730495456,"('Kasese', 'Masindi')"
103,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",4,0.34360361244457444,"('Kasese', 'Masindi')"
104,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret')]",5,0.348370784640495,"('Kasese', 'Masindi')"
105,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Eldoret')]",6,0.38814968568990443,"('Kasese', 'Masindi')"
106,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",6,0.39243728937247496,"('Kasese', 'Masindi')"
107,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",5,0.3642555798976749,"('Kasese', 'Masindi')"
108,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret')]",6,0.3633597544373055,"('Kasese', 'Masindi')"
109,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Eldoret')]",7,0.39531467393725495,"('Kasese', 'Masindi')"
110,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",7,0.3989897628080296,"('Kasese', 'Masindi')"
111,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Eldoret')]",6,0.37659708381828866,"('Kasese', 'Masindi')"
112,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret')]",5,0.29820860455442977,"('Kasese', 'Masindi')"
113,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Eldoret')]",4,0.3535902474927092,"('Kasese', 'Masindi')"
114,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret')]",3,0.29367171774145384,"('Kasese', 'Masindi')"
115,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo')]",4,0.26067318539860956,"('Kasese', 'Kampala')"
116,"[('Kasese', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",3,0.3823463114035112,"('Kasese', 'Kampala')"
117,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo')]",5,0.3560410706178755,"('Kasese', 'Kampala')"
118,"[('Kasese', 'Kampala'), ('Kampala', 'Lira'), ('Lira', 'Masindi'), ('Masindi', 'Tororo')]",4,0.3354751874170048,"('Kasese', 'Kampala')"
119,"[('Kasese', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Tororo')]",3,0.29834576665264767,"('Kasese', 'Kampala')"
120,"[('Kasese', 'Kampala'), ('Kampala', 'Tororo')]",2,0.31970935977974063,"('Kasese', 'Kampala')"
121,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo')]",5,0.3072678945305653,"('Kasese', 'Masindi')"
122,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",4,0.4101714163172305,"('Kasese', 'Masindi')"
123,"[('Kasese', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Tororo')]",3,0.3776884835392899,"('Kasese', 'Masindi')"
124,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo')]",6,0.3305338203938172,"('Kasese', 'Masindi')"
125,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",5,0.4175098229957997,"('Kasese', 'Masindi')"
126,"[('Kasese', 'Masindi'), ('Masindi', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",4,0.39498222508198655,"('Kasese', 'Masindi')"
127,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo')]",7,0.3459296465406087,"('Kasese', 'Masindi')"
128,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo')]",6,0.42097561973339276,"('Kasese', 'Masindi')"
129,"[('Kasese', 'Masindi'), ('Masindi', 'Gulu'), ('Gulu', 'Lira'), ('Lira', 'Kampala'), ('Kampala', 'Tororo')]",5,0.4036467007498608,"('Kasese', 'Masindi')"
130,"[('Kasese', 'Masindi'), ('Masindi', 'Tororo')]",2,0.31983307703196673,"('Kasese', 'Masindi')"
131,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Eldoret'), ('Eldoret', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",6,0.28699931565253894,"('Lira', 'Kampala')"
132,"[('Lira', 'Kampala'), ('Kampala', 'Busia'), ('Busia', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",5,0.36526841730626575,"('Lira', 'Kampala')"
133,"[('Lira', 'Kampala'), ('Kampala', 'Kasese')]",2,0.3145112957710689,"('Lira', 'Kampala')"
134,"[('Lira', 'Kampala'), ('Kampala', 'Masindi'), ('Masindi', 'Kasese')]",3,0.37422310753350874,"('Lira', 'Kampala')"
135,"[('Lira', 'Kampala'), ('Kampala', 'Tororo'), ('Tororo', 'Masindi'), ('Masindi', 'Kasese')]",4,0.3296804679700691,"('Lira', 'Kampala')"
136,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kasese')]",3,0.446392595310987,"('Lira', 'Gulu')"
137,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese')]",4,0.39863723295674264,"('Lira', 'Gulu')"
138,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",5,0.3581202962213442,"('Lira', 'Gulu')"
139,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",6,0.38303694929296217,"('Lira', 'Gulu')"
140,"[('Lira', 'Gulu'), ('Gulu', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Eldoret'), ('Eldoret', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",7,0.31341078616309687,"('Lira', 'Gulu')"
141,"[('Lira', 'Masindi'), ('Masindi', 'Kasese')]",2,0.4504365912558015,"('Lira', 'Masindi')"
142,"[('Lira', 'Masindi'), ('Masindi', 'Kampala'), ('Kampala', 'Kasese')]",3,0.3854147761352042,"('Lira', 'Masindi')"
143,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Kampala'), ('Kampala', 'Kasese')]",4,0.3380742194213407,"('Lira', 'Masindi')"
144,"[('Lira', 'Masindi'), ('Masindi', 'Tororo'), ('Tororo', 'Busia'), ('Busia', 'Kampala'), ('Kampala', 'Kasese')]",5,0.37198341846728306,"('Lira', 'Masindi')"
