,levels_ADFStatistic,levels_ADFp_value,levels_ADFisStationary,levels_ADFn_lags,levels_PPp_value,levels_PPn_lags,levels_PPisStationary,log_ADFStatistic,log_ADFp_value,log_ADFisStationary,log_ADFn_lags,log_PPp_value,log_PPn_lags,log_PPisStationary,diff_ADFStatistic,diff_ADFp_value,diff_ADFisStationary,diff_ADFn_lags,diff_PPp_value,diff_PPn_lags,diff_PPisStationary,Product,Marketplace,Obs
0,-1.9381396495273149,0.3143371042641756,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.2732869614489963,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.8828327236195794,0.340179732738934,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.2296726082285423,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.2587087034263185,6.663698740238224e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,3.9299597851377896e-16,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Machakos,77
0,-1.483808333097268,0.5415053793894872,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3603750141487829,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.6422760691475446,0.461071729471874,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.3761165157964027,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.595880630597998,1.297421098311251e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,7.935660651232629e-14,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Makueni,81
0,-2.2716057133145666,0.1812892598377267,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.24192633233292837,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.815793314063241,0.3726494197528924,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.28808135822057834,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.611385950876713,6.461629366880025e-14,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,8.075382648731498e-14,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Masindi,95
0,-1.8712079103170536,0.3457246451957923,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.4852856274881564,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5154739927263186,0.5258431618457156,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.5161546173165494,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.021605950774291,1.489153533803092e-07,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,3.39318227692956e-07,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Mbale,77
0,-1.8280168268635693,0.36664348093894716,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3610967910639683,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.8449698396059544,0.358374845315243,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.37239249679908326,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.470031028793064,2.4102390989039277e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,6.975803199335038e-06,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Mbeya,55
0,-2.211185850660305,0.20221071661935658,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.19653737514349784,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.682569235130308,0.07710342599926373,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.29130277662481013,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.8729275627422135,1.4995694657853234e-09,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,9.505747290889078e-10,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Meru,59
0,-1.6555470928717786,0.4541490811790619,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.35633302458124805,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.6975790288633155,0.43236026374982217,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.3692766956165068,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.343089674652475,3.1376061266862874e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.6975795457800992e-13,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Mombasa,94
0,-2.3653183644328655,0.15176519817391693,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.18580871866265214,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.98164290723016,0.29467959075066297,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3364606198090157,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-11.152233448476663,2.924257185784756e-20,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,7.094705395169802e-23,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Mulindi,89
0,-4.323553498235567,0.00040429346612548116,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",4,0.20827114048085582,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.278340923611582,0.0004841800894447374,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",4,0.18764711864527556,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.8340272324852047,0.05357520251568516,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",4,5.248115202156701e-06,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Mwanza,27
0,-1.4098391469421487,0.577550123711943,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.34271253956033954,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.4065785833555875,0.5791182309213018,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.340270699028122,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.399113976111844,6.256849997707766e-16,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.2812181236413039e-16,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Nairobi,97
0,-1.9357551171221927,0.31543215797327423,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.3065123723574471,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.7722233105485792,0.3943366127330056,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.33170445779117097,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.153875979609944,9.534687734777161e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.277879802623208e-12,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Nakuru,97
0,-1.9611609228813554,0.3038578994024045,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.27374466831126976,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9934490205729987,0.2894528419346498,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.2495779326530138,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.4601477648699,5.380675473871544e-11,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,5.181301339287137e-11,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Ngozi,68
0,-1.4413020920577608,0.5623231510707364,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.3214952899777799,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.3596700184703068,0.6014509391531608,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.29715599294403283,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.76772970744489,2.570337766130411e-14,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,3.2732747970937063e-17,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Rubavu,62
0,-2.449650170916167,0.12821033884453947,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.14286561653409563,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.422120776151692,0.13559006591585715,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.14936248895069054,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-10.054864404516456,1.3815932647388167e-17,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,5.922206781546946e-20,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Ruhengeri,94
0,-0.5059285893337768,0.8908543703421132,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.8036359062161365,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-0.5480871982882217,0.8822861450684544,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.8146535103215826,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.7056123146280875,8.213345861378425e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,6.706112314422455e-05,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Ruhuha,37
0,-2.2478147905835435,0.1893511150726579,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.4699890911996924,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.445517594331215,0.5602705306011677,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5141518367511294,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.6581437351590127,0.004741939426778838,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,5.9092935936189105e-12,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Soroti,56
0,-1.8791037165900342,0.3419543239187084,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.40197077212078625,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5729967675549248,0.49714234666907736,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.4112790498985877,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.26061651055574,1.6853598172380112e-10,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,3.21378606508091e-10,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Tororo,77
0,4.5347426970321045,1.0,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",8,0.94328832673431,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",3.931902154131608,1.0,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",8,0.9365986322615378,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",0.6702634813953061,0.989225355046238,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",9,0.00028326678573539207,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize,Tunduma,23
0,-1.8189420492253885,0.3710988664619206,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.36619469795895854,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5906257993024577,0.48830077096916585,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.4485580184118099,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.198290800830842,7.34729247739692e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.4711169687121247e-13,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Arusha,61
0,-1.2329419461811386,0.6592668666815853,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6115479202913946,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.319931769111819,0.620004893449187,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5845430146686045,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.233896813168038,0.0005770524345595188,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.0006971826668354827,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Kabale,26
0,-1.4754136286672732,0.5456369205950236,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.5570357353762436,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.4092511020907532,0.577833075967793,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.5535849727281436,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.056359572388,0.0011425116393073303,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",2,1.2112360911809609e-11,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Kampala,85
0,-2.842222320427205,0.05249111644059467,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",10,0.5337110810206629,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.014032462365574,0.03360456337293334,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",10,0.8536836441943059,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",0.9302403085156148,0.9934725485850245,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",5,2.0738720804440227e-11,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Kasese,34
0,-1.6452530527893647,0.45951725888659517,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.4560326161875291,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.54744373861646,0.5099248287898075,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.47180515792136085,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.725386754074782,3.299346337905087e-14,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.92915549796858e-14,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Lira,69
0,-1.5402271887185037,0.5135260514676824,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.4440578123975977,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.457403005153063,0.5544684782331408,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.46448340957436846,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.942802470843717,2.8766691200639448e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,3.1048292654903916e-13,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Masindi,83
0,-1.7339357915831999,0.4137179688356961,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.536999855348632,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.4940049243776452,0.5364749049849467,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.549135519885695,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.369860958002858,3.917541777188249e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.0765660420555795e-05,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Mbale,73
0,-1.726958888212265,0.41727869456065525,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.17579441472042084,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.7838227118038081,0.3885223283460161,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.1511336973127827,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.689214358153402,1.1484667406368557e-16,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,4.146661434759154e-28,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Mwanza,27
0,-1.1878912140426532,0.6787827956127288,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6072709141763899,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.1761658269615438,0.6837636335783375,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5894084411422441,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.525481436573617,1.8368674353950889e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,3.3250842061608272e-06,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Maize Meal,Tororo,52
0,-2.107738999841083,0.2414141193873059,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.31935688039825527,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.212060642475914,0.20189729600693979,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.26679021502629363,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.629523381685411,5.76193655190583e-09,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",2,1.9362311871133058e-14,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mbeya Rice,Arusha,73
0,-2.1284468973728052,0.23323084910142217,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.020038583100919702,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-2.0770628910185756,0.2538371764559024,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.026703685636973732,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-5.509887195533456,1.9830943179412964e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",6,6.73447872826111e-22,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mbeya Rice,Dar es salaam,83
0,-2.3467641046678387,0.1573286771827756,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.18731862808635324,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.014183097693982,0.28038913858874376,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.35971416940360246,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-11.157835863685426,2.836528292083707e-20,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,9.520131977543752e-25,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mbeya Rice,Iringa,84
0,-2.433304071327816,0.1325563253253273,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.44137519040503975,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.4492613844165323,0.12831249440002374,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.44872113470221076,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.435707211067634,0.0002564956003261643,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.00028244964521211366,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mbeya Rice,Kasese,32
0,-1.9764420595243466,0.2969969881257042,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3383963337707452,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.8789114525155444,0.34204592589240335,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3633216801433481,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.246888699145689,7.047485745879106e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",2,8.276964812185993e-12,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mbeya Rice,Mbeya,57
0,-1.7042065459832039,0.42894645150767263,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.4136460512318077,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5922009797339003,0.48751003591514613,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.48672897001475374,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.521509986057909,3.055980427873376e-16,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.7949948623547017e-16,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Arusha,86
0,-3.675469940463975,0.004471724337105026,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,0.2191983870310587,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.693438429381405,0.00420640087302155,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,0.15695268300602738,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.146821253479851,0.0008096152980261709,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,0.0025115132117785903,8,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Bujumbura,15
0,-1.5615650976595514,0.5028663530293191,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.4629564173107174,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.3374387006720114,0.611874848079547,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.47897497736820316,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.583657452471207,2.6412941161024203e-11,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,3.1981351636139134e-11,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Busia,84
0,-1.7567633836214822,0.4021287434497322,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.34278177326809156,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.8010056890379424,0.37996251134991177,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3632472771451436,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-10.782482155440247,2.2368503918583753e-19,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.0389132346615187e-19,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Dar es salaam,95
0,-1.6068180631849163,0.48016772550047127,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.15259747417612574,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.6050963638715399,0.48103293837163297,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.1422256108468451,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-13.353971452606476,5.596265389590507e-25,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,3.4315188383401573e-26,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Eldoret,98
0,1.1444290543581963,0.9955785259898133,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",4,0.9548417421932645,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",0.9559589154540541,0.9937788285428918,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",4,0.9380758647687611,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.7380271123130389,0.4116338759654792,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",5,0.14209697524315418,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",Millet,Gitega,15
0,-1.5625242365697776,0.502386419858151,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5742635162263506,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5897259934010046,0.4887524219729294,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5223353038668636,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.247183725231002,1.8193301894473128e-10,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.4077547698212835e-10,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Gulu,68
0,-0.7798643538347976,0.8249653295268876,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.8850064718547344,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-0.6347468159572599,0.8629358172744539,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.9108843440659239,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.331402244234957,2.900311825237303e-08,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,1.2240155031014252e-11,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Iringa,45
0,-1.123342601779665,0.7056739533885027,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6022681514242274,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.0701497572039478,0.7268278904322664,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6079260698500114,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.786317956993809,2.3034940214838418e-14,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.3516007106475305e-14,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Kabale,92
0,-1.9948009454754294,0.2888573459380215,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.31427255850541447,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.8679236653247433,0.34729796530421164,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.38898712549805514,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-11.758872762983296,1.1608240897177324e-21,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.194321842570797e-22,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Kampala,99
0,-5.343893687493347,4.438461805011142e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.044672256332759e-05,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-5.796172853507695,4.746346889330526e-07,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.0333345525743026e-06,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-6.4877118660492865,1.248841397192915e-08,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",3,2.132414975500266e-23,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Kasese,72
0,-2.280665081424434,0.1782797102795392,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.13347482988837772,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9241370738487444,0.32079284026587684,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.2546478760446804,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-11.129603075550886,3.307510907516441e-20,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,5.251016004409331e-20,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Millet,Kigali,99
